flight,sched_arr_time,original_index,unique_index,count
AA-400-DFW-JFK,,1545,107,
UA-664-ORD-PHL,,1546,108,
AA-3756-ORD-SLC,,1547,109,
UA-37-EWR-MCO,4:17 p.m.,1548,110,9.0
AA-1522-SFO-ORD,,1549,111,
UA-233-LAX-JFK,,1550,112,
AA-3823-LAX-DEN,,1551,113,
AA-2312-DFW-DTW,,1552,114,
AA-1165-JFK-MIA,,1553,115,
AA-431-MIA-SFO,,1554,116,
UA-3373-IAD-PHL,,1555,117,
AA-649-ORD-SNA,,1556,118,
CO-1250-MIA-IAH,4:48 p.m.,1557,119,12.0
UA-6273-YYC-SFO,,1558,120,
UA-828-SFO-ORD,12/2/11 5:11 a.m.,1559,121,4.0
CO-4888-IAH-DAL,,1560,122,
UA-858-PVG-SFO,,1561,123,
UA-2704-DTW-PHX,,1562,124,
AA-3063-SLC-LAX,,1563,125,
UA-2708-EWR-CLT,,1564,126,
UA-62-IAH-EWR,7:03 p.m.,1565,127,11.0
UA-1500-IAH-GUA,11:45 a.m.,1566,128,5.0
AA-3804-PHL-ORD,,1567,129,
AA-1917-JFK-MCO,,1568,130,
AA-2268-PHX-ORD,,1569,131,
AA-4277-CVG-JFK,,1570,132,
AA-2957-DFW-CVG,,1571,133,
UA-37-EDI-EWR,11:53 a.m.,1572,134,9.0
AA-789-ORD-DEN,,1573,135,
AA-415-BOS-ORD,,1574,136,
AA-85-JFK-SFO,,1575,137,
AA-3979-CVG-ORD,,1576,138,
AA-3786-IAH-ORD,,1577,139,
AA-271-MIA-LAX,,1578,140,
CO-50-CLE-EWR,4:49 p.m.,1579,141,11.0
UA-3099-PHX-PHL,,1580,142,
AA-4198-ORD-CLE,,1581,143,
AA-404-MIA-MCO,,1582,144,
CO-45-EWR-MIA,7:05 p.m.,1583,145,20.0
AA-3809-PHX-LAX,,1584,146,
AA-59-JFK-SFO,,1585,147,
AA-222-LAX-BOS,,1586,148,
AA-1733-ORD-PHX,10:30 p.m.,1587,1,19.0
CO-1586-IAH-MCO,10:15 p.m.,1588,51,9.0
UA-3925-IAD-ORF,9:54aDec 1,1589,271,2.0
AA-1640-MIA-MCO,7:25 p.m.,1590,2,20.0
UA-2830-MCO-CLT,5:05 p.m.,1591,151,17.0
UA-5487-SFO-MRY,11:19aDec 1,1592,272,2.0
AA-204-LAX-MCO,6:55aDec 2,1593,273,2.0
CO-1614-LAX-IAH,5:35aDec 1,1594,275,2.0
UA-2726-FLL-PHL,6:46 p.m.,1595,155,17.0
CO-1090-BOS-IAH,1:16 p.m.,1596,65,12.0
AA-3468-CVG-MIA,9:55aDec 1,1597,278,2.0
CO-62-IAH-EWR,7:03 p.m.,1598,71,12.0
CO-1023-IAH-DEN,1:17 p.m.,1599,75,10.0
AA-466-IAH-MIA,9:20aDec 1,1600,280,2.0
UA-3050-PHX-CLT,4:57 p.m.,1601,161,18.0
AA-1664-MIA-ATL,12:10 p.m.,1602,12,19.0
AA-3979-CVG-ORD,8:00aDec 1,1603,304,2.0
UA-382-IAD-LAX,3:03 p.m.,1604,283,2.0
AA-616-DFW-DTW,12:35 p.m.,1605,15,19.0
AA-4344-ORD-DTW,2:00 p.m.,1606,16,8.0
UA-2945-PHL-CLT,1:45 p.m.,1607,165,18.0
CO-47-IAH-LAX,10:48 p.m.,1608,284,2.0
AA-271-MIA-LAX,2:25 p.m.,1609,19,18.0
AA-3842-MSP-ORD,7:30aDec 1,1610,287,2.0
AA-643-MIA-ORD,9:35aDec 1,1611,288,2.0
AA-1007-MIA-PHX,8:05 p.m.,1612,27,5.0
AA-2525-DFW-MIA,11:10aDec 1,1613,305,2.0
AA-1221-MCO-ORD,9:45 p.m.,1614,28,19.0
UA-2515-DFW-CLT,10:31aDec 1,1615,289,2.0
AA-4307-ORD-DTW,9:10 p.m.,1616,23,19.0
UA-233-LAX-JFK,12:29aDec 2,1617,291,2.0
AA-3823-LAX-DEN,Dec 02 12:15 a.m.,1618,262,2.0
AA-2312-DFW-DTW,11:50 p.m.,1619,33,19.0
AA-1165-JFK-MIA,10:34aDec 1,1620,293,2.0
AA-431-MIA-SFO,11:50aDec 1,1621,294,2.0
UA-257-JFK-SFO,Not Available,1622,263,2.0
AA-649-ORD-SNA,3:50 p.m.,1623,36,16.0
CO-1250-MIA-IAH,4:48 p.m.,1624,119,12.0
UA-828-SFO-ORD,5:11aDec 2,1625,296,2.0
AA-3063-SLC-LAX,9:18 p.m.,1626,298,2.0
AA-1917-JFK-MCO,5:55 p.m.,1627,39,18.0
UA-6273-YYC-SFO,Not Available,1628,265,2.0
AA-4277-CVG-JFK,2:15 p.m.,1629,41,19.0
UA-37-EDI-EWR,11:53aDec 1,1630,302,2.0
AA-59-JFK-SFO,10:45aDec 1,1631,308,2.0
AA-415-BOS-ORD,10:40aDec 1,1632,303,2.0
AA-1544-SAN-ORD,5:25 p.m.,1633,45,7.0
AA-3786-IAH-ORD,6:40 p.m.,1634,46,20.0
CO-50-CLE-EWR,4:49 p.m.,1635,141,11.0
AA-404-MIA-MCO,7:45aDec 1,1636,306,2.0
AA-3859-IAH-ORD,9:40 a.m.,1637,0,18.0
AA-3842-MSP-ORD,7:30 a.m.,1638,25,17.0
AA-643-MIA-ORD,9:35 a.m.,1639,26,16.0
AA-3804-PHL-ORD,4:05 p.m.,1640,38,19.0
AA-2268-PHX-ORD,11:35 a.m.,1641,40,18.0
AA-1221-MCO-ORD,11/30 9:45 p.m.,1642,309,1.0
UA-938-DEN-ORD,11/30 7:35 p.m.,1643,310,1.0
AA-789-ORD-DEN,2:35 p.m.,1644,42,20.0
AA-4307-ORD-DTW,11/30 9:10 p.m.,1645,311,1.0
AA-3979-CVG-ORD,8:00 a.m.,1646,13,17.0
UA-664-ORD-PHL,4:31 p.m.,1647,173,20.0
AA-3756-ORD-SLC,2:45 p.m.,1648,4,19.0
AA-3786-IAH-ORD,11/30 6:40 p.m.,1649,312,1.0
AA-1522-SFO-ORD,5:50 a.m.,1650,195,6.0
AA-1544-SAN-ORD,11/30 5:25 p.m.,1651,313,1.0
AA-4344-ORD-DTW,2:00 p.m.,1652,16,8.0
AA-1733-ORD-PHX,11/30 10:30 p.m.,1653,314,1.0
AA-4198-ORD-CLE,12:55 p.m.,1654,30,18.0
UA-828-SFO-ORD,5:11 a.m.,1655,209,7.0
AA-2050-ORD-MIA,2:45 p.m.,1656,20,20.0
UA-248-PHX-ORD,11/30 5:15 p.m.,1657,315,1.0
AA-415-BOS-ORD,10:40 a.m.,1658,43,7.0
AA-4330-CVG-ORD,4:00 p.m.,1659,21,10.0
UA-843-LAX-ORD,11/30 7:53 p.m.,1660,316,1.0
AA-3859-IAH-ORD,9:30 a.m.,1661,233,3.0
AA-518-MIA-JFK,8:54 a.m.,1662,317,2.0
CO-1586-IAH-MCO,9:40 p.m.,1663,318,2.0
UA-3925-IAD-ORF,9:34 a.m.,1664,239,3.0
AA-1733-ORD-PHX,10:15 p.m.,1665,319,2.0
AA-204-LAX-MCO,6:30 a.m.,1666,320,2.0
UA-2726-FLL-PHL,6:34 p.m.,1667,321,2.0
CO-52-IAH-LAX,9:11 a.m.,1668,322,2.0
AA-3468-CVG-MIA,9:45 a.m.,1669,323,2.0
AA-484-DFW-MIA,7:26 p.m.,1670,324,2.0
AA-616-DFW-DTW,12:12 p.m.,1671,325,2.0
AA-446-DFW-PHL,3:33 p.m.,1672,326,2.0
CO-1023-IAH-DEN,12:51 p.m.,1673,327,2.0
AA-466-IAH-MIA,8:51 a.m.,1674,328,2.0
UA-3050-PHX-CLT,4:37 p.m.,1675,238,3.0
AA-2957-DFW-CVG,10:55 a.m.,1676,329,2.0
AA-1664-MIA-ATL,11:43 a.m.,1677,330,2.0
AA-3979-CVG-ORD,7:50 a.m.,1678,331,2.0
AA-1279-DFW-PHX,2:14 p.m.,1679,332,2.0
AA-404-MIA-MCO,7:25 a.m.,1680,333,2.0
AA-3756-ORD-SLC,2:35 p.m.,1681,334,2.0
UA-382-IAD-LAX,2:48 p.m.,1682,335,2.0
UA-257-JFK-SFO,5:40 p.m.,1683,336,2.0
UA-2945-PHL-CLT,1:35 p.m.,1684,337,2.0
CO-63-EWR-IAH,8:04 p.m.,1685,244,3.0
AA-2525-DFW-MIA,10:43 a.m.,1686,237,3.0
CO-47-IAH-LAX,8:46 p.m.,1687,246,3.0
AA-271-MIA-LAX,1:57 p.m.,1688,338,2.0
AA-2050-ORD-MIA,2:10 p.m.,1689,339,2.0
AA-4330-CVG-ORD,3:50 p.m.,1690,248,3.0
AA-1434-DFW-MCO,10:18 a.m.,1691,247,3.0
AA-1640-MIA-MCO,7:08 p.m.,1692,236,3.0
AA-4307-ORD-DTW,9:00 p.m.,1693,251,3.0
AA-3-JFK-LAX,2:47 p.m.,1694,340,2.0
CO-1694-LAX-IAH,11:52 p.m.,1695,243,3.0
CO-1193-EWR-MCO,12:08 p.m.,1696,341,2.0
AA-3842-MSP-ORD,6:50 a.m.,1697,234,3.0
AA-643-MIA-ORD,9:00 a.m.,1698,235,3.0
AA-1007-MIA-PHX,7:38 p.m.,1699,342,2.0
UA-2906-PHL-MCO,6:00 p.m.,1700,343,2.0
AA-1221-MCO-ORD,9:25 p.m.,1701,344,2.0
AA-400-DFW-JFK,2:35 p.m.,1702,345,2.0
UA-664-ORD-PHL,4:20 p.m.,1703,240,3.0
UA-37-EWR-MCO,3:55 p.m.,1704,346,2.0
UA-233-LAX-JFK,12:09 a.m.,1705,347,2.0
AA-3823-LAX-DEN,12:05 a.m.,1706,348,2.0
AA-2312-DFW-DTW,11:31 p.m.,1707,242,3.0
AA-1165-JFK-MIA,9:25 a.m.,1708,349,2.0
AA-431-MIA-SFO,11:22 a.m.,1709,350,2.0
AA-649-ORD-SNA,3:30 p.m.,1710,351,2.0
UA-828-SFO-ORD,5:08 a.m.,1711,352,2.0
CO-4888-IAH-DAL,6:15 p.m.,1712,353,2.0
AA-3063-SLC-LAX,9:10 p.m.,1713,354,2.0
AA-3804-PHL-ORD,3:55 p.m.,1714,355,2.0
AA-1917-JFK-MCO,5:17 p.m.,1715,356,2.0
AA-2268-PHX-ORD,10:57 a.m.,1716,357,2.0
AA-4277-CVG-JFK,2:05 p.m.,1717,358,2.0
AA-789-ORD-DEN,2:17 p.m.,1718,241,3.0
AA-85-JFK-SFO,5:57 p.m.,1719,252,3.0
AA-3786-IAH-ORD,6:30 p.m.,1720,245,3.0
AA-222-LAX-BOS,2:52 p.m.,1721,359,2.0
UA-3099-PHX-PHL,6:07 p.m.,1722,360,2.0
AA-4198-ORD-CLE,12:45 p.m.,1723,361,2.0
CO-45-EWR-MIA,6:31 p.m.,1724,362,2.0
AA-3809-PHX-LAX,6:30 a.m.,1725,249,3.0
AA-59-JFK-SFO,10:09 a.m.,1726,250,3.0
UA-397-JFK-SFO,11:55 a.m.,1727,150,15.0
UA-3925-IAD-ORF,9:54 a.m.,1728,186,7.0
UA-2830-MCO-CLT,5:05 p.m.,1729,151,17.0
UA-5487-SFO-MRY,11:19 a.m.,1730,187,2.0
UA-2726-FLL-PHL,6:46 p.m.,1731,155,17.0
UA-3050-PHX-CLT,4:57 p.m.,1732,161,18.0
UA-382-IAD-LAX,3:19 p.m.,1733,207,3.0
UA-2945-PHL-CLT,1:45 p.m.,1734,165,18.0
UA-854-SFO-IAH,1:39 p.m.,1735,204,6.0
UA-3515-IAD-MSP,10:06 a.m.,1736,190,4.0
UA-248-PHX-ORD,5:15 p.m.,1737,208,4.0
UA-843-LAX-ORD,7:53 p.m.,1738,192,5.0
UA-2906-PHL-MCO,6:23 p.m.,1739,171,18.0
UA-938-DEN-ORD,7:35 p.m.,1740,193,6.0
UA-2515-DFW-CLT,10:31 a.m.,1741,194,5.0
UA-664-ORD-PHL,4:31 p.m.,1742,173,20.0
UA-37-EWR-MCO,4:17 p.m.,1743,110,9.0
UA-233-LAX-JFK,Fri Dec 2 12:29 a.m.,1744,363,1.0
UA-3373-IAD-PHL,9:24 a.m.,1745,198,8.0
UA-6273-YYC-SFO,9:43 a.m.,1746,199,3.0
UA-828-SFO-ORD,Fri Dec 2 5:11 a.m.,1747,364,1.0
UA-858-PVG-SFO,8:27 a.m.,1748,200,3.0
UA-2704-DTW-PHX,1:40 p.m.,1749,201,6.0
UA-2708-EWR-CLT,4:53 p.m.,1750,202,6.0
UA-62-IAH-EWR,7:03 p.m.,1751,127,11.0
UA-1500-IAH-GUA,11:45 a.m.,1752,128,5.0
UA-2314-ATL-PHL,5:00 p.m.,1753,203,8.0
UA-37-EDI-EWR,11:53 a.m.,1754,134,9.0
UA-3099-PHX-PHL,6:17 p.m.,1755,185,17.0
UA-414-LAX-SFO,7:23 a.m.,1756,189,6.0
UA-257-JFK-SFO,6:15 p.m.,1757,164,18.0
AA-3859-IAH-ORD,9:40 a.m.,1758,0,18.0
CO-1586-IAH-MCO,,1759,149,
AA-518-MIA-JFK,9:25 a.m.,1760,3,16.0
UA-397-JFK-SFO,11:55 a.m.,1761,150,15.0
UA-3925-IAD-ORF,,1762,54,
AA-1733-ORD-PHX,10:30 p.m.,1763,1,19.0
AA-3-JFK-LAX,3:15 p.m.,1764,24,18.0
UA-2830-MCO-CLT,5:05 p.m.,1765,151,17.0
CO-58-DEN-IAH,,1766,152,
UA-5487-SFO-MRY,,1767,59,
AA-204-LAX-MCO,6:55 a.m.  Fri 02-Dec-2011,1768,228,3.0
UA-414-LAX-SFO,,1769,61,
CO-1614-LAX-IAH,,1770,154,
UA-2726-FLL-PHL,6:46 p.m.,1771,155,17.0
CO-52-IAH-LAX,,1772,156,
CO-1090-BOS-IAH,,1773,157,
AA-616-DFW-DTW,12:35 p.m.,1774,15,19.0
UA-3515-IAD-MSP,,1775,67,
AA-3468-CVG-MIA,9:55 a.m.,1776,6,18.0
AA-484-DFW-MIA,7:55 p.m.,1777,7,17.0
AA-1886-BOS-MIA,,1778,70,
CO-62-IAH-EWR,,1779,158,
CO-1561-PHX-IAH,,1780,159,
UA-2314-ATL-PHL,,1781,73,
AA-446-DFW-PHL,3:50 p.m.,1782,8,18.0
CO-1023-IAH-DEN,,1783,160,
AA-466-IAH-MIA,9:20 a.m.,1784,9,17.0
UA-3050-PHX-CLT,4:57 p.m.,1785,161,18.0
CO-89-IAH-EWR,,1786,162,
CO-1088-CLE-IAH,,1787,163,
AA-1664-MIA-ATL,12:10 p.m.,1788,12,19.0
AA-1279-DFW-PHX,2:35 p.m.,1789,14,17.0
UA-854-SFO-IAH,,1790,82,
UA-382-IAD-LAX,,1791,83,
AA-4344-ORD-DTW,,1792,84,
UA-257-JFK-SFO,6:15 p.m.,1793,164,18.0
UA-2945-PHL-CLT,1:45 p.m.,1794,165,18.0
CO-63-EWR-IAH,,1795,166,
CO-47-IAH-LAX,,1796,167,
AA-2050-ORD-MIA,2:45 p.m.,1797,20,20.0
UA-248-PHX-ORD,,1798,90,
AA-4330-CVG-ORD,,1799,169,
AA-1434-DFW-MCO,10:35 a.m.,1800,22,16.0
AA-1640-MIA-MCO,7:25 p.m.,1801,2,20.0
AA-4307-ORD-DTW,9:10 p.m.,1802,23,19.0
CO-1694-LAX-IAH,12:21 a.m.  Fri 02-Dec-2011,1803,229,3.0
UA-843-LAX-ORD,,1804,96,
CO-1193-EWR-MCO,12:18 p.m.,1805,97,22.0
AA-3842-MSP-ORD,7:30 a.m.,1806,25,17.0
AA-643-MIA-ORD,9:35 a.m.,1807,26,16.0
AA-1007-MIA-PHX,,1808,100,
UA-2906-PHL-MCO,6:23 p.m.,1809,171,18.0
UA-938-DEN-ORD,,1810,103,
AA-1221-MCO-ORD,9:45 p.m.,1811,28,19.0
CO-16-LAX-EWR,,1812,172,
UA-2515-DFW-CLT,,1813,106,
AA-400-DFW-JFK,,1814,107,
UA-664-ORD-PHL,4:31 p.m.,1815,173,20.0
AA-3756-ORD-SLC,2:45 p.m.,1816,4,19.0
UA-37-EWR-MCO,,1817,174,
AA-1522-SFO-ORD,5:50 a.m.  Fri 02-Dec-2011,1818,230,3.0
UA-233-LAX-JFK,12:29 a.m.  Fri 02-Dec-2011,1819,231,3.0
AA-3823-LAX-DEN,12:15 a.m.  Fri 02-Dec-2011,1820,232,3.0
AA-2312-DFW-DTW,11:50 p.m.,1821,33,19.0
AA-1165-JFK-MIA,10:34 a.m.,1822,34,15.0
AA-431-MIA-SFO,11:50 a.m.,1823,35,18.0
UA-3373-IAD-PHL,,1824,117,
AA-649-ORD-SNA,3:50 p.m.,1825,36,16.0
CO-1250-MIA-IAH,,1826,178,
UA-6273-YYC-SFO,,1827,120,
UA-828-SFO-ORD,5:11 a.m.,1828,209,7.0
CO-4888-IAH-DAL,6:40 p.m.,1829,206,13.0
UA-858-PVG-SFO,,1830,123,
UA-2704-DTW-PHX,,1831,124,
AA-3063-SLC-LAX,,1832,125,
UA-2708-EWR-CLT,,1833,126,
UA-62-IAH-EWR,,1834,181,
UA-1500-IAH-GUA,,1835,182,
AA-3804-PHL-ORD,4:05 p.m.,1836,38,19.0
AA-1917-JFK-MCO,5:55 p.m.,1837,39,18.0
AA-2268-PHX-ORD,11:35 a.m.,1838,40,18.0
AA-4277-CVG-JFK,2:15 p.m.,1839,41,19.0
AA-2957-DFW-CVG,11:05 a.m.,1840,11,17.0
UA-37-EDI-EWR,,1841,183,
AA-789-ORD-DEN,2:35 p.m.,1842,42,20.0
AA-415-BOS-ORD,,1843,136,
AA-85-JFK-SFO,6:30 p.m.,1844,44,19.0
AA-3979-CVG-ORD,8:00 a.m.,1845,13,17.0
AA-1544-SAN-ORD,,1846,58,
AA-3786-IAH-ORD,6:40 p.m.,1847,46,20.0
AA-271-MIA-LAX,2:25 p.m.,1848,19,18.0
AA-2525-DFW-MIA,11:10 a.m.,1849,17,15.0
CO-50-CLE-EWR,,1850,184,
UA-3099-PHX-PHL,6:17 p.m.,1851,185,17.0
AA-4198-ORD-CLE,12:55 p.m.,1852,30,18.0
AA-404-MIA-MCO,7:45 a.m.,1853,18,17.0
CO-45-EWR-MIA,7:05 p.m.,1854,145,20.0
AA-3809-PHX-LAX,6:40 a.m.,1855,48,18.0
AA-59-JFK-SFO,10:45 a.m.,1856,49,19.0
AA-222-LAX-BOS,3:30 p.m.,1857,47,17.0
AA-3859-IAH-ORD,9:40 a.m.,1858,0,18.0
CO-1586-IAH-MCO,10:15 p.m.,1859,51,9.0
AA-518-MIA-JFK,9:25 a.m.,1860,3,16.0
UA-397-JFK-SFO,11:55 a.m.,1861,150,15.0
UA-3925-IAD-ORF,9:54 a.m.,1862,186,7.0
AA-1733-ORD-PHX,10:30 p.m.,1863,1,19.0
AA-4344-ORD-DTW,2:00 p.m.,1864,16,8.0
AA-1640-MIA-MCO,7:25 p.m.,1865,2,20.0
UA-2830-MCO-CLT,5:05 p.m.,1866,151,17.0
CO-58-DEN-IAH,2:50 p.m.,1867,57,10.0
AA-204-LAX-MCO,6:55 a.m.,1868,188,4.0
UA-414-LAX-SFO,7:23 a.m.,1869,189,6.0
CO-1614-LAX-IAH,5:35 a.m.,1870,62,10.0
UA-2726-FLL-PHL,6:46 p.m.,1871,155,17.0
CO-52-IAH-LAX,9:21 a.m.,1872,64,7.0
CO-1090-BOS-IAH,1:16 p.m.,1873,65,12.0
AA-3468-CVG-MIA,9:55 a.m.,1874,6,18.0
UA-3515-IAD-MSP,10:06 a.m.,1875,190,4.0
AA-484-DFW-MIA,7:55 p.m.,1876,7,17.0
AA-616-DFW-DTW,12:35 p.m.,1877,15,19.0
CO-62-IAH-EWR,7:03 p.m.,1878,71,12.0
CO-63-EWR-IAH,8:22 p.m.,1879,87,8.0
AA-446-DFW-PHL,3:50 p.m.,1880,8,18.0
CO-1023-IAH-DEN,1:17 p.m.,1881,75,10.0
AA-466-IAH-MIA,9:20 a.m.,1882,9,17.0
UA-3050-PHX-CLT,4:57 p.m.,1883,161,18.0
CO-89-IAH-EWR,10:20 a.m.,1884,78,10.0
CO-1088-CLE-IAH,10:54 a.m.,1885,79,9.0
AA-2957-DFW-CVG,11:05 a.m.,1886,11,17.0
AA-1664-MIA-ATL,12:10 p.m.,1887,12,19.0
AA-3979-CVG-ORD,8:00 a.m.,1888,13,17.0
AA-1279-DFW-PHX,2:35 p.m.,1889,14,17.0
AA-404-MIA-MCO,7:45 a.m.,1890,18,17.0
AA-3756-ORD-SLC,2:45 p.m.,1891,4,19.0
UA-382-IAD-LAX,3:19 p.m.,1892,207,3.0
UA-2945-PHL-CLT,1:45 p.m.,1893,165,18.0
CO-47-IAH-LAX,8:56 p.m.,1894,88,7.0
AA-271-MIA-LAX,2:25 p.m.,1895,19,18.0
AA-2050-ORD-MIA,2:45 p.m.,1896,20,20.0
UA-248-PHX-ORD,5:15 p.m.,1897,208,4.0
AA-4330-CVG-ORD,4:00 p.m.,1898,21,10.0
AA-1434-DFW-MCO,10:35 a.m.,1899,22,16.0
CO-1561-PHX-IAH,11:35 a.m.,1900,72,9.0
AA-4307-ORD-DTW,9:10 p.m.,1901,23,19.0
AA-3-JFK-LAX,3:15 p.m.,1902,24,18.0
CO-1694-LAX-IAH,12:21 a.m.,1903,191,7.0
UA-843-LAX-ORD,7:53 p.m.,1904,192,5.0
CO-1193-EWR-MCO,12:18 p.m.,1905,97,22.0
AA-3842-MSP-ORD,7:30 a.m.,1906,25,17.0
AA-643-MIA-ORD,9:35 a.m.,1907,26,16.0
AA-1007-MIA-PHX,8:05 p.m.,1908,27,5.0
AA-2525-DFW-MIA,11:10 a.m.,1909,17,15.0
UA-2906-PHL-MCO,6:23 p.m.,1910,171,18.0
UA-938-DEN-ORD,7:35 p.m.,1911,193,6.0
AA-1221-MCO-ORD,9:45 p.m.,1912,28,19.0
CO-16-LAX-EWR,6:44 p.m.,1913,105,12.0
UA-2515-DFW-CLT,10:31 a.m.,1914,194,5.0
AA-400-DFW-JFK,2:59 p.m.,1915,29,14.0
UA-664-ORD-PHL,4:31 p.m.,1916,173,20.0
UA-37-EWR-MCO,4:17 p.m.,1917,110,9.0
AA-1522-SFO-ORD,5:50 a.m.,1918,195,6.0
UA-233-LAX-JFK,12:29 a.m.,1919,196,7.0
AA-3823-LAX-DEN,12:15 a.m.,1920,197,6.0
AA-2312-DFW-DTW,11:50 p.m.,1921,33,19.0
UA-2314-ATL-PHL,5:00 p.m.,1922,203,8.0
AA-1165-JFK-MIA,10:34 a.m.,1923,34,15.0
AA-431-MIA-SFO,11:50 a.m.,1924,35,18.0
UA-257-JFK-SFO,6:15 p.m.,1925,164,18.0
UA-3373-IAD-PHL,9:24 a.m.,1926,198,8.0
CO-1250-MIA-IAH,4:48 p.m.,1927,119,12.0
UA-828-SFO-ORD,5:11 a.m.,1928,209,7.0
CO-4888-IAH-DAL,6:40 p.m.,1929,206,13.0
UA-2704-DTW-PHX,1:40 p.m.,1930,201,6.0
AA-3063-SLC-LAX,9:20 p.m.,1931,37,7.0
UA-2708-EWR-CLT,4:53 p.m.,1932,202,6.0
UA-62-IAH-EWR,7:03 p.m.,1933,127,11.0
AA-3804-PHL-ORD,4:05 p.m.,1934,38,19.0
AA-1917-JFK-MCO,5:55 p.m.,1935,39,18.0
AA-2268-PHX-ORD,11:35 a.m.,1936,40,18.0
AA-4277-CVG-JFK,2:15 p.m.,1937,41,19.0
AA-789-ORD-DEN,2:35 p.m.,1938,42,20.0
UA-854-SFO-IAH,1:39 p.m.,1939,204,6.0
AA-415-BOS-ORD,10:40 a.m.,1940,43,7.0
AA-85-JFK-SFO,6:30 p.m.,1941,44,19.0
AA-3786-IAH-ORD,6:40 p.m.,1942,46,20.0
AA-222-LAX-BOS,3:30 p.m.,1943,47,17.0
CO-50-CLE-EWR,4:49 p.m.,1944,141,11.0
UA-3099-PHX-PHL,6:17 p.m.,1945,185,17.0
AA-4198-ORD-CLE,12:55 p.m.,1946,30,18.0
CO-45-EWR-MIA,7:05 p.m.,1947,145,20.0
AA-3809-PHX-LAX,6:40 a.m.,1948,48,18.0
AA-59-JFK-SFO,10:45 a.m.,1949,49,19.0
AA-3859-IAH-ORD,9:40 a.m.,1950,0,18.0
CO-1586-IAH-MCO,,1951,149,
AA-518-MIA-JFK,9:25 a.m.,1952,3,16.0
UA-397-JFK-SFO,11:55 a.m.,1953,150,15.0
UA-3925-IAD-ORF,,1954,54,
AA-1733-ORD-PHX,10:30 p.m.,1955,1,19.0
AA-3-JFK-LAX,3:15 p.m.,1956,24,18.0
UA-2830-MCO-CLT,5:05 p.m.,1957,151,17.0
CO-58-DEN-IAH,,1958,152,
UA-5487-SFO-MRY,,1959,59,
AA-204-LAX-MCO,6:55 a.m. Dec 02,1960,153,6.0
UA-414-LAX-SFO,,1961,61,
CO-1614-LAX-IAH,,1962,154,
UA-2726-FLL-PHL,6:46 p.m.,1963,155,17.0
CO-52-IAH-LAX,,1964,156,
CO-1090-BOS-IAH,,1965,157,
AA-616-DFW-DTW,12:35 p.m.,1966,15,19.0
UA-3515-IAD-MSP,,1967,67,
AA-3468-CVG-MIA,9:55 a.m.,1968,6,18.0
AA-484-DFW-MIA,7:55 p.m.,1969,7,17.0
AA-1886-BOS-MIA,,1970,70,
CO-62-IAH-EWR,,1971,158,
CO-1561-PHX-IAH,,1972,159,
UA-2314-ATL-PHL,,1973,73,
AA-446-DFW-PHL,3:50 p.m.,1974,8,18.0
CO-1023-IAH-DEN,,1975,160,
AA-466-IAH-MIA,9:20 a.m.,1976,9,17.0
UA-3050-PHX-CLT,4:57 p.m.,1977,161,18.0
CO-89-IAH-EWR,,1978,162,
CO-1088-CLE-IAH,,1979,163,
AA-1664-MIA-ATL,12:10 p.m.,1980,12,19.0
AA-1279-DFW-PHX,2:35 p.m.,1981,14,17.0
UA-854-SFO-IAH,,1982,82,
UA-382-IAD-LAX,,1983,83,
AA-4344-ORD-DTW,,1984,84,
UA-257-JFK-SFO,6:15 p.m.,1985,164,18.0
UA-2945-PHL-CLT,1:45 p.m.,1986,165,18.0
CO-63-EWR-IAH,,1987,166,
CO-47-IAH-LAX,,1988,167,
AA-2050-ORD-MIA,2:45 p.m.,1989,20,20.0
UA-248-PHX-ORD,,1990,90,
AA-4330-CVG-ORD,,1991,169,
AA-1434-DFW-MCO,10:35 a.m.,1992,22,16.0
AA-1640-MIA-MCO,7:25 p.m.,1993,2,20.0
AA-4307-ORD-DTW,9:10 p.m.,1994,23,19.0
CO-1694-LAX-IAH,12:21 a.m. Dec 02,1995,170,7.0
UA-843-LAX-ORD,,1996,96,
CO-1193-EWR-MCO,12:18 p.m.,1997,97,22.0
AA-3842-MSP-ORD,7:30 a.m.,1998,25,17.0
AA-643-MIA-ORD,9:35 a.m.,1999,26,16.0
AA-1007-MIA-PHX,,2000,100,
UA-2906-PHL-MCO,6:23 p.m.,2001,171,18.0
UA-938-DEN-ORD,,2002,103,
AA-1221-MCO-ORD,9:45 p.m.,2003,28,19.0
CO-16-LAX-EWR,,2004,172,
UA-2515-DFW-CLT,,2005,106,
AA-400-DFW-JFK,2:59 p.m.,2006,29,14.0
UA-664-ORD-PHL,4:31 p.m.,2007,173,20.0
AA-3756-ORD-SLC,2:45 p.m.,2008,4,19.0
UA-37-EWR-MCO,,2009,174,
AA-1522-SFO-ORD,5:50 a.m. Dec 02,2010,205,5.0
UA-233-LAX-JFK,12:29 a.m. Dec 02,2011,176,7.0
AA-3823-LAX-DEN,12:15 a.m. Dec 02,2012,177,6.0
AA-2312-DFW-DTW,11:50 p.m.,2013,33,19.0
AA-1165-JFK-MIA,10:34 a.m.,2014,34,15.0
AA-431-MIA-SFO,11:50 a.m.,2015,35,18.0
UA-3373-IAD-PHL,,2016,117,
AA-649-ORD-SNA,3:50 p.m.,2017,36,16.0
CO-1250-MIA-IAH,,2018,178,
UA-6273-YYC-SFO,,2019,120,
