Country,original_index,unique_index
USA,4568,0
USA,4569,0
USA,4570,0
USA,4571,0
USA,4572,0
USA,4573,0
USA,4574,0
USA,4575,0
USA,4576,0
USA,4577,0
USA,4578,0
USA,4579,0
USA,4580,0
USA,4581,0
"Japan,USA",4582,15
USA,4583,0
USA,4584,0
USA,4585,0
USA,4586,0
USA,4587,0
USA,4588,0
USA,4589,0
USA,4590,0
USA,4591,0
"Italy,UK,USA",4592,274
USA,4593,0
USA,4594,0
USA,4595,0
USA,4596,0
USA,4597,0
USA,4598,0
USA,4599,0
USA,4600,0
USA,4601,0
USA,4602,0
USA,4603,0
USA,4604,0
USA,4605,0
USA,4606,0
USA,4607,0
USA,4608,0
USA,4609,0
USA,4610,0
USA,4611,0
USA,4612,0
"UK,USA",4613,8
USA,4614,0
USA,4615,0
"USA,West Germany",4616,16
USA,4617,0
USA,4618,0
USA,4619,0
"USA,Australia",4620,12
"USA,France",4621,30
USA,4622,0
USA,4623,0
"USA,Italy",4624,14
USA,4625,0
USA,4626,0
USA,4627,0
USA,4628,0
USA,4629,0
USA,4630,0
USA,4631,0
USA,4632,0
USA,4633,0
USA,4634,0
USA,4635,0
USA,4636,0
USA,4637,0
USA,4638,0
USA,4639,0
USA,4640,0
USA,4641,0
USA,4642,0
USA,4643,0
USA,4644,0
USA,4645,0
USA,4646,0
USA,4647,0
USA,4648,0
"USA,Japan",4649,46
USA,4650,0
USA,4651,0
USA,4652,0
USA,4653,0
USA,4654,0
USA,4655,0
USA,4656,0
USA,4657,0
USA,4658,0
USA,4659,0
USA,4660,0
USA,4661,0
USA,4662,0
USA,4663,0
USA,4664,0
USA,4665,0
USA,4666,0
USA,4667,0
"Germany,USA",4668,44
USA,4669,0
USA,4670,0
USA,4671,0
"Italy,USA",4672,63
USA,4673,0
USA,4674,0
USA,4675,0
USA,4676,0
USA,4677,0
USA,4678,0
USA,4679,0
USA,4680,0
USA,4681,0
USA,4682,0
USA,4683,0
USA,4684,0
USA,4685,0
USA,4686,0
USA,4687,0
"UK,France,USA",4688,48
USA,4689,0
"USA,Germany,Czech Republic",4690,275
"UK,Germany,France,USA",4691,276
USA,4692,0
USA,4693,0
USA,4694,0
"USA,Canada,UK",4695,83
USA,4696,0
"Germany,USA,Japan,France",4697,277
USA,4698,0
USA,4699,0
USA,4700,0
USA,4701,0
USA,4702,0
USA,4703,0
USA,4704,0
USA,4705,0
USA,4706,0
USA,4707,0
USA,4708,0
USA,4709,0
USA,4710,0
USA,4711,0
USA,4712,0
USA,4713,0
USA,4714,0
USA,4715,0
USA,4716,0
"UK,USA,Hungary",4717,278
"UK,USA",4718,8
USA,4719,0
USA,4720,0
"UK,USA",4721,8
USA,4722,0
USA,4723,0
USA,4724,0
"USA,China,Taiwan",4725,279
USA,4726,0
"USA,UK",4727,1
"USA,France",4728,30
USA,4729,0
USA,4730,0
USA,4731,0
"USA,Italy",4732,14
USA,4733,0
USA,4734,0
USA,4735,0
USA,4736,0
USA,4737,0
USA,4738,0
USA,4739,0
USA,4740,0
"USA,West Germany",4741,16
USA,4742,0
USA,4743,0
USA,4744,0
USA,4745,0
USA,4746,0
USA,4747,0
USA,4748,0
USA,4749,0
"USA,Netherlands,Italy",4750,280
USA,4751,0
"UK,USA",4752,8
USA,4753,0
USA,4754,0
USA,4755,0
USA,4756,0
"UK,USA",4757,8
USA,4758,0
"UK,USA",4759,8
USA,4760,0
USA,4761,0
USA,4762,0
USA,4763,0
USA,4764,0
USA,4765,0
USA,4766,0
USA,4767,0
USA,4768,0
USA,4769,0
USA,4770,0
"USA,Italy,France",4771,213
USA,4772,0
USA,4773,0
"USA,Thailand,Hong Kong",4774,281
USA,4775,0
USA,4776,0
"UK,USA",4777,8
USA,4778,0
"UK,Bulgaria,Germany,USA",4779,282
USA,4780,0
USA,4781,0
"USA,Canada",4782,18
"Thailand,Hong Kong,USA",4783,283
USA,4784,0
USA,4785,0
USA,4786,0
"USA,UK",4787,1
USA,4788,0
USA,4789,0
USA,4790,0
USA,4791,0
USA,4792,0
USA,4793,0
USA,4794,0
USA,4795,0
USA,4796,0
USA,4797,0
USA,4798,0
"USA,Germany",4799,3
USA,4800,0
USA,4801,0
USA,4802,0
USA,4803,0
USA,4804,0
USA,4805,0
USA,4806,0
USA,4807,0
USA,4808,0
USA,4809,0
USA,4810,0
USA,4811,0
"USA,Netherlands,UK",4812,284
USA,4813,0
USA,4814,0
USA,4815,0
USA,4816,0
USA,4817,0
USA,4818,0
USA,4819,0
USA,4820,0
USA,4821,0
USA,4822,0
USA,4823,0
USA,4824,0
USA,4825,0
USA,4826,0
USA,4827,0
USA,4828,0
USA,4829,0
USA,4830,0
USA,4831,0
USA,4832,0
USA,4833,0
USA,4834,0
USA,4835,0
USA,4836,0
"USA,Italy",4837,14
USA,4838,0
USA,4839,0
USA,4840,0
USA,4841,0
USA,4842,0
USA,4843,0
USA,4844,0
USA,4845,0
USA,4846,0
USA,4847,0
USA,4848,0
USA,4849,0
USA,4850,0
USA,4851,0
USA,4852,0
USA,4853,0
USA,4854,0
USA,4855,0
USA,4856,0
"USA,United Arab Emirates",4857,36
"USA,Germany",4858,3
USA,4859,0
"USA,Germany,UK",4860,24
USA,4861,0
USA,4862,0
"UK,USA",4863,8
USA,4864,0
USA,4865,0
"France,USA",4866,4
USA,4867,0
USA,4868,0
USA,4869,0
USA,4870,0
USA,4871,0
USA,4872,0
USA,4873,0
USA,4874,0
USA,4875,0
USA,4876,0
USA,4877,0
USA,4878,0
USA,4879,0
USA,4880,0
USA,4881,0
"USA,UK,Romania,Italy",4882,285
USA,4883,0
USA,4884,0
USA,4885,0
USA,4886,0
USA,4887,0
USA,4888,0
USA,4889,0
USA,4890,0
USA,4891,0
USA,4892,0
"USA,UK,Germany",4893,42
USA,4894,0
"USA,Japan",4895,46
"USA,UK",4896,1
USA,4897,0
"USA,Spain,France,Italy",4898,286
"USA,Germany",4899,3
USA,4900,0
USA,4901,0
USA,4902,0
"USA,UK",4903,1
USA,4904,0
USA,4905,0
USA,4906,0
USA,4907,0
"USA,UK,India",4908,287
USA,4909,0
"UK,USA",4910,8
USA,4911,0
USA,4912,0
USA,4913,0
"USA,UK,France",4914,85
"UK,USA",4915,8
USA,4916,0
USA,4917,0
USA,4918,0
"USA,Australia",4919,12
USA,4920,0
"USA,Norway",4921,288
"USA,Germany",4922,3
USA,4923,0
USA,4924,0
USA,4925,0
"Australia,USA",4926,20
"USA,UK",4927,1
"Germany,USA",4928,44
USA,4929,0
USA,4930,0
USA,4931,0
USA,4932,0
"USA,Russia",4933,97
USA,4934,0
USA,4935,0
USA,4936,0
USA,4937,0
USA,4938,0
USA,4939,0
USA,4940,0
USA,4941,0
USA,4942,0
USA,4943,0
USA,4944,0
USA,4945,0
USA,4946,0
USA,4947,0
USA,4948,0
USA,4949,0
USA,4950,0
USA,4951,0
USA,4952,0
USA,4953,0
USA,4954,0
USA,4955,0
USA,4956,0
USA,4957,0
"UK,USA",4958,8
USA,4959,0
"USA,Germany",4960,3
"USA,Germany",4961,3
USA,4962,0
USA,4963,0
"USA,Japan,China",4964,289
"Italy,USA",4965,63
USA,4966,0
USA,4967,0
USA,4968,0
USA,4969,0
USA,4970,0
USA,4971,0
USA,4972,0
USA,4973,0
USA,4974,0
USA,4975,0
USA,4976,0
USA,4977,0
"Canada,USA,Japan",4978,79
USA,4979,0
"France,UK,Germany,USA,Japan",4980,290
USA,4981,0
USA,4982,0
"USA,Germany",4983,3
USA,4984,0
USA,4985,0
USA,4986,0
USA,4987,0
USA,4988,0
USA,4989,0
"France,USA",4990,4
"France,UK,USA",4991,39
"Russia,USA",4992,291
USA,4993,0
USA,4994,0
USA,4995,0
USA,4996,0
USA,4997,0
"USA,Germany",4998,3
USA,4999,0
USA,5000,0
"USA,Germany",5001,3
"USA,Germany",5002,3
USA,5003,0
"USA,United Arab Emirates,Czech Republic",5004,292
USA,5005,0
"USA,France,Germany,UK,Ireland",5006,293
USA,5007,0
USA,5008,0
"USA,UK",5009,1
"UK,France,USA",5010,48
"USA,UK",5011,1
"USA,UK,France",5012,85
USA,5013,0
USA,5014,0
"USA,UK,France",5015,85
"USA,UK,France",5016,85
"Japan,USA",5017,15
"USA,UK",5018,1
USA,5019,0
USA,5020,0
USA,5021,0
USA,5022,0
USA,5023,0
USA,5024,0
USA,5025,0
"UK,USA,Germany",5026,107
USA,5027,0
"UK,Germany,France,USA",5028,276
"France,Australia,Germany,UK,USA",5029,294
USA,5030,0
USA,5031,0
USA,5032,0
USA,5033,0
USA,5034,0
USA,5035,0
"USA,Germany",5036,3
USA,5037,0
USA,5038,0
USA,5039,0
USA,5040,0
USA,5041,0
"UK,USA",5042,8
"Spain,France,USA",5043,45
"USA,Germany",5044,3
USA,5045,0
USA,5046,0
"UK,USA",5047,8
USA,5048,0
USA,5049,0
USA,5050,0
"USA,Germany",5051,3
USA,5052,0
"USA,UK",5053,1
"Germany,USA",5054,44
"Germany,France,UK,Canada,USA",5055,295
"Germany,France,USA,Canada",5056,296
"USA,UK",5057,1
"USA,Germany",5058,3
"USA,Germany",5059,3
USA,5060,0
USA,5061,0
"Australia,USA",5062,20
"Canada,Australia,USA",5063,297
USA,5064,0
USA,5065,0
USA,5066,0
USA,5067,0
USA,5068,0
USA,5069,0
USA,5070,0
USA,5071,0
USA,5072,0
USA,5073,0
USA,5074,0
USA,5075,0
"USA,UK",5076,1
"Germany,USA",5077,44
USA,5078,0
USA,5079,0
USA,5080,0
USA,5081,0
USA,5082,0
USA,5083,0
USA,5084,0
"Japan,USA",5085,15
USA,5086,0
USA,5087,0
USA,5088,0
USA,5089,0
USA,5090,0
USA,5091,0
USA,5092,0
USA,5093,0
USA,5094,0
USA,5095,0
USA,5096,0
USA,5097,0
USA,5098,0
USA,5099,0
USA,5100,0
USA,5101,0
"USA,United Arab Emirates",5102,36
USA,5103,0
USA,5104,0
"Japan,USA",5105,15
USA,5106,0
USA,5107,0
USA,5108,0
USA,5109,0
USA,5110,0
USA,5111,0
"UK,USA",5112,8
USA,5113,0
USA,5114,0
USA,5115,0
"USA,Germany",5116,3
USA,5117,0
USA,5118,0
"USA,India",5119,138
USA,5120,0
USA,5121,0
USA,5122,0
USA,5123,0
USA,5124,0
USA,5125,0
USA,5126,0
USA,5127,0
USA,5128,0
USA,5129,0
USA,5130,0
USA,5131,0
USA,5132,0
USA,5133,0
USA,5134,0
"Canada,USA",5135,33
USA,5136,0
USA,5137,0
USA,5138,0
"Cambodia,USA",5139,298
USA,5140,0
USA,5141,0
USA,5142,0
USA,5143,0
USA,5144,0
USA,5145,0
"USA,UK",5146,1
USA,5147,0
USA,5148,0
USA,5149,0
USA,5150,0
USA,5151,0
"USA,UK,Japan",5152,299
"USA,Canada,Japan,France",5153,300
"Germany,USA",5154,44
USA,5155,0
USA,5156,0
"USA,Canada",5157,18
"USA,Canada",5158,18
USA,5159,0
USA,5160,0
USA,5161,0
USA,5162,0
USA,5163,0
USA,5164,0
USA,5165,0
USA,5166,0
USA,5167,0
"Germany,USA",5168,44
USA,5169,0
"USA,Canada,Italy",5170,301
USA,5171,0
"USA,Canada",5172,18
"USA,Canada",5173,18
"USA,Japan",5174,46
USA,5175,0
"UK,USA",5176,8
USA,5177,0
USA,5178,0
USA,5179,0
USA,5180,0
USA,5181,0
USA,5182,0
USA,5183,0
"USA,Canada,UK",5184,83
"USA,Germany",5185,3
USA,5186,0
"Germany,Canada,USA",5187,302
"USA,Czech Republic",5188,32
"USA,Germany,Ireland,UK",5189,303
"Canada,USA",5190,33
USA,5191,0
USA,5192,0
USA,5193,0
USA,5194,0
"Australia,USA",5195,20
USA,5196,0
USA,5197,0
USA,5198,0
"UK,USA",5199,8
USA,5200,0
USA,5201,0
"USA,Australia",5202,12
USA,5203,0
USA,5204,0
USA,5205,0
USA,5206,0
USA,5207,0
USA,5208,0
USA,5209,0
USA,5210,0
USA,5211,0
USA,5212,0
USA,5213,0
USA,5214,0
USA,5215,0
USA,5216,0
USA,5217,0
USA,5218,0
USA,5219,0
USA,5220,0
USA,5221,0
USA,5222,0
USA,5223,0
USA,5224,0
USA,5225,0
USA,5226,0
USA,5227,0
USA,5228,0
USA,5229,0
USA,5230,0
USA,5231,0
USA,5232,0
USA,5233,0
USA,5234,0
USA,5235,0
USA,5236,0
USA,5237,0
USA,5238,0
USA,5239,0
USA,5240,0
USA,5241,0
USA,5242,0
USA,5243,0
USA,5244,0
USA,5245,0
USA,5246,0
USA,5247,0
USA,5248,0
USA,5249,0
USA,5250,0
USA,5251,0
USA,5252,0
USA,5253,0
USA,5254,0
USA,5255,0
USA,5256,0
USA,5257,0
USA,5258,0
USA,5259,0
USA,5260,0
USA,5261,0
USA,5262,0
USA,5263,0
USA,5264,0
USA,5265,0
USA,5266,0
USA,5267,0
USA,5268,0
USA,5269,0
USA,5270,0
USA,5271,0
USA,5272,0
USA,5273,0
USA,5274,0
USA,5275,0
"Canada,USA",5276,33
USA,5277,0
USA,5278,0
USA,5279,0
USA,5280,0
"USA,Thailand,France",5281,304
"Canada,UK,USA",5282,305
USA,5283,0
USA,5284,0
USA,5285,0
USA,5286,0
USA,5287,0
USA,5288,0
USA,5289,0
USA,5290,0
USA,5291,0
USA,5292,0
USA,5293,0
USA,5294,0
USA,5295,0
"Japan,USA",5296,15
"USA,Japan",5297,46
USA,5298,0
USA,5299,0
USA,5300,0
"Canada,USA",5301,33
USA,5302,0
USA,5303,0
USA,5304,0
USA,5305,0
USA,5306,0
USA,5307,0
USA,5308,0
USA,5309,0
USA,5310,0
USA,5311,0
USA,5312,0
USA,5313,0
USA,5314,0
"USA,Hong Kong,China",5315,306
"USA,UK",5316,1
USA,5317,0
USA,5318,0
USA,5319,0
USA,5320,0
USA,5321,0
USA,5322,0
USA,5323,0
"USA,China",5324,81
"UK,USA,India,South Africa",5325,307
"USA,Netherlands",5326,2
"Netherlands,USA",5327,199
"USA,Canada,France",5328,308
"USA,Canada",5329,18
USA,5330,0
USA,5331,0
USA,5332,0
USA,5333,0
"USA,China,Canada",5334,309
USA,5335,0
USA,5336,0
USA,5337,0
"Australia,USA",5338,20
USA,5339,0
USA,5340,0
USA,5341,0
"USA,Switzerland",5342,13
USA,5343,0
USA,5344,0
"USA,Japan",5345,46
USA,5346,0
USA,5347,0
USA,5348,0
"USA,Canada",5349,18
USA,5350,0
USA,5351,0
USA,5352,0
"USA,Norway,India",5353,310
USA,5354,0
USA,5355,0
USA,5356,0
USA,5357,0
USA,5358,0
USA,5359,0
USA,5360,0
USA,5361,0
USA,5362,0
USA,5363,0
"USA,Germany",5364,3
USA,5365,0
USA,5366,0
USA,5367,0
USA,5368,0
USA,5369,0
USA,5370,0
USA,5371,0
USA,5372,0
USA,5373,0
"UK,USA",5374,8
USA,5375,0
USA,5376,0
USA,5377,0
"USA,Canada",5378,18
USA,5379,0
USA,5380,0
"Canada,USA",5381,33
USA,5382,0
USA,5383,0
USA,5384,0
USA,5385,0
"USA,Germany",5386,3
USA,5387,0
USA,5388,0
"USA,Canada",5389,18
USA,5390,0
USA,5391,0
USA,5392,0
USA,5393,0
USA,5394,0
"USA,China",5395,81
"USA,France",5396,30
"Germany,Belgium,Luxembourg,Ireland,USA",5397,311
USA,5398,0
USA,5399,0
"Argentina,Peru,USA",5400,312
USA,5401,0
USA,5402,0
"USA,Germany",5403,3
USA,5404,0
USA,5405,0
"Canada,USA",5406,33
USA,5407,0
"USA,Canada",5408,18
USA,5409,0
"USA,India",5410,138
"USA,Israel",5411,131
USA,5412,0
"USA,UK",5413,1
USA,5414,0
USA,5415,0
USA,5416,0
USA,5417,0
USA,5418,0
USA,5419,0
USA,5420,0
"UK,USA",5421,8
USA,5422,0
USA,5423,0
USA,5424,0
"UK,USA",5425,8
USA,5426,0
USA,5427,0
USA,5428,0
USA,5429,0
USA,5430,0
USA,5431,0
USA,5432,0
USA,5433,0
USA,5434,0
USA,5435,0
USA,5436,0
USA,5437,0
USA,5438,0
USA,5439,0
USA,5440,0
USA,5441,0
USA,5442,0
USA,5443,0
USA,5444,0
"USA,Canada,UK",5445,83
"USA,Canada",5446,18
USA,5447,0
USA,5448,0
"USA,UK",5449,1
USA,5450,0
USA,5451,0
"UK,USA,Japan",5452,238
USA,5453,0
USA,5454,0
"USA,Italy,Belgium",5455,313
USA,5456,0
USA,5457,0
"Canada,USA",5458,33
USA,5459,0
USA,5460,0
USA,5461,0
USA,5462,0
USA,5463,0
"USA,United Arab Emirates",5464,36
USA,5465,0
"Japan,USA",5466,15
USA,5467,0
USA,5468,0
USA,5469,0
"Germany,USA",5470,44
USA,5471,0
USA,5472,0
USA,5473,0
USA,5474,0
USA,5475,0
USA,5476,0
USA,5477,0
USA,5478,0
USA,5479,0
USA,5480,0
USA,5481,0
USA,5482,0
USA,5483,0
USA,5484,0
"UK,USA",5485,8
USA,5486,0
"USA,Canada",5487,18
USA,5488,0
USA,5489,0
USA,5490,0
"USA,UK,Argentina",5491,314
USA,5492,0
"USA,Japan,South Africa",5493,315
USA,5494,0
USA,5495,0
"UK,USA",5496,8
USA,5497,0
USA,5498,0
USA,5499,0
USA,5500,0
USA,5501,0
USA,5502,0
USA,5503,0
USA,5504,0
USA,5505,0
"Canada,UK,USA",5506,305
"UK,USA",5507,8
USA,5508,0
USA,5509,0
USA,5510,0
USA,5511,0
USA,5512,0
USA,5513,0
USA,5514,0
USA,5515,0
USA,5516,0
USA,5517,0
USA,5518,0
"Japan,USA",5519,15
USA,5520,0
USA,5521,0
USA,5522,0
USA,5523,0
USA,5524,0
USA,5525,0
USA,5526,0
USA,5527,0
USA,5528,0
USA,5529,0
USA,5530,0
USA,5531,0
USA,5532,0
"USA,France",5533,30
"UK,USA",5534,8
"USA,Australia",5535,12
USA,5536,0
USA,5537,0
USA,5538,0
"USA,Russia",5539,97
"UK,Denmark,USA",5540,316
USA,5541,0
USA,5542,0
"USA,UK",5543,1
USA,5544,0
USA,5545,0
USA,5546,0
USA,5547,0
USA,5548,0
USA,5549,0
"Mexico,USA",5550,136
USA,5551,0
USA,5552,0
"Mexico,USA",5553,136
USA,5554,0
USA,5555,0
USA,5556,0
USA,5557,0
USA,5558,0
USA,5559,0
USA,5560,0
USA,5561,0
USA,5562,0
USA,5563,0
USA,5564,0
USA,5565,0
"USA,UK,Canada",5566,28
USA,5567,0
USA,5568,0
USA,5569,0
USA,5570,0
USA,5571,0
"USA,Germany",5572,3
USA,5573,0
USA,5574,0
USA,5575,0
USA,5576,0
USA,5577,0
USA,5578,0
USA,5579,0
USA,5580,0
USA,5581,0
USA,5582,0
"UK,USA",5583,8
USA,5584,0
USA,5585,0
USA,5586,0
USA,5587,0
USA,5588,0
USA,5589,0
"USA,UK",5590,1
USA,5591,0
"USA,New Zealand",5592,10
USA,5593,0
"UK,USA",5594,8
USA,5595,0
USA,5596,0
"USA,Mexico",5597,25
"USA,UK,Australia",5598,71
USA,5599,0
USA,5600,0
USA,5601,0
USA,5602,0
"USA,Japan",5603,46
USA,5604,0
USA,5605,0
USA,5606,0
USA,5607,0
USA,5608,0
USA,5609,0
USA,5610,0
USA,5611,0
USA,5612,0
USA,5613,0
USA,5614,0
USA,5615,0
USA,5616,0
USA,5617,0
USA,5618,0
USA,5619,0
USA,5620,0
USA,5621,0
USA,5622,0
USA,5623,0
"USA,Germany,UK",5624,24
USA,5625,0
"USA,France",5626,30
USA,5627,0
USA,5628,0
USA,5629,0
USA,5630,0
USA,5631,0
USA,5632,0
USA,5633,0
USA,5634,0
USA,5635,0
USA,5636,0
USA,5637,0
USA,5638,0
USA,5639,0
USA,5640,0
USA,5641,0
USA,5642,0
USA,5643,0
USA,5644,0
USA,5645,0
"UK,USA",5646,8
USA,5647,0
USA,5648,0
USA,5649,0
USA,5650,0
USA,5651,0
USA,5652,0
USA,5653,0
USA,5654,0
USA,5655,0
USA,5656,0
USA,5657,0
USA,5658,0
USA,5659,0
USA,5660,0
USA,5661,0
USA,5662,0
"USA,West Germany",5663,16
USA,5664,0
"Canada,Germany,Australia,USA",5665,317
USA,5666,0
USA,5667,0
"USA,France",5668,30
USA,5669,0
USA,5670,0
USA,5671,0
USA,5672,0
USA,5673,0
USA,5674,0
USA,5675,0
USA,5676,0
USA,5677,0
USA,5678,0
"USA,UK",5679,1
USA,5680,0
USA,5681,0
USA,5682,0
"USA,Canada",5683,18
USA,5684,0
USA,5685,0
USA,5686,0
USA,5687,0
"USA,Canada",5688,18
"UK,USA",5689,8
USA,5690,0
USA,5691,0
USA,5692,0
USA,5693,0
USA,5694,0
USA,5695,0
USA,5696,0
USA,5697,0
"Switzerland,Germany,USA",5698,318
"USA,Canada",5699,18
USA,5700,0
USA,5701,0
USA,5702,0
USA,5703,0
USA,5704,0
USA,5705,0
USA,5706,0
"USA,UK,Canada",5707,28
USA,5708,0
USA,5709,0
USA,5710,0
USA,5711,0
USA,5712,0
USA,5713,0
USA,5714,0
USA,5715,0
USA,5716,0
USA,5717,0
USA,5718,0
USA,5719,0
USA,5720,0
USA,5721,0
USA,5722,0
USA,5723,0
USA,5724,0
USA,5725,0
USA,5726,0
"USA,Germany,UK",5727,24
USA,5728,0
USA,5729,0
"USA,Germany",5730,3
USA,5731,0
USA,5732,0
USA,5733,0
USA,5734,0
"Indonesia,USA",5735,319
USA,5736,0
USA,5737,0
USA,5738,0
USA,5739,0
USA,5740,0
USA,5741,0
"USA,UK,France",5742,85
"USA,Spain",5743,67
USA,5744,0
USA,5745,0
USA,5746,0
USA,5747,0
"USA,UK",5748,1
"USA,Germany",5749,3
"USA,France,UK",5750,165
USA,5751,0
USA,5752,0
"UK,Italy,France,USA",5753,320
"USA,UK",5754,1
"USA,UK",5755,1
"UK,USA",5756,8
"UK,USA",5757,8
"France,UK,USA",5758,39
"UK,USA",5759,8
"UK,USA",5760,8
"UK,USA",5761,8
USA,5762,0
USA,5763,0
USA,5764,0
USA,5765,0
"UK,USA",5766,8
"USA,Germany",5767,3
USA,5768,0
USA,5769,0
USA,5770,0
USA,5771,0
USA,5772,0
"USA,Morocco",5773,236
"USA,Germany,UK,Japan",5774,321
USA,5775,0
USA,5776,0
USA,5777,0
"UK,USA,Italy",5778,322
"USA,UK",5779,1
USA,5780,0
USA,5781,0
"USA,Canada",5782,18
USA,5783,0
"Canada,France,USA",5784,323
USA,5785,0
USA,5786,0
USA,5787,0
USA,5788,0
"USA,Canada,Germany",5789,184
"USA,Canada",5790,18
"USA,Romania,Germany",5791,324
"USA,Canada",5792,18
"Australia,USA",5793,20
USA,5794,0
USA,5795,0
USA,5796,0
"France,USA",5797,4
"USA,Germany",5798,3
USA,5799,0
USA,5800,0
"France,Hungary,USA",5801,325
USA,5802,0
"USA,Canada,Germany",5803,184
USA,5804,0
"USA,Germany,UK",5805,24
"Ireland,UK,USA",5806,92
USA,5807,0
USA,5808,0
USA,5809,0
USA,5810,0
USA,5811,0
USA,5812,0
"USA,France,Canada",5813,326
USA,5814,0
USA,5815,0
USA,5816,0
USA,5817,0
"UK,USA,United Arab Emirates",5818,327
USA,5819,0
USA,5820,0
USA,5821,0
USA,5822,0
USA,5823,0
USA,5824,0
USA,5825,0
USA,5826,0
USA,5827,0
"UK,USA",5828,8
USA,5829,0
USA,5830,0
USA,5831,0
USA,5832,0
USA,5833,0
USA,5834,0
"USA,Canada",5835,18
USA,5836,0
USA,5837,0
USA,5838,0
USA,5839,0
USA,5840,0
"USA,UK,France,Germany,Japan",5841,263
USA,5842,0
USA,5843,0
USA,5844,0
USA,5845,0
USA,5846,0
USA,5847,0
USA,5848,0
USA,5849,0
USA,5850,0
USA,5851,0
USA,5852,0
USA,5853,0
"USA,Singapore,Malaysia,Indonesia",5854,328
USA,5855,0
USA,5856,0
USA,5857,0
USA,5858,0
USA,5859,0
USA,5860,0
USA,5861,0
USA,5862,0
USA,5863,0
USA,5864,0
"USA,Japan,UK",5865,57
USA,5866,0
"India,USA",5867,208
"Germany,USA,Netherlands",5868,329
USA,5869,0
"Canada,USA",5870,33
"Germany,Australia,USA",5871,330
"Argentina,USA",5872,331
USA,5873,0
USA,5874,0
"USA,Canada",5875,18
USA,5876,0
USA,5877,0
USA,5878,0
USA,5879,0
USA,5880,0
USA,5881,0
USA,5882,0
USA,5883,0
"USA,Germany,Australia",5884,232
"USA,Israel",5885,131
"Canada,USA",5886,33
USA,5887,0
USA,5888,0
"Canada,USA",5889,33
"USA,Canada",5890,18
USA,5891,0
USA,5892,0
"Romania,USA",5893,139
USA,5894,0
USA,5895,0
USA,5896,0
USA,5897,0
USA,5898,0
"USA,New Zealand",5899,10
USA,5900,0
"Australia,USA",5901,20
USA,5902,0
USA,5903,0
USA,5904,0
USA,5905,0
USA,5906,0
USA,5907,0
USA,5908,0
USA,5909,0
USA,5910,0
USA,5911,0
USA,5912,0
USA,5913,0
USA,5914,0
USA,5915,0
USA,5916,0
USA,5917,0
USA,5918,0
USA,5919,0
"UK,USA",5920,8
"Canada,USA",5921,33
USA,5922,0
"UK,USA",5923,8
USA,5924,0
USA,5925,0
USA,5926,0
"Germany,USA",5927,44
USA,5928,0
USA,5929,0
USA,5930,0
USA,5931,0
USA,5932,0
USA,5933,0
USA,5934,0
USA,5935,0
USA,5936,0
USA,5937,0
USA,5938,0
USA,5939,0
USA,5940,0
USA,5941,0
USA,5942,0
USA,5943,0
USA,5944,0
USA,5945,0
USA,5946,0
USA,5947,0
USA,5948,0
USA,5949,0
USA,5950,0
"Denmark,USA",5951,332
USA,5952,0
USA,5953,0
USA,5954,0
USA,5955,0
USA,5956,0
USA,5957,0
"UK,USA",5958,8
USA,5959,0
USA,5960,0
USA,5961,0
USA,5962,0
"UK,USA",5963,8
USA,5964,0
USA,5965,0
USA,5966,0
"USA,Germany",5967,3
"USA,UK,Germany",5968,42
"USA,UK",5969,1
USA,5970,0
USA,5971,0
USA,5972,0
USA,5973,0
"UK,Canada,USA",5974,119
"USA,Italy",5975,14
USA,5976,0
"Slovenia,USA",5977,333
USA,5978,0
USA,5979,0
"USA,Canada",5980,18
USA,5981,0
USA,5982,0
USA,5983,0
USA,5984,0
USA,5985,0
USA,5986,0
"USA,Canada",5987,18
USA,5988,0
USA,5989,0
USA,5990,0
USA,5991,0
USA,5992,0
USA,5993,0
USA,5994,0
USA,5995,0
USA,5996,0
USA,5997,0
USA,5998,0
USA,5999,0
USA,6000,0
"Mexico,USA",6001,136
USA,6002,0
USA,6003,0
"USA,Canada,UK",6004,83
USA,6005,0
USA,6006,0
USA,6007,0
USA,6008,0
USA,6009,0
USA,6010,0
USA,6011,0
USA,6012,0
"USA,India",6013,138
USA,6014,0
USA,6015,0
USA,6016,0
USA,6017,0
USA,6018,0
USA,6019,0
"USA,UK,Denmark,France,Canada,Australia",6020,334
USA,6021,0
USA,6022,0
"USA,South Africa",6023,142
USA,6024,0
USA,6025,0
USA,6026,0
USA,6027,0
USA,6028,0
USA,6029,0
USA,6030,0
"UK,USA,Canada,Spain",6031,335
USA,6032,0
USA,6033,0
"USA,Canada",6034,18
USA,6035,0
USA,6036,0
"South Africa,USA",6037,336
USA,6038,0
USA,6039,0
USA,6040,0
USA,6041,0
USA,6042,0
"UK,Germany,USA,Australia,France",6043,337
USA,6044,0
USA,6045,0
"UK,USA",6046,8
USA,6047,0
"UK,USA",6048,8
"USA,France,Japan",6049,338
"UK,France,Germany,USA",6050,339
USA,6051,0
USA,6052,0
USA,6053,0
USA,6054,0
USA,6055,0
USA,6056,0
USA,6057,0
USA,6058,0
"Norway,USA",6059,340
USA,6060,0
USA,6061,0
"USA,UK",6062,1
USA,6063,0
USA,6064,0
USA,6065,0
USA,6066,0
USA,6067,0
USA,6068,0
USA,6069,0
USA,6070,0
USA,6071,0
USA,6072,0
USA,6073,0
USA,6074,0
USA,6075,0
USA,6076,0
