id,article_title,original_index,unique_index,count
57286,Differential functional connectivity within an emotion regulation neural network among individuals resilient and susceptible to the depressogenic effects of early life stress.,878,878,1.0
622636,Nurturing students' interest in primary care research through summer training in meta-analysis.,879,879,1.0
107979,Obesity from cradle to grave.,880,880,1.0
252990,Effects on prolongation of Bazett�۪s corrected QT interval of seven second-generation antipsychotics in the treatment of schizophrenia: A meta-analysis,881,881,1.0
861475,Cost-effectiveness of pharmacological and psychosocial interventions for schizophrenia (Structured abstract),882,882,1.0
503159,Sports injuries of the ankle. [Japanese],883,883,1.0
325081,,884,884,
399134,Chronic heart failure: Current guideline recommendations and innovations. [German],885,885,1.0
315951,[Procalcitonin as an early marker of sepsis],886,886,1.0
98479,"The ROX coupler: Creation of a fixed iliofemoral arteriovenous anastomosis for the treatment of systemic arterial hypertension, exploiting the physical properties of the arterial vasculature.",887,887,1.0
673307,Downregulated E-cadherin expression indicates worse prognosis in Asian patients with colorectal cancer: evidence from meta-analysis.,888,888,1.0
730754,Preoperative administration of tramadol continuous infusion reduces postoperative morphine requirements in patients undergoing surgery following femur fracture,889,889,1.0
953002,A re-appraisal of screening for colour vision impairments,890,890,1.0
246067,Comparison of different distal radius dorsal and volar fracture fixation plates: a biomechanical study,891,891,1.0
161814,Polycystic ovary syndrome (PCOS) and other androgen excess-related conditions: can changes in dietary intake make a difference?,892,892,1.0
8529,"Maternal use of folic acid supplements during pregnancy, and childhood respiratory health and atopy.",893,893,1.0
198813,Shedding health risks with bariatric weight loss surgery,894,894,1.0
535901,Historical misrepresentation in science: the case of fetal alcohol syndrome,895,895,1.0
15325,Effects of different antihypertensive drugs on plasma fibrinogen in hypertensive patients.,896,896,1.0
162189,"Significantly higher adrenocorticotropin-stimulated cortisol and 17-hydroxyprogesterone levels in 337 consecutive, premenopausal, caucasian, hirsute patients compared with healthy controls",897,897,1.0
434500,Too little but not too late: results of a literature review to improve routine immunization programs in developing countries,898,898,1.0
197174,Outcomes among patients with end-stage liver disease who are coinfected with HIV and hepatitis C virus.,899,899,1.0
6786,Phase II study to evaluate the safety and efficacy of the oral neurokinin-1 receptor antagonist casopitant (GW679769) administered with ondansetron for the prevention of postoperative and postdischarge nausea and vomiting in high-risk patients,900,900,1.0
309274,Factors Predicting Success and Failure for Cervical Facet Radiofrequency Denervation: A Multi-Center Analysis,901,901,1.0
672671,Mediterranean diet and metabolic syndrome: an updated systematic review.,902,902,1.0
819735,Immunotherapy for autoimmune autonomic ganglionopathy,903,903,1.0
21599,Challenges in deactivating a total artificial heart for a patient with capacity.,904,904,1.0
980682,Readmissions after hospital discharge with acute exacerbation of COPD: are we missing something?,905,905,1.0
547657,Read with Me! Examining the Effects of a Community Volunteer Reading Program on Preschoolers' Literacy Skills,906,906,1.0
682676,Efficacy of continuation/maintenance electroconvulsive therapy for the prevention of recurrence of a major depressive episode in adults with unipolar depression: a systematic review.,907,907,1.0
820238,"Autonomic activity, pain, and perceived health in patients on sick leave due to stress-related illnesses",908,908,1.0
82540,"Body mass index and socioeconomic status measured in adolescence, country of origin, and the incidence of gastroesophageal adenocarcinoma in a cohort of 1 million men.",909,909,1.0
776189,Galphai generates multiple Pins activation states to link cortical polarity and spindle orientation in Drosophila neuroblasts,910,910,1.0
422951,Exposure to second-hand smoke and the risk of tuberculosis in children and adults: a systematic review and meta-analysis of 18 observational studies.,911,911,1.0
228622,"Disordered eating, acculturation, and treatment-seeking in a community sample of Hispanic, Asian, Black, and White women",912,912,1.0
514759,Semi-automated scoring of pulmonary emphysema from X-ray CT: trainee reproducibility and accuracy.,913,913,1.0
26216,The choice of whether to participate in a phase I clinical trial: increasing the awareness of patients with cancer. An exploratory study.,914,914,1.0
164517,Study of high- and low-current-configuration homes from the 1988 Denver Childhood Cancer Study,915,915,1.0
973603,Health services research methods: a guide to best practice,916,916,1.0
345575,Transapical aortic valve implantation in 175 consecutive patients: excellent outcome in very high-risk patients.,917,917,1.0
304082,An evaluation of ultrasound imaging for identification of lumbar intervertebral level.,918,918,1.0
33728,Branching enzyme deficiency: expanding the clinical spectrum.,919,919,1.0
109595,[Blood insulin values after the oral glucose tolerance test (OGTT) and the body composition in 30 obese children].,920,920,1.0
772026,Study: Edoxaban safer alternative to warfarin for Afib patients,921,921,1.0
424870,Budesonide/formoterol in a single inhaler sustains lung function improvements in COPD [Abstract],922,922,1.0
904168,"Can moxibustion, an ancient treatment modality, be evaluated in a double-blind randomized controlled trial? - A narrative review",923,923,1.0
916713,"Amitriptyline, minocycline and maropitant reduce the sevoflurane minimum alveolar concentration and potentiate remifentanil but do not prevent acute opioid tolerance and hyperalgesia in the rat: a randomised laboratory study.",924,924,1.0
819804,SUNCT syndrome: VIII. Pupillary reaction and corneal sensitivity,925,925,1.0
892141,Competencies for undergraduate community-based education for the health professions - A systematic review.,926,926,1.0
409335,"Efficacy, immunogenicity, and safety of a pentavalent human-bovine (WC3) reassortant rotavirus vaccine at the end of shelf life",927,927,1.0
166779,Preferences and practices of Americans and their physicians in antihypertensive therapy,928,928,1.0
720526,"Decision analysis for small, asymptomatic intracranial arteriovenous malformations",929,929,1.0
513503,WhatsApp Messenger is useful and reproducible in the assessment of tibial plateau fractures: inter- and intra-observer agreement study.,930,930,1.0
83012,Type I and II endometrial cancers: have they different risk factors?,931,931,1.0
438681,Should psychiatrists use atypical antipsychotics to treat nonpsychotic anxiety?.,932,932,1.0
317155,Predictors of intention to adhere to physiotherapy among women with urinary incontinence.,933,933,1.0
261121,Role of non-opioid analgesic techniques in the management of pain after ambulatory surgery,934,934,1.0
296269,Raised intracranial pressure following abdominal closure in a polytrauma patient.,935,935,1.0
960478,"Collaborative practice: development, implementation, and evaluation of a weaning protocol for patients receiving mechanical ventilation",936,936,1.0
741988,Changes in lower esophageal sphincter pressure (LES) after Stamm gastrostomy,937,937,1.0
589265,Consumption of fried foods and risk of metabolic syndrome: the SUN cohort study,938,938,1.0
931944,"The expert patients programme online, a 1-year study of an Internet-based self-management programme for people with long-term conditions",939,939,1.0
305933,Clinical course of patients with aspirin-exacerbated     respiratory disease: can we predict the prognosis?,940,940,1.0
360693,Perineal endometriosis: a case report and review of the literature,941,941,1.0
772745,Management of hemorrhage complicated by novel oral anticoagulants in the emergency department: Case report from the northwestern emergency medicine residency,942,942,1.0
683893,Improving cognition by adherence to physical or mental exercise: a moderated mediation analysis.,943,943,1.0
168157,Evaluation of a hybrid constructed wetland for treating domestic sewage from individual housing units surrounding agricultural villages in South Korea,944,944,1.0
97775,Posterior lumbar interbody fusion versus posterolateral fusion with instrumentation in the treatment of low-grade isthmic spondylolisthesis: midterm clinical outcomes,945,945,1.0
740227,The Family Contract Game: Technique and case study,946,946,1.0
449419,Inhibition of dxpression of VEGF in tumor cells by RNAi. [Chinese],947,947,1.0
456934,Same-Day Discharge After Percutaneous Coronary Intervention: A Meta-Analysis.,948,948,1.0
134738,Are stretches effective in the prevention and treatment of glenohumeral internal rotation deficit?,949,949,1.0
66579,"Astaxanthin Inhibits JAK/STAT-3 Signaling to Abrogate Cell Proliferation, Invasion and Angiogenesis in a Hamster Model of Oral Cancer.",950,950,1.0
557824,"Analysis of the cochrane review: Biomarkers as point-of-care tests to guide prescription of antibiotics in patients with acute respiratory infections in primary care. cochrane database syst rev. 2014,11:Cd10130",951,951,1.0
215820,Preval̻ncia de bruxismo e dist̼rbio do sono em deficientes visuais Prevalence of bruxism and sleep disorders in the visually impaired individuals,952,952,1.0
658982,Diagnostic performance of body mass index to identify obesity as defined by body adiposity: a systematic review and meta-analysis.,953,953,1.0
272806,Stress enhances retrieval of drug-related memories in abstinent heroin addicts,954,954,1.0
773090,Combined antiplatelet and anticoagulant therapy: Clinical benefits and risks,955,955,1.0
500618,Effects of control over office workspace on perceptions of the work environment and work outcomes,956,956,1.0
385346,"New concepts in predicting, evaluating, and managing neurodevelopmental outcomes in children with congenital heart disease.",957,957,1.0
938092,Continuous aspiration of subglottic secretions in preventing ventilator-associated pneumonia.,958,958,1.0
383183,Transport of infants with congenital heart disease.,959,959,1.0
889260,Harmonizing Pain Outcome Measures: Results of the Pre-OMERACT Meeting on Partnerships for Consensus on Patient-important Pain Outcome Domains Between the Cochrane Musculoskeletal Group and OMERACT,960,960,1.0
392576,Effects of Ginkgo biloba on haemostatic factors and inflammation in chronic peritoneal dialysis patients.,961,961,1.0
209012,Contents List,962,962,1.0
961006,Antimalarial agents: Are we running out of options?,963,963,1.0
786558,A balancing act of the brain: activations and deactivations driven by cognitive load.,964,964,1.0
35875,18F-flumazenil: a �_-aminobutyric acid A-specific PET radiotracer for the localization of drug-resistant temporal lobe epilepsy.,965,965,1.0
882786,"[In vitro culture of cells from respiratory mucosa on foils of collagen, poly-L-lactide (PLLA) and poly-3-hydroxy-butyrate (PHB)].",966,966,1.0
332926,Poverty is the main environmental factor for obesity in a Mexican-border city,967,967,1.0
109843,Growth hormone treatment and diabetes: survey of the kabi pharmacia international growth study.,968,968,1.0
820688,The effects of 4-aminopyridine on neurological deficits in chronic cases of traumatic spinal cord injury in dogs: A phase I clinical trial,969,969,1.0
817811,Yoga Spinal Flexion Positions and Vertebral Compression Fracture in Osteopenia or Osteoporosis of Spine: Case Series,970,970,1.0
855970,Augmin-dependent microtubule nucleation at microtubule walls in the spindle,971,971,1.0
643856,[Pravastatin and acetylsalycilic acid fixed-combination: a strategy to improve cardiovascular outcomes].,972,972,1.0
482584,Functional conservation and divergence of J-domain-containing ZUO1/ZRF orthologs throughout evolution.,973,973,1.0
553088,"Validity of International Classification of Diseases, Ninth Revision, Clinical Modification (ICD-9-CM) screening for sepsis in surgical mortalities.",974,974,1.0
575935,"The association between urinary cortisol excretion and cardiovascular risk factors, bone status and quality of life in the population.",975,975,1.0
450760,"The value of transurethral bladder biopsy after intravesical bacillus Calmette-Guerin instillation therapy for nonmuscle invasive bladder cancer: A retrospective, single center study and cumulative analysis of the literature.",976,976,1.0
160121,Complicated skin and soft tissue infection.,977,977,1.0
471093,"Nonsyndromic 46,XX Testicular Disorders of Sex Development",978,978,1.0
84783,Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1�_ in pancreatic rat �_-cells via the IRE1�/XBP1s pathway.,979,979,1.0
894794,<title>SPECCHIO: a free spectral data management and processing system</title>,980,980,1.0
481173,Operations for cervical incompetence,981,981,1.0
946487,Effectiveness of measles vaccination and vitamin A treatment,982,982,1.0
685456,Acute effects of different nutritional supplements on symptoms and functional capacity in patients with chronic obstructive pulmonary disease.,983,983,1.0
6028,Preliminary results from a single institutional prospective study of alemtuzumab for the treatment of steroid refractory acute graft versus host disease in pediatrics,984,984,1.0
48202,"Anaesthesia, movement and emesis",985,985,1.0
558738,Antimicrobial susceptibility among Gram-positive organisms collected from pediatric patients globally between 2004 and 2011: results from the Tigecycline Evaluation and Surveillance Trial,986,986,1.0
908011,Left ventricular hypertrophy predicts outcome of hypertension regardless of the type of ventricular arrhythmia present,987,987,1.0
260738,Combined use of caudal bupivacaine and rectal diclofenac is not superior to the use of each analgesic regimen alone,988,988,1.0
979155,Measurement of muscle architecture concurrently with muscle hardness using ultrasound strain elastography.,989,989,1.0
752075,Energy and fat intakes of children and adolescents in the united states: data from the national health and nutrition examination surveys,990,990,1.0
670823,An official American Thoracic Society systematic review: Influence of psychosocial characteristics on workplace disability among workers with respiratory impairment.,991,991,1.0
73289,Polymorphisms of the XPC gene may contribute to the risk of head and neck cancer: a meta-analysis.,992,992,1.0
426134,An evaluation of the effectiveness of recruitment methods: The staying well after depression randomized controlled trial,993,993,1.0
255382,Campfire burns in children: an Australian experience.,994,994,1.0
979472,Distribution of silicotic collagenization in relation to smoking habits,995,995,1.0
814758,Mega-ampere submicrosecond generator GIT-32,996,996,1.0
226417,Correct Performance of Pelvic Muscle Exercises in Women Reporting Prior Knowledge.,997,997,1.0
968815,"Long-term survival after ""liver first"" approach for locally advanced rectal cancer and synchronous liver metastases",998,998,1.0
734259,Pharmacoeconomic Evaluation of Tiotropium Bromide in the Long-Term Treatment of Chronic Obstructive Pulmonary Disease (COPD) in Italy,999,999,1.0
