flight,sched_arr_time,original_index,unique_index
AA-4277-CVG-JFK,2:05 p.m.,1717,358
AA-789-ORD-DEN,2:17 p.m.,1718,241
AA-85-JFK-SFO,5:57 p.m.,1719,252
AA-3786-IAH-ORD,6:30 p.m.,1720,245
AA-222-LAX-BOS,2:52 p.m.,1721,359
UA-3099-PHX-PHL,6:07 p.m.,1722,360
AA-4198-ORD-CLE,12:45 p.m.,1723,361
CO-45-EWR-MIA,6:31 p.m.,1724,362
AA-3809-PHX-LAX,6:30 a.m.,1725,249
AA-59-JFK-SFO,10:09 a.m.,1726,250
UA-397-JFK-SFO,11:55 a.m.,1727,150
UA-3925-IAD-ORF,9:54 a.m.,1728,186
UA-2830-MCO-CLT,5:05 p.m.,1729,151
UA-5487-SFO-MRY,11:19 a.m.,1730,187
UA-2726-FLL-PHL,6:46 p.m.,1731,155
UA-3050-PHX-CLT,4:57 p.m.,1732,161
UA-382-IAD-LAX,3:19 p.m.,1733,207
UA-2945-PHL-CLT,1:45 p.m.,1734,165
UA-854-SFO-IAH,1:39 p.m.,1735,204
UA-3515-IAD-MSP,10:06 a.m.,1736,190
UA-248-PHX-ORD,5:15 p.m.,1737,208
UA-843-LAX-ORD,7:53 p.m.,1738,192
UA-2906-PHL-MCO,6:23 p.m.,1739,171
UA-938-DEN-ORD,7:35 p.m.,1740,193
UA-2515-DFW-CLT,10:31 a.m.,1741,194
UA-664-ORD-PHL,4:31 p.m.,1742,173
UA-37-EWR-MCO,4:17 p.m.,1743,110
UA-233-LAX-JFK,Fri Dec 2 12:29 a.m.,1744,363
UA-3373-IAD-PHL,9:24 a.m.,1745,198
UA-6273-YYC-SFO,9:43 a.m.,1746,199
UA-828-SFO-ORD,Fri Dec 2 5:11 a.m.,1747,364
UA-858-PVG-SFO,8:27 a.m.,1748,200
UA-2704-DTW-PHX,1:40 p.m.,1749,201
UA-2708-EWR-CLT,4:53 p.m.,1750,202
UA-62-IAH-EWR,7:03 p.m.,1751,127
UA-1500-IAH-GUA,11:45 a.m.,1752,128
UA-2314-ATL-PHL,5:00 p.m.,1753,203
UA-37-EDI-EWR,11:53 a.m.,1754,134
UA-3099-PHX-PHL,6:17 p.m.,1755,185
UA-414-LAX-SFO,7:23 a.m.,1756,189
UA-257-JFK-SFO,6:15 p.m.,1757,164
AA-3859-IAH-ORD,9:40 a.m.,1758,0
CO-1586-IAH-MCO,,1759,149
AA-518-MIA-JFK,9:25 a.m.,1760,3
UA-397-JFK-SFO,11:55 a.m.,1761,150
UA-3925-IAD-ORF,,1762,54
AA-1733-ORD-PHX,10:30 p.m.,1763,1
AA-3-JFK-LAX,3:15 p.m.,1764,24
UA-2830-MCO-CLT,5:05 p.m.,1765,151
CO-58-DEN-IAH,,1766,152
UA-5487-SFO-MRY,,1767,59
AA-204-LAX-MCO,6:55 a.m.  Fri 02-Dec-2011,1768,228
UA-414-LAX-SFO,,1769,61
CO-1614-LAX-IAH,,1770,154
UA-2726-FLL-PHL,6:46 p.m.,1771,155
CO-52-IAH-LAX,,1772,156
CO-1090-BOS-IAH,,1773,157
AA-616-DFW-DTW,12:35 p.m.,1774,15
UA-3515-IAD-MSP,,1775,67
AA-3468-CVG-MIA,9:55 a.m.,1776,6
AA-484-DFW-MIA,7:55 p.m.,1777,7
AA-1886-BOS-MIA,,1778,70
CO-62-IAH-EWR,,1779,158
CO-1561-PHX-IAH,,1780,159
UA-2314-ATL-PHL,,1781,73
AA-446-DFW-PHL,3:50 p.m.,1782,8
CO-1023-IAH-DEN,,1783,160
AA-466-IAH-MIA,9:20 a.m.,1784,9
UA-3050-PHX-CLT,4:57 p.m.,1785,161
CO-89-IAH-EWR,,1786,162
CO-1088-CLE-IAH,,1787,163
AA-1664-MIA-ATL,12:10 p.m.,1788,12
AA-1279-DFW-PHX,2:35 p.m.,1789,14
UA-854-SFO-IAH,,1790,82
UA-382-IAD-LAX,,1791,83
AA-4344-ORD-DTW,,1792,84
UA-257-JFK-SFO,6:15 p.m.,1793,164
UA-2945-PHL-CLT,1:45 p.m.,1794,165
CO-63-EWR-IAH,,1795,166
CO-47-IAH-LAX,,1796,167
AA-2050-ORD-MIA,2:45 p.m.,1797,20
UA-248-PHX-ORD,,1798,90
AA-4330-CVG-ORD,,1799,169
AA-1434-DFW-MCO,10:35 a.m.,1800,22
AA-1640-MIA-MCO,7:25 p.m.,1801,2
AA-4307-ORD-DTW,9:10 p.m.,1802,23
CO-1694-LAX-IAH,12:21 a.m.  Fri 02-Dec-2011,1803,229
UA-843-LAX-ORD,,1804,96
CO-1193-EWR-MCO,12:18 p.m.,1805,97
AA-3842-MSP-ORD,7:30 a.m.,1806,25
AA-643-MIA-ORD,9:35 a.m.,1807,26
AA-1007-MIA-PHX,,1808,100
UA-2906-PHL-MCO,6:23 p.m.,1809,171
UA-938-DEN-ORD,,1810,103
AA-1221-MCO-ORD,9:45 p.m.,1811,28
CO-16-LAX-EWR,,1812,172
UA-2515-DFW-CLT,,1813,106
AA-400-DFW-JFK,,1814,107
UA-664-ORD-PHL,4:31 p.m.,1815,173
AA-3756-ORD-SLC,2:45 p.m.,1816,4
UA-37-EWR-MCO,,1817,174
AA-1522-SFO-ORD,5:50 a.m.  Fri 02-Dec-2011,1818,230
UA-233-LAX-JFK,12:29 a.m.  Fri 02-Dec-2011,1819,231
AA-3823-LAX-DEN,12:15 a.m.  Fri 02-Dec-2011,1820,232
AA-2312-DFW-DTW,11:50 p.m.,1821,33
AA-1165-JFK-MIA,10:34 a.m.,1822,34
AA-431-MIA-SFO,11:50 a.m.,1823,35
UA-3373-IAD-PHL,,1824,117
AA-649-ORD-SNA,3:50 p.m.,1825,36
CO-1250-MIA-IAH,,1826,178
UA-6273-YYC-SFO,,1827,120
UA-828-SFO-ORD,5:11 a.m.,1828,209
CO-4888-IAH-DAL,6:40 p.m.,1829,206
UA-858-PVG-SFO,,1830,123
UA-2704-DTW-PHX,,1831,124
AA-3063-SLC-LAX,,1832,125
UA-2708-EWR-CLT,,1833,126
UA-62-IAH-EWR,,1834,181
UA-1500-IAH-GUA,,1835,182
AA-3804-PHL-ORD,4:05 p.m.,1836,38
AA-1917-JFK-MCO,5:55 p.m.,1837,39
AA-2268-PHX-ORD,11:35 a.m.,1838,40
AA-4277-CVG-JFK,2:15 p.m.,1839,41
AA-2957-DFW-CVG,11:05 a.m.,1840,11
UA-37-EDI-EWR,,1841,183
AA-789-ORD-DEN,2:35 p.m.,1842,42
AA-415-BOS-ORD,,1843,136
AA-85-JFK-SFO,6:30 p.m.,1844,44
AA-3979-CVG-ORD,8:00 a.m.,1845,13
AA-1544-SAN-ORD,,1846,58
AA-3786-IAH-ORD,6:40 p.m.,1847,46
AA-271-MIA-LAX,2:25 p.m.,1848,19
AA-2525-DFW-MIA,11:10 a.m.,1849,17
CO-50-CLE-EWR,,1850,184
UA-3099-PHX-PHL,6:17 p.m.,1851,185
AA-4198-ORD-CLE,12:55 p.m.,1852,30
AA-404-MIA-MCO,7:45 a.m.,1853,18
CO-45-EWR-MIA,7:05 p.m.,1854,145
AA-3809-PHX-LAX,6:40 a.m.,1855,48
AA-59-JFK-SFO,10:45 a.m.,1856,49
AA-222-LAX-BOS,3:30 p.m.,1857,47
AA-3859-IAH-ORD,9:40 a.m.,1858,0
CO-1586-IAH-MCO,10:15 p.m.,1859,51
AA-518-MIA-JFK,9:25 a.m.,1860,3
UA-397-JFK-SFO,11:55 a.m.,1861,150
UA-3925-IAD-ORF,9:54 a.m.,1862,186
AA-1733-ORD-PHX,10:30 p.m.,1863,1
AA-4344-ORD-DTW,2:00 p.m.,1864,16
AA-1640-MIA-MCO,7:25 p.m.,1865,2
UA-2830-MCO-CLT,5:05 p.m.,1866,151
CO-58-DEN-IAH,2:50 p.m.,1867,57
AA-204-LAX-MCO,6:55 a.m.,1868,188
UA-414-LAX-SFO,7:23 a.m.,1869,189
CO-1614-LAX-IAH,5:35 a.m.,1870,62
UA-2726-FLL-PHL,6:46 p.m.,1871,155
CO-52-IAH-LAX,9:21 a.m.,1872,64
CO-1090-BOS-IAH,1:16 p.m.,1873,65
AA-3468-CVG-MIA,9:55 a.m.,1874,6
UA-3515-IAD-MSP,10:06 a.m.,1875,190
AA-484-DFW-MIA,7:55 p.m.,1876,7
AA-616-DFW-DTW,12:35 p.m.,1877,15
CO-62-IAH-EWR,7:03 p.m.,1878,71
CO-63-EWR-IAH,8:22 p.m.,1879,87
AA-446-DFW-PHL,3:50 p.m.,1880,8
CO-1023-IAH-DEN,1:17 p.m.,1881,75
AA-466-IAH-MIA,9:20 a.m.,1882,9
UA-3050-PHX-CLT,4:57 p.m.,1883,161
CO-89-IAH-EWR,10:20 a.m.,1884,78
CO-1088-CLE-IAH,10:54 a.m.,1885,79
AA-2957-DFW-CVG,11:05 a.m.,1886,11
AA-1664-MIA-ATL,12:10 p.m.,1887,12
AA-3979-CVG-ORD,8:00 a.m.,1888,13
AA-1279-DFW-PHX,2:35 p.m.,1889,14
AA-404-MIA-MCO,7:45 a.m.,1890,18
AA-3756-ORD-SLC,2:45 p.m.,1891,4
UA-382-IAD-LAX,3:19 p.m.,1892,207
UA-2945-PHL-CLT,1:45 p.m.,1893,165
CO-47-IAH-LAX,8:56 p.m.,1894,88
AA-271-MIA-LAX,2:25 p.m.,1895,19
AA-2050-ORD-MIA,2:45 p.m.,1896,20
UA-248-PHX-ORD,5:15 p.m.,1897,208
AA-4330-CVG-ORD,4:00 p.m.,1898,21
AA-1434-DFW-MCO,10:35 a.m.,1899,22
CO-1561-PHX-IAH,11:35 a.m.,1900,72
AA-4307-ORD-DTW,9:10 p.m.,1901,23
AA-3-JFK-LAX,3:15 p.m.,1902,24
CO-1694-LAX-IAH,12:21 a.m.,1903,191
UA-843-LAX-ORD,7:53 p.m.,1904,192
CO-1193-EWR-MCO,12:18 p.m.,1905,97
AA-3842-MSP-ORD,7:30 a.m.,1906,25
AA-643-MIA-ORD,9:35 a.m.,1907,26
AA-1007-MIA-PHX,8:05 p.m.,1908,27
AA-2525-DFW-MIA,11:10 a.m.,1909,17
UA-2906-PHL-MCO,6:23 p.m.,1910,171
UA-938-DEN-ORD,7:35 p.m.,1911,193
AA-1221-MCO-ORD,9:45 p.m.,1912,28
CO-16-LAX-EWR,6:44 p.m.,1913,105
UA-2515-DFW-CLT,10:31 a.m.,1914,194
AA-400-DFW-JFK,2:59 p.m.,1915,29
UA-664-ORD-PHL,4:31 p.m.,1916,173
UA-37-EWR-MCO,4:17 p.m.,1917,110
AA-1522-SFO-ORD,5:50 a.m.,1918,195
UA-233-LAX-JFK,12:29 a.m.,1919,196
AA-3823-LAX-DEN,12:15 a.m.,1920,197
AA-2312-DFW-DTW,11:50 p.m.,1921,33
UA-2314-ATL-PHL,5:00 p.m.,1922,203
AA-1165-JFK-MIA,10:34 a.m.,1923,34
AA-431-MIA-SFO,11:50 a.m.,1924,35
UA-257-JFK-SFO,6:15 p.m.,1925,164
UA-3373-IAD-PHL,9:24 a.m.,1926,198
CO-1250-MIA-IAH,4:48 p.m.,1927,119
UA-828-SFO-ORD,5:11 a.m.,1928,209
CO-4888-IAH-DAL,6:40 p.m.,1929,206
UA-2704-DTW-PHX,1:40 p.m.,1930,201
AA-3063-SLC-LAX,9:20 p.m.,1931,37
UA-2708-EWR-CLT,4:53 p.m.,1932,202
UA-62-IAH-EWR,7:03 p.m.,1933,127
AA-3804-PHL-ORD,4:05 p.m.,1934,38
AA-1917-JFK-MCO,5:55 p.m.,1935,39
AA-2268-PHX-ORD,11:35 a.m.,1936,40
AA-4277-CVG-JFK,2:15 p.m.,1937,41
AA-789-ORD-DEN,2:35 p.m.,1938,42
UA-854-SFO-IAH,1:39 p.m.,1939,204
AA-415-BOS-ORD,10:40 a.m.,1940,43
AA-85-JFK-SFO,6:30 p.m.,1941,44
AA-3786-IAH-ORD,6:40 p.m.,1942,46
AA-222-LAX-BOS,3:30 p.m.,1943,47
CO-50-CLE-EWR,4:49 p.m.,1944,141
UA-3099-PHX-PHL,6:17 p.m.,1945,185
AA-4198-ORD-CLE,12:55 p.m.,1946,30
CO-45-EWR-MIA,7:05 p.m.,1947,145
AA-3809-PHX-LAX,6:40 a.m.,1948,48
AA-59-JFK-SFO,10:45 a.m.,1949,49
AA-3859-IAH-ORD,9:40 a.m.,1950,0
CO-1586-IAH-MCO,,1951,149
AA-518-MIA-JFK,9:25 a.m.,1952,3
UA-397-JFK-SFO,11:55 a.m.,1953,150
UA-3925-IAD-ORF,,1954,54
AA-1733-ORD-PHX,10:30 p.m.,1955,1
AA-3-JFK-LAX,3:15 p.m.,1956,24
UA-2830-MCO-CLT,5:05 p.m.,1957,151
CO-58-DEN-IAH,,1958,152
UA-5487-SFO-MRY,,1959,59
AA-204-LAX-MCO,6:55 a.m. Dec 02,1960,153
UA-414-LAX-SFO,,1961,61
CO-1614-LAX-IAH,,1962,154
UA-2726-FLL-PHL,6:46 p.m.,1963,155
CO-52-IAH-LAX,,1964,156
CO-1090-BOS-IAH,,1965,157
AA-616-DFW-DTW,12:35 p.m.,1966,15
UA-3515-IAD-MSP,,1967,67
AA-3468-CVG-MIA,9:55 a.m.,1968,6
AA-484-DFW-MIA,7:55 p.m.,1969,7
AA-1886-BOS-MIA,,1970,70
CO-62-IAH-EWR,,1971,158
CO-1561-PHX-IAH,,1972,159
UA-2314-ATL-PHL,,1973,73
AA-446-DFW-PHL,3:50 p.m.,1974,8
CO-1023-IAH-DEN,,1975,160
AA-466-IAH-MIA,9:20 a.m.,1976,9
UA-3050-PHX-CLT,4:57 p.m.,1977,161
CO-89-IAH-EWR,,1978,162
CO-1088-CLE-IAH,,1979,163
AA-1664-MIA-ATL,12:10 p.m.,1980,12
AA-1279-DFW-PHX,2:35 p.m.,1981,14
UA-854-SFO-IAH,,1982,82
UA-382-IAD-LAX,,1983,83
AA-4344-ORD-DTW,,1984,84
UA-257-JFK-SFO,6:15 p.m.,1985,164
UA-2945-PHL-CLT,1:45 p.m.,1986,165
CO-63-EWR-IAH,,1987,166
CO-47-IAH-LAX,,1988,167
AA-2050-ORD-MIA,2:45 p.m.,1989,20
UA-248-PHX-ORD,,1990,90
AA-4330-CVG-ORD,,1991,169
AA-1434-DFW-MCO,10:35 a.m.,1992,22
AA-1640-MIA-MCO,7:25 p.m.,1993,2
AA-4307-ORD-DTW,9:10 p.m.,1994,23
CO-1694-LAX-IAH,12:21 a.m. Dec 02,1995,170
UA-843-LAX-ORD,,1996,96
CO-1193-EWR-MCO,12:18 p.m.,1997,97
AA-3842-MSP-ORD,7:30 a.m.,1998,25
AA-643-MIA-ORD,9:35 a.m.,1999,26
AA-1007-MIA-PHX,,2000,100
UA-2906-PHL-MCO,6:23 p.m.,2001,171
UA-938-DEN-ORD,,2002,103
AA-1221-MCO-ORD,9:45 p.m.,2003,28
CO-16-LAX-EWR,,2004,172
UA-2515-DFW-CLT,,2005,106
AA-400-DFW-JFK,2:59 p.m.,2006,29
UA-664-ORD-PHL,4:31 p.m.,2007,173
AA-3756-ORD-SLC,2:45 p.m.,2008,4
UA-37-EWR-MCO,,2009,174
AA-1522-SFO-ORD,5:50 a.m. Dec 02,2010,205
UA-233-LAX-JFK,12:29 a.m. Dec 02,2011,176
AA-3823-LAX-DEN,12:15 a.m. Dec 02,2012,177
AA-2312-DFW-DTW,11:50 p.m.,2013,33
AA-1165-JFK-MIA,10:34 a.m.,2014,34
AA-431-MIA-SFO,11:50 a.m.,2015,35
UA-3373-IAD-PHL,,2016,117
AA-649-ORD-SNA,3:50 p.m.,2017,36
CO-1250-MIA-IAH,,2018,178
UA-6273-YYC-SFO,,2019,120
UA-828-SFO-ORD,5:11 a.m.Dec 02,2020,179
CO-4888-IAH-DAL,6:40 p.m.,2021,206
UA-858-PVG-SFO,,2022,123
UA-2704-DTW-PHX,,2023,124
AA-3063-SLC-LAX,,2024,125
UA-2708-EWR-CLT,,2025,126
UA-62-IAH-EWR,,2026,181
UA-1500-IAH-GUA,,2027,182
AA-3804-PHL-ORD,4:05 p.m.,2028,38
AA-1917-JFK-MCO,5:55 p.m.,2029,39
AA-2268-PHX-ORD,11:35 a.m.,2030,40
AA-4277-CVG-JFK,2:15 p.m.,2031,41
AA-2957-DFW-CVG,11:05 a.m.,2032,11
UA-37-EDI-EWR,,2033,183
AA-789-ORD-DEN,2:35 p.m.,2034,42
AA-415-BOS-ORD,,2035,136
AA-85-JFK-SFO,6:30 p.m.,2036,44
AA-3979-CVG-ORD,8:00 a.m.,2037,13
AA-1544-SAN-ORD,,2038,58
AA-3786-IAH-ORD,6:40 p.m.,2039,46
AA-271-MIA-LAX,2:25 p.m.,2040,19
AA-2525-DFW-MIA,11:10 a.m.,2041,17
CO-50-CLE-EWR,,2042,184
UA-3099-PHX-PHL,6:17 p.m.,2043,185
AA-4198-ORD-CLE,12:55 p.m.,2044,30
AA-404-MIA-MCO,7:45 a.m.,2045,18
CO-45-EWR-MIA,7:05 p.m.,2046,145
AA-3809-PHX-LAX,6:40 a.m.,2047,48
AA-59-JFK-SFO,10:45 a.m.,2048,49
AA-222-LAX-BOS,3:30 p.m.,2049,47
AA-3859-IAH-ORD,9:40 a.m.,2050,0
CO-1586-IAH-MCO,,2051,149
AA-518-MIA-JFK,9:25 a.m.,2052,3
UA-397-JFK-SFO,11:55 a.m.,2053,150
UA-3925-IAD-ORF,,2054,54
AA-1733-ORD-PHX,10:30 p.m.,2055,1
AA-3-JFK-LAX,3:15 p.m.,2056,24
UA-2830-MCO-CLT,5:05 p.m.,2057,151
CO-58-DEN-IAH,,2058,152
UA-5487-SFO-MRY,,2059,59
AA-204-LAX-MCO,6:55 a.m.  Fri 02-Dec-2011,2060,228
UA-414-LAX-SFO,,2061,61
CO-1614-LAX-IAH,,2062,154
UA-2726-FLL-PHL,6:46 p.m.,2063,155
CO-52-IAH-LAX,,2064,156
CO-1090-BOS-IAH,,2065,157
AA-616-DFW-DTW,12:35 p.m.,2066,15
UA-3515-IAD-MSP,,2067,67
AA-3468-CVG-MIA,9:55 a.m.,2068,6
AA-484-DFW-MIA,7:55 p.m.,2069,7
AA-1886-BOS-MIA,,2070,70
CO-62-IAH-EWR,,2071,158
CO-1561-PHX-IAH,,2072,159
UA-2314-ATL-PHL,,2073,73
AA-446-DFW-PHL,3:50 p.m.,2074,8
CO-1023-IAH-DEN,,2075,160
AA-466-IAH-MIA,9:20 a.m.,2076,9
UA-3050-PHX-CLT,4:57 p.m.,2077,161
CO-89-IAH-EWR,,2078,162
CO-1088-CLE-IAH,,2079,163
AA-1664-MIA-ATL,12:10 p.m.,2080,12
AA-1279-DFW-PHX,2:35 p.m.,2081,14
UA-854-SFO-IAH,,2082,82
UA-382-IAD-LAX,,2083,83
AA-4344-ORD-DTW,,2084,84
UA-257-JFK-SFO,6:15 p.m.,2085,164
UA-2945-PHL-CLT,1:45 p.m.,2086,165
CO-63-EWR-IAH,,2087,166
CO-47-IAH-LAX,,2088,167
AA-2050-ORD-MIA,2:45 p.m.,2089,20
UA-248-PHX-ORD,,2090,90
AA-4330-CVG-ORD,,2091,169
AA-1434-DFW-MCO,10:35 a.m.,2092,22
AA-1640-MIA-MCO,7:25 p.m.,2093,2
AA-4307-ORD-DTW,9:10 p.m.,2094,23
CO-1694-LAX-IAH,12:21 a.m.  Fri 02-Dec-2011,2095,229
UA-843-LAX-ORD,,2096,96
CO-1193-EWR-MCO,12:18 p.m.,2097,97
AA-3842-MSP-ORD,7:30 a.m.,2098,25
AA-643-MIA-ORD,9:35 a.m.,2099,26
AA-1007-MIA-PHX,,2100,100
UA-2906-PHL-MCO,6:23 p.m.,2101,171
UA-938-DEN-ORD,,2102,103
AA-1221-MCO-ORD,9:45 p.m.,2103,28
CO-16-LAX-EWR,,2104,172
UA-2515-DFW-CLT,,2105,106
AA-400-DFW-JFK,,2106,107
UA-664-ORD-PHL,4:31 p.m.,2107,173
AA-3756-ORD-SLC,2:45 p.m.,2108,4
UA-37-EWR-MCO,,2109,174
AA-1522-SFO-ORD,5:50 a.m.  Fri 02-Dec-2011,2110,230
UA-233-LAX-JFK,12:29 a.m.  Fri 02-Dec-2011,2111,231
AA-3823-LAX-DEN,12:15 a.m.  Fri 02-Dec-2011,2112,232
AA-2312-DFW-DTW,11:50 p.m.,2113,33
AA-1165-JFK-MIA,10:34 a.m.,2114,34
AA-431-MIA-SFO,11:50 a.m.,2115,35
UA-3373-IAD-PHL,,2116,117
AA-649-ORD-SNA,3:50 p.m.,2117,36
CO-1250-MIA-IAH,,2118,178
UA-6273-YYC-SFO,,2119,120
UA-828-SFO-ORD,5:11 a.m.,2120,209
CO-4888-IAH-DAL,6:40 p.m.,2121,206
UA-858-PVG-SFO,,2122,123
UA-2704-DTW-PHX,,2123,124
AA-3063-SLC-LAX,,2124,125
UA-2708-EWR-CLT,,2125,126
UA-62-IAH-EWR,,2126,181
UA-1500-IAH-GUA,,2127,182
AA-3804-PHL-ORD,4:05 p.m.,2128,38
AA-1917-JFK-MCO,5:55 p.m.,2129,39
AA-2268-PHX-ORD,11:35 a.m.,2130,40
AA-4277-CVG-JFK,2:15 p.m.,2131,41
AA-2957-DFW-CVG,11:05 a.m.,2132,11
UA-37-EDI-EWR,,2133,183
AA-789-ORD-DEN,2:35 p.m.,2134,42
AA-415-BOS-ORD,,2135,136
AA-85-JFK-SFO,6:30 p.m.,2136,44
AA-3979-CVG-ORD,8:00 a.m.,2137,13
AA-1544-SAN-ORD,,2138,58
AA-3786-IAH-ORD,6:40 p.m.,2139,46
AA-271-MIA-LAX,2:25 p.m.,2140,19
AA-2525-DFW-MIA,11:10 a.m.,2141,17
CO-50-CLE-EWR,,2142,184
UA-3099-PHX-PHL,6:17 p.m.,2143,185
AA-4198-ORD-CLE,12:55 p.m.,2144,30
AA-404-MIA-MCO,7:45 a.m.,2145,18
CO-45-EWR-MIA,7:05 p.m.,2146,145
AA-3809-PHX-LAX,6:40 a.m.,2147,48
AA-59-JFK-SFO,10:45 a.m.,2148,49
AA-222-LAX-BOS,3:30 p.m.,2149,47
CO-58-DEN-IAH,,2150,152
CO-1023-IAH-DEN,1:17 p.m.,2151,75
AA-3823-LAX-DEN,12:15 a.m.,2152,197
UA-938-DEN-ORD,,2153,103
AA-789-ORD-DEN,2:35 p.m.,2154,42
AA-3859-IAH-ORD,9:40 a.m.,2155,0
CO-1586-IAH-MCO,,2156,149
AA-518-MIA-JFK,9:25 a.m.,2157,3
UA-397-JFK-SFO,11:55 a.m.,2158,150
UA-3925-IAD-ORF,,2159,54
AA-1733-ORD-PHX,10:30 p.m.,2160,1
AA-3-JFK-LAX,3:15 p.m.,2161,24
UA-2830-MCO-CLT,5:05 p.m.,2162,151
CO-58-DEN-IAH,,2163,152
UA-5487-SFO-MRY,,2164,59
AA-204-LAX-MCO,6:55 a.m. Dec 02,2165,153
UA-414-LAX-SFO,,2166,61
CO-1614-LAX-IAH,,2167,154
UA-2726-FLL-PHL,6:46 p.m.,2168,155
CO-52-IAH-LAX,,2169,156
CO-1090-BOS-IAH,,2170,157
AA-616-DFW-DTW,12:35 p.m.,2171,15
UA-3515-IAD-MSP,,2172,67
AA-3468-CVG-MIA,9:55 a.m.,2173,6
AA-484-DFW-MIA,7:55 p.m.,2174,7
AA-1886-BOS-MIA,,2175,70
CO-62-IAH-EWR,,2176,158
CO-1561-PHX-IAH,,2177,159
UA-2314-ATL-PHL,,2178,73
AA-446-DFW-PHL,3:50 p.m.,2179,8
CO-1023-IAH-DEN,,2180,160
AA-466-IAH-MIA,9:20 a.m.,2181,9
UA-3050-PHX-CLT,4:57 p.m.,2182,161
CO-89-IAH-EWR,,2183,162
CO-1088-CLE-IAH,,2184,163
AA-1664-MIA-ATL,12:10 p.m.,2185,12
AA-1279-DFW-PHX,2:35 p.m.,2186,14
UA-854-SFO-IAH,,2187,82
UA-382-IAD-LAX,,2188,83
AA-4344-ORD-DTW,,2189,84
UA-257-JFK-SFO,6:15 p.m.,2190,164
UA-2945-PHL-CLT,1:45 p.m.,2191,165
CO-63-EWR-IAH,,2192,166
CO-47-IAH-LAX,,2193,167
AA-2050-ORD-MIA,2:45 p.m.,2194,20
UA-248-PHX-ORD,,2195,90
AA-4330-CVG-ORD,,2196,169
AA-1434-DFW-MCO,10:35 a.m.,2197,22
AA-1640-MIA-MCO,7:25 p.m.,2198,2
AA-4307-ORD-DTW,9:10 p.m.,2199,23
CO-1694-LAX-IAH,12:21 a.m. Dec 02,2200,170
UA-843-LAX-ORD,,2201,96
CO-1193-EWR-MCO,12:18 p.m.,2202,97
AA-3842-MSP-ORD,7:30 a.m.,2203,25
AA-643-MIA-ORD,9:35 a.m.,2204,26
AA-1007-MIA-PHX,,2205,100
UA-2906-PHL-MCO,6:23 p.m.,2206,171
UA-938-DEN-ORD,,2207,103
AA-1221-MCO-ORD,9:45 p.m.,2208,28
CO-16-LAX-EWR,,2209,172
UA-2515-DFW-CLT,,2210,106
AA-400-DFW-JFK,2:59 p.m.,2211,29
UA-664-ORD-PHL,4:31 p.m.,2212,173
AA-3756-ORD-SLC,2:45 p.m.,2213,4
UA-37-EWR-MCO,,2214,174
AA-1522-SFO-ORD,5:50 a.m. Dec 02,2215,205
UA-233-LAX-JFK,12:29 a.m. Dec 02,2216,176
AA-3823-LAX-DEN,12:15 a.m. Dec 02,2217,177
AA-2312-DFW-DTW,11:50 p.m.,2218,33
AA-1165-JFK-MIA,10:34 a.m.,2219,34
AA-431-MIA-SFO,11:50 a.m.,2220,35
UA-3373-IAD-PHL,,2221,117
AA-649-ORD-SNA,3:50 p.m.,2222,36
CO-1250-MIA-IAH,,2223,178
UA-6273-YYC-SFO,,2224,120
UA-828-SFO-ORD,5:11 a.m.Dec 02,2225,179
CO-4888-IAH-DAL,6:40 p.m.,2226,206
UA-858-PVG-SFO,,2227,123
UA-2704-DTW-PHX,,2228,124
AA-3063-SLC-LAX,,2229,125
UA-2708-EWR-CLT,,2230,126
UA-62-IAH-EWR,,2231,181
UA-1500-IAH-GUA,,2232,182
AA-3804-PHL-ORD,4:05 p.m.,2233,38
AA-1917-JFK-MCO,5:55 p.m.,2234,39
AA-2268-PHX-ORD,11:35 a.m.,2235,40
AA-4277-CVG-JFK,2:15 p.m.,2236,41
AA-2957-DFW-CVG,11:05 a.m.,2237,11
UA-37-EDI-EWR,,2238,183
AA-789-ORD-DEN,2:35 p.m.,2239,42
AA-415-BOS-ORD,,2240,136
AA-85-JFK-SFO,6:30 p.m.,2241,44
AA-3979-CVG-ORD,8:00 a.m.,2242,13
AA-1544-SAN-ORD,,2243,58
AA-3786-IAH-ORD,6:40 p.m.,2244,46
AA-271-MIA-LAX,2:25 p.m.,2245,19
AA-2525-DFW-MIA,11:10 a.m.,2246,17
CO-50-CLE-EWR,,2247,184
UA-3099-PHX-PHL,6:17 p.m.,2248,185
AA-4198-ORD-CLE,12:55 p.m.,2249,30
AA-404-MIA-MCO,7:45 a.m.,2250,18
CO-45-EWR-MIA,7:05 p.m.,2251,145
AA-3809-PHX-LAX,6:40 a.m.,2252,48
AA-59-JFK-SFO,10:45 a.m.,2253,49
AA-222-LAX-BOS,3:30 p.m.,2254,47
AA-3859-IAH-ORD,9:30 a.m.,2255,233
AA-518-MIA-JFK,8:54 a.m.,2256,317
CO-1586-IAH-MCO,9:40 p.m.,2257,318
UA-3925-IAD-ORF,9:34 a.m.,2258,239
AA-1733-ORD-PHX,10:15 p.m.,2259,319
AA-204-LAX-MCO,6:30 a.m.,2260,320
UA-2726-FLL-PHL,6:34 p.m.,2261,321
CO-52-IAH-LAX,9:11 a.m.,2262,322
AA-3468-CVG-MIA,9:45 a.m.,2263,323
AA-484-DFW-MIA,7:26 p.m.,2264,324
AA-616-DFW-DTW,12:12 p.m.,2265,325
