brewery-id,brewery-name,original_index,unique_index
322,Voodoo Brewery,2314,532
322,Voodoo Brewery,2315,532
322,Voodoo Brewery,2316,532
322,Voodoo Brewery,2317,532
295,Wachusett Brewing Company,2318,533
295,Wachusett Brewing Company,2319,533
295,Wachusett Brewing Company,2320,533
295,Wachusett Brewing Company,2321,533
295,Wachusett Brewing Company,2322,533
295,Wachusett Brewing Company,2323,533
295,Wachusett Brewing Company,2324,533
295,Wachusett Brewing Company,2325,533
295,Wachusett Brewing Company,2326,533
295,Wachusett Brewing Company,2327,533
295,Wachusett Brewing Company,2328,533
506,Warbird Brewing Company,2329,534
94,Warped Wing Brewing Company,2330,535
94,Warped Wing Brewing Company,2331,535
94,Warped Wing Brewing Company,2332,535
94,Warped Wing Brewing Company,2333,535
100,West Sixth Brewing,2334,536
100,West Sixth Brewing,2335,536
100,West Sixth Brewing,2336,536
100,West Sixth Brewing,2337,536
384,Westbrook Brewing Company,2338,537
384,Westbrook Brewing Company,2339,537
384,Westbrook Brewing Company,2340,537
384,Westbrook Brewing Company,2341,537
351,Westfield River Brewing Company,2342,538
351,Westfield River Brewing Company,2343,538
351,Westfield River Brewing Company,2344,538
132,Weston Brewing Company,2345,539
132,Weston Brewing Company,2346,539
132,Weston Brewing Company,2347,539
132,Weston Brewing Company,2348,539
132,Weston Brewing Company,2349,539
132,Weston Brewing Company,2350,539
132,Weston Brewing Company,2351,539
47,White Birch Brewing,2352,540
47,White Birch Brewing,2353,540
47,White Birch Brewing,2354,540
47,White Birch Brewing,2355,540
396,White Flame Brewing Company,2356,541
296,Widmer Brothers Brewing Company,2357,542
296,Widmer Brothers Brewing Company,2358,542
296,Widmer Brothers Brewing Company,2359,542
361,Wild Onion Brewing Company,2360,543
361,Wild Onion Brewing Company,2361,543
361,Wild Onion Brewing Company,2362,543
361,Wild Onion Brewing Company,2363,543
361,Wild Onion Brewing Company,2364,543
361,Wild Onion Brewing Company,2365,543
361,Wild Onion Brewing Company,2366,543
361,Wild Onion Brewing Company,2367,543
361,Wild Onion Brewing Company,2368,543
361,Wild Onion Brewing Company,2369,543
181,Wild Wolf Brewing Company,2370,544
181,Wild Wolf Brewing Company,2371,544
181,Wild Wolf Brewing Company,2372,544
181,Wild Wolf Brewing Company,2373,544
499,Wildwood Brewing Company,2374,545
499,Wildwood Brewing Company,2375,545
499,Wildwood Brewing Company,2376,545
550,Wind River Brewing Company,2377,546
550,Wind River Brewing Company,2378,546
509,Wingman Brewers,2379,547
509,Wingman Brewers,2380,547
211,Wisconsin Brewing Company,2381,548
211,Wisconsin Brewing Company,2382,548
211,Wisconsin Brewing Company,2383,548
211,Wisconsin Brewing Company,2384,548
239,Wiseacre Brewing Company,2385,549
239,Wiseacre Brewing Company,2386,549
239,Wiseacre Brewing Company,2387,549
14,Witch's Hat Brewing Company,2388,550
14,Witch's Hat Brewing Company,2389,550
344,Wolf Hills Brewing Company,2390,551
402,Wolverine State Brewing Company,2391,552
501,Woodchuck Hard Cider,2392,553
109,"Woodstock Inn, Station & Brewery",2393,554
109,"Woodstock Inn, Station & Brewery",2394,554
339,Wormtown Brewery,2395,555
199,Worthy Brewing Company,2396,556
199,Worthy Brewing Company,2397,556
199,Worthy Brewing Company,2398,556
199,Worthy Brewing Company,2399,556
199,Worthy Brewing Company,2400,556
424,Wynkoop Brewing Company,2401,557
424,Wynkoop Brewing Company,2402,557
424,Wynkoop Brewing Company,2403,557
424,Wynkoop Brewing Company,2404,557
424,Wynkoop Brewing Company,2405,557
424,Wynkoop Brewing Company,2406,557
424,Wynkoop Brewing Company,2407,557
424,Wynkoop Brewing Company,2408,557
424,Wynkoop Brewing Company,2409,557
