brewery_name,original_index,unique_index,count
Voodoo Brewery,2314,525,6
Voodoo Brewery,2315,525,6
Voodoo Brewery,2316,525,6
Voodoo Brewery,2317,525,6
Wachusett Brewing Company,2318,526,11
Wachusett Brewing Company,2319,526,11
Wachusett Brewing Company,2320,526,11
Wachusett Brewing Company,2321,526,11
Wachusett Brewing Company,2322,526,11
Wachusett Brewing Company,2323,526,11
Wachusett Brewing Company,2324,526,11
Wachusett Brewing Company,2325,526,11
Wachusett Brewing Company,2326,526,11
Wachusett Brewing Company,2327,526,11
Wachusett Brewing Company,2328,526,11
Warbird Brewing Company,2329,527,1
Warped Wing Brewing Company,2330,528,4
Warped Wing Brewing Company,2331,528,4
Warped Wing Brewing Company,2332,528,4
Warped Wing Brewing Company,2333,528,4
West Sixth Brewing,2334,529,4
West Sixth Brewing,2335,529,4
West Sixth Brewing,2336,529,4
West Sixth Brewing,2337,529,4
Westbrook Brewing Company,2338,530,4
Westbrook Brewing Company,2339,530,4
Westbrook Brewing Company,2340,530,4
Westbrook Brewing Company,2341,530,4
Westfield River Brewing Company,2342,531,3
Westfield River Brewing Company,2343,531,3
Westfield River Brewing Company,2344,531,3
Weston Brewing Company,2345,532,7
Weston Brewing Company,2346,532,7
Weston Brewing Company,2347,532,7
Weston Brewing Company,2348,532,7
Weston Brewing Company,2349,532,7
Weston Brewing Company,2350,532,7
Weston Brewing Company,2351,532,7
White Birch Brewing,2352,533,4
White Birch Brewing,2353,533,4
White Birch Brewing,2354,533,4
White Birch Brewing,2355,533,4
White Flame Brewing Company,2356,534,1
Widmer Brothers Brewing Company,2357,535,3
Widmer Brothers Brewing Company,2358,535,3
Widmer Brothers Brewing Company,2359,535,3
Wild Onion Brewing Company,2360,536,10
Wild Onion Brewing Company,2361,536,10
Wild Onion Brewing Company,2362,536,10
Wild Onion Brewing Company,2363,536,10
Wild Onion Brewing Company,2364,536,10
Wild Onion Brewing Company,2365,536,10
Wild Onion Brewing Company,2366,536,10
Wild Onion Brewing Company,2367,536,10
Wild Onion Brewing Company,2368,536,10
Wild Onion Brewing Company,2369,536,10
Wild Wolf Brewing Company,2370,537,4
Wild Wolf Brewing Company,2371,537,4
Wild Wolf Brewing Company,2372,537,4
Wild Wolf Brewing Company,2373,537,4
Wildwood Brewing Company,2374,538,3
Wildwood Brewing Company,2375,538,3
Wildwood Brewing Company,2376,538,3
Wind River Brewing Company,2377,539,2
Wind River Brewing Company,2378,539,2
Wingman Brewers,2379,540,2
Wingman Brewers,2380,540,2
Wisconsin Brewing Company,2381,541,4
Wisconsin Brewing Company,2382,541,4
Wisconsin Brewing Company,2383,541,4
Wisconsin Brewing Company,2384,541,4
Wiseacre Brewing Company,2385,542,3
Wiseacre Brewing Company,2386,542,3
Wiseacre Brewing Company,2387,542,3
Witch's Hat Brewing Company,2388,543,2
Witch's Hat Brewing Company,2389,543,2
Wolf Hills Brewing Company,2390,544,1
Wolverine State Brewing Company,2391,545,1
Woodchuck Hard Cider,2392,546,1
"Woodstock Inn, Station & Brewery",2393,547,2
"Woodstock Inn, Station & Brewery",2394,547,2
Wormtown Brewery,2395,548,1
Worthy Brewing Company,2396,549,5
Worthy Brewing Company,2397,549,5
Worthy Brewing Company,2398,549,5
Worthy Brewing Company,2399,549,5
Worthy Brewing Company,2400,549,5
Wynkoop Brewing Company,2401,550,9
Wynkoop Brewing Company,2402,550,9
Wynkoop Brewing Company,2403,550,9
Wynkoop Brewing Company,2404,550,9
Wynkoop Brewing Company,2405,550,9
Wynkoop Brewing Company,2406,550,9
Wynkoop Brewing Company,2407,550,9
Wynkoop Brewing Company,2408,550,9
Wynkoop Brewing Company,2409,550,9
