brewery_name,city,original_index,unique_index,count
Round Guys Brewing,Lansdale,1771,494,6
Round Guys Brewing,Lansdale PA,1772,495,1
Round Guys Brewing,Lansdale,1773,494,6
Round Guys Brewing,Lansdale,1774,494,6
Round Guys Brewing,Lansdale,1775,494,6
Round Guys Brewing,Lansdale,1776,494,6
Ruhstaller Beer Company,Sacramento,1777,496,5
Ruhstaller Beer Company,Sacramento,1778,496,5
Ruhstaller Beer Company,Sacramento,1779,496,5
Ruhstaller Beer Company,Sacramento,1780,496,5
Ruhstaller Beer Company,Sacramento,1781,496,5
Saint Archer Brewery,San Diego,1782,497,4
Saint Archer Brewery,San Diego,1783,497,4
Saint Archer Brewery,San Diego,1784,497,4
Saint Archer Brewery,San Diego,1785,497,4
SanTan Brewing Company,Chandler,1786,498,18
SanTan Brewing Company,Chandler,1787,498,18
SanTan Brewing Company,Chandler,1788,498,18
SanTan Brewing Company,Chandler,1789,498,18
SanTan Brewing Company,Chandler,1790,498,18
SanTan Brewing Company,Chandler,1791,498,18
SanTan Brewing Company,Chandler,1792,498,18
SanTan Brewing Company,Chandler,1793,498,18
SanTan Brewing Company,Chandler,1794,498,18
SanTan Brewing Company,Chandler,1795,498,18
SanTan Brewing Company,Chandler,1796,498,18
SanTan Brewing Company,Chandler,1797,498,18
SanTan Brewing Company,Chandler,1798,498,18
SanTan Brewing Company,Chandler,1799,498,18
SanTan Brewing Company,Chandler AZ,1800,499,1
SanTan Brewing Company,Chandler,1801,498,18
SanTan Brewing Company,Chandler,1802,498,18
SanTan Brewing Company,Chandler,1803,498,18
SanTan Brewing Company,Chandler,1804,498,18
Sanitas Brewing Company,Boulder,1805,500,2
Sanitas Brewing Company,Boulder,1806,500,2
Santa Cruz Mountain Brewing,Santa Cruz,1807,501,3
Santa Cruz Mountain Brewing,Santa Cruz,1808,501,3
Santa Cruz Mountain Brewing,Santa Cruz,1809,501,3
Santa Fe Brewing Company,Santa Fe,1810,502,7
Santa Fe Brewing Company,Santa Fe,1811,502,7
Santa Fe Brewing Company,Santa Fe,1812,502,7
Santa Fe Brewing Company,Santa Fe,1813,502,7
Santa Fe Brewing Company,Santa Fe,1814,502,7
Santa Fe Brewing Company,Santa Fe,1815,502,7
Santa Fe Brewing Company,Santa Fe,1816,502,7
Saugatuck Brewing Company,Douglas,1817,503,1
Schilling & Company,Seattle,1818,504,3
Schilling & Company,Seattle,1819,504,3
Schilling & Company,Seattle,1820,504,3
Schlafly Brewing Company,Saint Louis,1821,505,6
Schlafly Brewing Company,Saint Louis,1822,505,6
Schlafly Brewing Company,Saint Louis,1823,505,6
Schlafly Brewing Company,Saint Louis,1824,505,6
Schlafly Brewing Company,Saint Louis,1825,505,6
Schlafly Brewing Company,Saint Louis,1826,505,6
Sea Dog Brewing Company,Portland,1827,506,1
Seabright Brewery,Santa Cruz,1828,507,1
Seattle Cider Company,Seattle,1829,508,2
Seattle Cider Company,Seattle,1830,508,2
Seven Brides Brewery,Silverton OR,1831,509,1
Seven Brides Brewery,Silverton,1832,510,1
Seventh Son Brewing Company,Columbus,1833,511,5
Seventh Son Brewing Company,Columbus,1834,511,5
Seventh Son Brewing Company,Columbus,1835,511,5
Seventh Son Brewing Company,Columbus,1836,511,5
Seventh Son Brewing Company,Columbus,1837,511,5
Shebeen Brewing Company,Wolcott,1838,512,1
Sherwood Forest Brewers,Marlborough,1839,513,1
Shipyard Brewing Company,Portland,1840,514,4
Shipyard Brewing Company,Portland,1841,514,4
Shipyard Brewing Company,Portland,1842,514,4
Shipyard Brewing Company,Portland,1843,514,4
Sierra Nevada Brewing Company,Chico,1844,515,8
Sierra Nevada Brewing Company,Chico,1845,515,8
Sierra Nevada Brewing Company,Chico,1846,515,8
Sierra Nevada Brewing Company,Chico,1847,515,8
Sierra Nevada Brewing Company,Chico,1848,515,8
Sierra Nevada Brewing Company,Chico,1849,515,8
Sierra Nevada Brewing Company,Chico,1850,515,8
Sierra Nevada Brewing Company,Chico CA,1851,516,1
Sierra Nevada Brewing Company,Chico,1852,515,8
Sietsema Orchards and Cider Mill,Ada,1853,517,1
Silverton Brewery,Silverton,1854,518,3
Silverton Brewery,Silverton,1855,518,3
Silverton Brewery,Silverton,1856,518,3
Sixpoint Craft Ales,Brooklyn,1857,519,22
Sixpoint Craft Ales,Brooklyn,1858,519,22
Sixpoint Craft Ales,Brooklyn,1859,519,22
Sixpoint Craft Ales,Brooklyn NY,1860,520,2
Sixpoint Craft Ales,Brooklyn,1861,519,22
Sixpoint Craft Ales,Brooklyn,1862,519,22
Sixpoint Craft Ales,Brooklyn,1863,519,22
Sixpoint Craft Ales,Brooklyn,1864,519,22
Sixpoint Craft Ales,Brooklyn NY,1865,520,2
Sixpoint Craft Ales,Brooklyn,1866,519,22
Sixpoint Craft Ales,Brooklyn,1867,519,22
Sixpoint Craft Ales,Brooklyn,1868,519,22
Sixpoint Craft Ales,Brooklyn,1869,519,22
Sixpoint Craft Ales,Brooklyn,1870,519,22
Sixpoint Craft Ales,Brooklyn,1871,519,22
Sixpoint Craft Ales,Brooklyn,1872,519,22
Sixpoint Craft Ales,Brooklyn,1873,519,22
Sixpoint Craft Ales,Brooklyn,1874,519,22
Sixpoint Craft Ales,Brooklyn,1875,519,22
Sixpoint Craft Ales,Brooklyn,1876,519,22
Sixpoint Craft Ales,Brooklyn,1877,519,22
Sixpoint Craft Ales,Brooklyn,1878,519,22
Sixpoint Craft Ales,Brooklyn,1879,519,22
Sixpoint Craft Ales,Brooklyn,1880,519,22
Ska Brewing Company,Durango,1881,521,11
Ska Brewing Company,Durango,1882,521,11
Ska Brewing Company,Durango CO,1883,522,1
Ska Brewing Company,Durango,1884,521,11
Ska Brewing Company,Durango,1885,521,11
Ska Brewing Company,Durango,1886,521,11
Ska Brewing Company,Durango,1887,521,11
Ska Brewing Company,Durango,1888,521,11
Ska Brewing Company,Durango,1889,521,11
Ska Brewing Company,Durango,1890,521,11
Ska Brewing Company,Durango,1891,521,11
Ska Brewing Company,Durango,1892,521,11
Slanted Rock Brewing Company,Meridian,1893,523,2
Slanted Rock Brewing Company,Meridian,1894,523,2
SlapShot Brewing Company,Chicago,1895,524,2
SlapShot Brewing Company,Chicago,1896,524,2
Sleeping Lady Brewing Company,Anchorage,1897,525,1
Sly Fox Brewing Company,Phoenixville,1898,526,1
Sly Fox Brewing Company,Pottstown,1899,527,11
Sly Fox Brewing Company,Pottstown,1900,527,11
Sly Fox Brewing Company,Pottstown,1901,527,11
Sly Fox Brewing Company,Pottstown,1902,527,11
Sly Fox Brewing Company,Pottstown,1903,527,11
Sly Fox Brewing Company,Pottstown,1904,527,11
Sly Fox Brewing Company,Pottstown PA,1905,528,1
Sly Fox Brewing Company,Pottstown,1906,527,11
Sly Fox Brewing Company,Pottstown,1907,527,11
Sly Fox Brewing Company,Pottstown,1908,527,11
Sly Fox Brewing Company,Pottstown,1909,527,11
Sly Fox Brewing Company,Pottstown,1910,527,11
Smartmouth Brewing Company,Norfolk,1911,529,3
Smartmouth Brewing Company,Norfolk,1912,529,3
Smartmouth Brewing Company,Norfolk,1913,529,3
Snake River Brewing Company,Jackson,1914,530,7
Snake River Brewing Company,Jackson,1915,530,7
Snake River Brewing Company,Jackson,1916,530,7
Snake River Brewing Company,Jackson,1917,530,7
Snake River Brewing Company,Jackson,1918,530,7
Snake River Brewing Company,Jackson,1919,530,7
Snake River Brewing Company,Jackson,1920,530,7
Sockeye Brewing Company,Boise,1921,531,15
Sockeye Brewing Company,Boise,1922,531,15
Sockeye Brewing Company,Boise,1923,531,15
Sockeye Brewing Company,Boise,1924,531,15
Sockeye Brewing Company,Boise,1925,531,15
Sockeye Brewing Company,Boise ID,1926,532,2
Sockeye Brewing Company,Boise,1927,531,15
Sockeye Brewing Company,Boise,1928,531,15
Sockeye Brewing Company,Boise,1929,531,15
Sockeye Brewing Company,Boise,1930,531,15
Sockeye Brewing Company,Boise,1931,531,15
Sockeye Brewing Company,Boise ID,1932,532,2
Sockeye Brewing Company,Boise,1933,531,15
Sockeye Brewing Company,Boise,1934,531,15
Sockeye Brewing Company,Boise,1935,531,15
Sockeye Brewing Company,Boise,1936,531,15
Sockeye Brewing Company,Boise,1937,531,15
South Austin Brewery,South Austin,1938,533,4
South Austin Brewery,South Austin,1939,533,4
South Austin Brewery,South Austin,1940,533,4
South Austin Brewery,South Austin,1941,533,4
Southampton Publick House,Southampton,1942,534,1
Southern Oregon Brewing Company,Medford,1943,535,2
Southern Oregon Brewing Company,Medford,1944,535,2
Southern Prohibition Brewing Com...,Hattiesburg,1945,536,9
Southern Prohibition Brewing Com...,Hattiesburg,1946,536,9
Southern Prohibition Brewing Com...,Hattiesburg,1947,536,9
Southern Prohibition Brewing Com...,Hattiesburg,1948,536,9
Southern Prohibition Brewing Com...,Hattiesburg,1949,536,9
Southern Prohibition Brewing Com...,Hattiesburg,1950,536,9
Southern Prohibition Brewing Com...,Hattiesburg,1951,536,9
Southern Prohibition Brewing Com...,Hattiesburg,1952,536,9
Southern Prohibition Brewing Com...,Hattiesburg,1953,536,9
Southern Star Brewing Company,Conroe,1954,537,13
Southern Star Brewing Company,Conroe TX,1955,538,1
Southern Star Brewing Company,Conroe,1956,537,13
Southern Star Brewing Company,Conroe,1957,537,13
Southern Star Brewing Company,Conroe,1958,537,13
Southern Star Brewing Company,Conroe,1959,537,13
Southern Star Brewing Company,Conroe,1960,537,13
Southern Star Brewing Company,Conroe,1961,537,13
Southern Star Brewing Company,Conroe,1962,537,13
Southern Star Brewing Company,Conroe,1963,537,13
Southern Star Brewing Company,Conroe,1964,537,13
Southern Star Brewing Company,Conroe,1965,537,13
Southern Star Brewing Company,Conroe,1966,537,13
Southern Star Brewing Company,Conroe,1967,537,13
Speakasy Ales & Lagers,San Francisco,1968,539,1
Spilker Ales,Cortland,1969,540,1
Spiteful Brewing Company,Chicago,1970,541,11
Spiteful Brewing Company,Chicago,1971,541,11
Spiteful Brewing Company,Chicago,1972,541,11
Spiteful Brewing Company,Chicago,1973,541,11
Spiteful Brewing Company,Chicago,1974,541,11
Spiteful Brewing Company,Chicago,1975,541,11
Spiteful Brewing Company,Chicago,1976,541,11
Spiteful Brewing Company,Chicago,1977,541,11
Spiteful Brewing Company,Chicago,1978,541,11
Spiteful Brewing Company,Chicago IL,1979,542,1
Spiteful Brewing Company,Chicago,1980,541,11
Spiteful Brewing Company,Chicago,1981,541,11
Sprecher Brewing Company,Glendale,1982,543,2
Sprecher Brewing Company,Glendale,1983,543,2
Spring House Brewing Company,Conestoga,1984,544,1
St. Julian Winery,Paw Paw,1985,545,1
Starr Hill Brewery,Crozet,1986,546,4
Starr Hill Brewery,Crozet,1987,546,4
Starr Hill Brewery,Crozet,1988,546,4
Starr Hill Brewery,Crozet,1989,546,4
Steamworks Brewing Company,Durango,1990,547,4
Steamworks Brewing Company,Durango,1991,547,4
Steamworks Brewing Company,Durango,1992,547,4
Steamworks Brewing Company,Durango,1993,547,4
Stevens Point Brewery,Stevens Point,1994,548,22
Stevens Point Brewery,Stevens Point,1995,548,22
Stevens Point Brewery,Stevens Point,1996,548,22
Stevens Point Brewery,Stevens Point,1997,548,22
Stevens Point Brewery,Stevens Point,1998,548,22
Stevens Point Brewery,Stevens Point,1999,548,22
Stevens Point Brewery,Stevens Point,2000,548,22
Stevens Point Brewery,Stevens Point,2001,548,22
Stevens Point Brewery,Stevens Point,2002,548,22
Stevens Point Brewery,Stevens Point,2003,548,22
Stevens Point Brewery,Stevens Point,2004,548,22
Stevens Point Brewery,Stevens Point,2005,548,22
Stevens Point Brewery,Stevens Point,2006,548,22
Stevens Point Brewery,Stevens Point,2007,548,22
Stevens Point Brewery,Stevens Point,2008,548,22
Stevens Point Brewery,Stevens Point,2009,548,22
Stevens Point Brewery,Stevens Point,2010,548,22
Stevens Point Brewery,Stevens Point,2011,548,22
Stevens Point Brewery,Stevens Point,2012,548,22
Stevens Point Brewery,Stevens Point,2013,548,22
Stevens Point Brewery,Stevens Point,2014,548,22
Stevens Point Brewery,Stevens Point,2015,548,22
Stillmank Beer Company,Green Bay,2016,549,1
Stillwater Artisanal Ales,Baltimore,2017,550,2
Stillwater Artisanal Ales,Baltimore,2018,550,2
Stillwater Artisanal Ales,Baltimore MD,2019,551,1
Stone Coast Brewing Company,Portland,2020,552,1
Straight to Ale,Huntsville,2021,553,3
Straight to Ale,Huntsville,2022,553,3
Straight to Ale,Huntsville,2023,553,3
Straub Brewery,St Mary's,2024,554,4
Straub Brewery,St Mary's,2025,554,4
Straub Brewery,St Mary's,2026,554,4
Straub Brewery,St Mary's,2027,554,4
Summit Brewing Company,St Paul,2028,555,1
Summit Brewing Company,St. Paul,2029,556,2
Summit Brewing Company,St. Paul MN,2030,557,1
Summit Brewing Company,St. Paul,2031,556,2
Sun King Brewing Company,Indianapolis,2032,558,34
Sun King Brewing Company,Indianapolis,2033,558,34
Sun King Brewing Company,Indianapolis,2034,558,34
Sun King Brewing Company,Indianapolis,2035,558,34
Sun King Brewing Company,Indianapolis,2036,558,34
Sun King Brewing Company,Indianapolis,2037,558,34
Sun King Brewing Company,Indianapolis,2038,558,34
Sun King Brewing Company,Indianapolis,2039,558,34
Sun King Brewing Company,Indianapolis,2040,558,34
Sun King Brewing Company,Indianapolis IN,2041,559,4
Sun King Brewing Company,Indianapolis IN,2042,559,4
Sun King Brewing Company,Indianapolis,2043,558,34
Sun King Brewing Company,Indianapolis IN,2044,559,4
Sun King Brewing Company,Indianapolis,2045,558,34
Sun King Brewing Company,Indianapolis,2046,558,34
Sun King Brewing Company,Indianapolis,2047,558,34
Sun King Brewing Company,Indianapolis,2048,558,34
Sun King Brewing Company,Indianapolis,2049,558,34
Sun King Brewing Company,Indianapolis,2050,558,34
Sun King Brewing Company,Indianapolis,2051,558,34
Sun King Brewing Company,Indianapolis,2052,558,34
Sun King Brewing Company,Indianapolis,2053,558,34
Sun King Brewing Company,Indianapolis,2054,558,34
Sun King Brewing Company,Indianapolis,2055,558,34
Sun King Brewing Company,Indianapolis,2056,558,34
Sun King Brewing Company,Indianapolis,2057,558,34
Sun King Brewing Company,Indianapolis,2058,558,34
Sun King Brewing Company,Indianapolis,2059,558,34
Sun King Brewing Company,Indianapolis IN,2060,559,4
Sun King Brewing Company,Indianapolis,2061,558,34
Sun King Brewing Company,Indianapolis,2062,558,34
Sun King Brewing Company,Indianapolis,2063,558,34
Sun King Brewing Company,Indianapolis,2064,558,34
Sun King Brewing Company,Indianapolis,2065,558,34
Sun King Brewing Company,Indianapolis,2066,558,34
Sun King Brewing Company,Indianapolis,2067,558,34
Sun King Brewing Company,Indianapolis,2068,558,34
Sun King Brewing Company,Indianapolis,2069,558,34
Sunken City Brewing Company,Hardy,2070,560,2
Sunken City Brewing Company,Hardy,2071,560,2
Surly Brewing Company,Brooklyn Center,2072,561,12
Surly Brewing Company,Brooklyn Center MN,2073,562,1
Surly Brewing Company,Brooklyn Center,2074,561,12
Surly Brewing Company,Brooklyn Center,2075,561,12
Surly Brewing Company,Brooklyn Center,2076,561,12
Surly Brewing Company,Brooklyn Center,2077,561,12
Surly Brewing Company,Brooklyn Center,2078,561,12
Surly Brewing Company,Brooklyn Center,2079,561,12
Surly Brewing Company,Brooklyn Center,2080,561,12
Surly Brewing Company,Brooklyn Center,2081,561,12
Surly Brewing Company,Brooklyn Center,2082,561,12
Surly Brewing Company,Brooklyn Center,2083,561,12
Surly Brewing Company,Brooklyn Center,2084,561,12
Swamp Head Brewery,Gainesville,2085,563,5
Swamp Head Brewery,Gainesville,2086,563,5
Swamp Head Brewery,Gainesville,2087,563,5
Swamp Head Brewery,Gainesville,2088,563,5
Swamp Head Brewery,Gainesville,2089,563,5
Swashbuckler Brewing Company,Manheim,2090,564,1
SweetWater Brewing Company,Atlanta,2091,565,4
SweetWater Brewing Company,Atlanta,2092,565,4
SweetWater Brewing Company,Atlanta,2093,565,4
SweetWater Brewing Company,Atlanta,2094,565,4
TailGate Beer,San Diego,2095,566,8
TailGate Beer,San Diego,2096,566,8
TailGate Beer,San Diego,2097,566,8
TailGate Beer,San Diego,2098,566,8
TailGate Beer,San Diego,2099,566,8
TailGate Beer,San Diego,2100,566,8
TailGate Beer,San Diego,2101,566,8
TailGate Beer,San Diego,2102,566,8
Tallgrass Brewing Company,Manhattan,2103,567,17
Tallgrass Brewing Company,Manhattan,2104,567,17
Tallgrass Brewing Company,Manhattan,2105,567,17
Tallgrass Brewing Company,Manhattan,2106,567,17
Tallgrass Brewing Company,Manhattan,2107,567,17
Tallgrass Brewing Company,Manhattan,2108,567,17
Tallgrass Brewing Company,Manhattan,2109,567,17
Tallgrass Brewing Company,Manhattan,2110,567,17
Tallgrass Brewing Company,Manhattan,2111,567,17
Tallgrass Brewing Company,Manhattan KS,2112,568,1
Tallgrass Brewing Company,Manhattan,2113,567,17
Tallgrass Brewing Company,Manhattan,2114,567,17
Tallgrass Brewing Company,Manhattan,2115,567,17
Tallgrass Brewing Company,Manhattan,2116,567,17
Tallgrass Brewing Company,Manhattan,2117,567,17
Tallgrass Brewing Company,Manhattan,2118,567,17
Tallgrass Brewing Company,Manhattan,2119,567,17
Tallgrass Brewing Company,Manhattan,2120,567,17
Tamarack Brewing Company,Lakeside,2121,569,2
Tamarack Brewing Company,Lakeside,2122,569,2
Tampa Bay Brewing Company,Tampa,2123,570,2
Tampa Bay Brewing Company,Tampa,2124,570,2
Tapistry Brewing,Bridgman,2125,571,3
Tapistry Brewing,Bridgman,2126,571,3
Tapistry Brewing,Bridgman,2127,571,3
Taxman Brewing Company,Bargersville,2128,572,1
Telluride Brewing Company,Telluride,2129,573,3
Telluride Brewing Company,Telluride,2130,573,3
Telluride Brewing Company,Telluride,2131,573,3
Temperance Beer Company,Evanston IL,2132,574,1
Temperance Beer Company,Evanston,2133,575,2
Temperance Beer Company,Evanston,2134,575,2
Terrapin Brewing Company,Athens GA,2135,576,1
Texian Brewing Co.,Richmond,2136,577,4
Texian Brewing Co.,Richmond,2137,577,4
Texian Brewing Co.,Richmond,2138,577,4
Texian Brewing Co.,Richmond,2139,577,4
The Alchemist,Waterbury,2140,578,5
The Alchemist,Waterbury,2141,578,5
The Alchemist,Waterbury,2142,578,5
The Alchemist,Waterbury VT,2143,579,1
The Alchemist,Waterbury,2144,578,5
The Alchemist,Waterbury,2145,578,5
The Black Tooth Brewing Company,Sheridan,2146,580,4
The Black Tooth Brewing Company,Sheridan,2147,580,4
The Black Tooth Brewing Company,Sheridan,2148,580,4
The Black Tooth Brewing Company,Sheridan,2149,580,4
The Brewer's Art,Baltimore,2150,581,3
The Brewer's Art,Baltimore,2151,581,3
The Brewer's Art,Baltimore,2152,581,3
The Bronx Brewery,Bronx,2153,582,3
The Bronx Brewery,Bronx,2154,582,3
The Bronx Brewery,Bronx,2155,582,3
The Dudes' Brewing Company,Torrance,2156,583,5
The Dudes' Brewing Company,Torrance,2157,583,5
The Dudes' Brewing Company,Torrance,2158,583,5
The Dudes' Brewing Company,Torrance,2159,583,5
The Dudes' Brewing Company,Torrance,2160,583,5
The Just Beer Project,Burlington,2161,584,1
The Lion Brewery,Wilkes-Barre,2162,585,1
The Manhattan Brewing Company,New York,2163,586,1
The Mitten Brewing Company,Grand Rapids,2164,587,1
The Right Brain Brewery,Traverse City,2165,588,3
The Right Brain Brewery,Traverse City,2166,588,3
The Right Brain Brewery,Traverse City,2167,588,3
The Traveler Beer Company,Burlington,2168,589,1
Third Street Brewhouse,Cold Spring,2169,590,4
Third Street Brewhouse,Cold Spring,2170,590,4
Third Street Brewhouse,Cold Spring,2171,590,4
Third Street Brewhouse,Cold Spring,2172,590,4
Thomas Hooker Brewing Company,Bloomfield,2173,591,1
Three Creeks Brewing,Sisters,2174,592,3
Three Creeks Brewing,Sisters,2175,592,3
Three Creeks Brewing,Sisters,2176,592,3
Three Notch'd Brewing Company,Charlottesville,2177,593,2
Three Notch'd Brewing Company,Charlottesville,2178,593,2
Three Pints Brewing,Martinsville,2179,594,4
Three Pints Brewing,Martinsville,2180,594,4
Three Pints Brewing,Martinsville,2181,594,4
Three Pints Brewing,Martinsville,2182,594,4
Thunderhead Brewing Company,Kearney,2183,595,3
Thunderhead Brewing Company,Kearney,2184,595,3
Thunderhead Brewing Company,Kearney,2185,595,3
Thunderhead Brewing Company,Kearney NE,2186,596,1
Tin Man Brewing Company,Evansville,2187,597,8
Tin Man Brewing Company,Evansville,2188,597,8
Tin Man Brewing Company,Evansville,2189,597,8
Tin Man Brewing Company,Evansville,2190,597,8
Tin Man Brewing Company,Evansville,2191,597,8
Tin Man Brewing Company,Evansville,2192,597,8
Tin Man Brewing Company,Evansville,2193,597,8
Tin Man Brewing Company,Evansville,2194,597,8
Tin Man Brewing Company,Evansville IN,2195,598,1
Tin Roof Brewing Company,Baton Rouge,2196,599,7
Tin Roof Brewing Company,Baton Rouge,2197,599,7
Tin Roof Brewing Company,Baton Rouge,2198,599,7
Tin Roof Brewing Company,Baton Rouge,2199,599,7
Tin Roof Brewing Company,Baton Rouge,2200,599,7
Tin Roof Brewing Company,Baton Rouge,2201,599,7
Tin Roof Brewing Company,Baton Rouge,2202,599,7
Tommyknocker Brewery,Idaho Springs,2203,600,1
Tommyknocker Brewery,Idaho Springs CO,2204,601,1
Tonka Beer Company,Minnetonka,2205,602,2
Tonka Beer Company,Minnetonka,2206,602,2
Tractor Brewing Company,Albuquerque,2207,603,3
Tractor Brewing Company,Albuquerque,2208,603,3
Tractor Brewing Company,Albuquerque,2209,603,3
Triangle Brewing Company,Durham,2210,604,3
Triangle Brewing Company,Durham,2211,604,3
Triangle Brewing Company,Durham,2212,604,3
Tröegs Brewing Company,Hershey,2213,605,4
Tröegs Brewing Company,Hershey,2214,605,4
Tröegs Brewing Company,Hershey,2215,605,4
Tröegs Brewing Company,Hershey,2216,605,4
Tröegs Brewing Company,Hershey PA,2217,606,1
Twin Lakes Brewing Company,Greenville,2218,607,1
Twisted Pine Brewing Company,Boulder,2219,608,1
Twisted X Brewing Company,Dripping Springs,2220,609,3
Twisted X Brewing Company,Dripping Springs,2221,609,3
Twisted X Brewing Company,Dripping Springs,2222,609,3
Two Beers Brewing Company,Seattle,2223,610,12
Two Beers Brewing Company,Seattle,2224,610,12
Two Beers Brewing Company,Seattle,2225,610,12
Two Beers Brewing Company,Seattle,2226,610,12
Two Beers Brewing Company,Seattle,2227,610,12
Two Beers Brewing Company,Seattle,2228,610,12
Two Beers Brewing Company,Seattle,2229,610,12
Two Beers Brewing Company,Seattle,2230,610,12
Two Beers Brewing Company,Seattle,2231,610,12
Two Beers Brewing Company,Seattle,2232,610,12
Two Beers Brewing Company,Seattle,2233,610,12
Two Beers Brewing Company,Seattle,2234,610,12
Two Brothers Brewing Company,Warrenville,2235,611,10
Two Brothers Brewing Company,Warrenville,2236,611,10
Two Brothers Brewing Company,Warrenville,2237,611,10
Two Brothers Brewing Company,Warrenville,2238,611,10
Two Brothers Brewing Company,Warrenville,2239,611,10
Two Brothers Brewing Company,Warrenville,2240,611,10
Two Brothers Brewing Company,Warrenville,2241,611,10
Two Brothers Brewing Company,Warrenville,2242,611,10
Two Brothers Brewing Company,Warrenville,2243,611,10
Two Brothers Brewing Company,Warrenville,2244,611,10
Two Henrys Brewing Company,Plant City,2245,612,1
Two Roads Brewing Company,Stratford,2246,613,5
Two Roads Brewing Company,Stratford,2247,613,5
Two Roads Brewing Company,Stratford,2248,613,5
Two Roads Brewing Company,Stratford,2249,613,5
Two Roads Brewing Company,Stratford,2250,613,5
Uinta Brewing Company,Salt Lake City,2251,614,9
Uinta Brewing Company,Salt Lake City,2252,614,9
Uinta Brewing Company,Salt Lake City,2253,614,9
Uinta Brewing Company,Salt Lake City,2254,614,9
Uinta Brewing Company,Salt Lake City,2255,614,9
Uinta Brewing Company,Salt Lake City,2256,614,9
Uinta Brewing Company,Salt Lake City,2257,614,9
Uinta Brewing Company,Salt Lake City,2258,614,9
Uinta Brewing Company,Salt Lake City,2259,614,9
Ukiah Brewing Company,Ukiah,2260,615,1
Uncle Billy's Brewery and Smokeh...,Austin,2261,616,2
Uncle Billy's Brewery and Smokeh...,Austin,2262,616,2
Uncle John's Fruit House Winery,St. John's,2263,617,3
Uncle John's Fruit House Winery,St. John's,2264,617,3
Uncle John's Fruit House Winery,St. John's,2265,617,3
Uncommon Brewers,Santa Cruz,2266,618,4
Uncommon Brewers,Santa Cruz,2267,618,4
Uncommon Brewers,Santa Cruz,2268,618,4
Uncommon Brewers,Santa Cruz,2269,618,4
Uncommon Brewers,Santa Cruz CA,2270,619,1
Union Craft Brewing,Baltimore,2271,620,4
Union Craft Brewing,Baltimore,2272,620,4
Union Craft Brewing,Baltimore,2273,620,4
Union Craft Brewing,Baltimore,2274,620,4
Upland Brewing Company,Bloomington,2275,621,3
Upland Brewing Company,Bloomington,2276,621,3
Upland Brewing Company,Bloomington,2277,621,3
Upslope Brewing Company,Boulder,2278,622,16
Upslope Brewing Company,Boulder,2279,622,16
Upslope Brewing Company,Boulder,2280,622,16
Upslope Brewing Company,Boulder,2281,622,16
Upslope Brewing Company,Boulder,2282,622,16
Upslope Brewing Company,Boulder,2283,622,16
Upslope Brewing Company,Boulder,2284,622,16
Upslope Brewing Company,Boulder,2285,622,16
Upslope Brewing Company,Boulder CO,2286,623,2
Upslope Brewing Company,Boulder,2287,622,16
Upslope Brewing Company,Boulder,2288,622,16
Upslope Brewing Company,Boulder,2289,622,16
Upslope Brewing Company,Boulder,2290,622,16
Upslope Brewing Company,Boulder,2291,622,16
Upslope Brewing Company,Boulder,2292,622,16
Upslope Brewing Company,Boulder CO,2293,623,2
Upslope Brewing Company,Boulder,2294,622,16
Upslope Brewing Company,Boulder,2295,622,16
Upstate Brewing Company,Elmira,2296,624,2
Upstate Brewing Company,Elmira,2297,624,2
Utah Brewers Cooperative,Salt Lake City,2298,625,8
Utah Brewers Cooperative,Salt Lake City,2299,625,8
Utah Brewers Cooperative,Salt Lake City,2300,625,8
Utah Brewers Cooperative,Salt Lake City,2301,625,8
Utah Brewers Cooperative,Salt Lake City,2302,625,8
Utah Brewers Cooperative,Salt Lake City,2303,625,8
Utah Brewers Cooperative,Salt Lake City,2304,625,8
Utah Brewers Cooperative,Salt Lake City,2305,625,8
Vander Mill Ciders,Spring Lake,2306,626,5
Vander Mill Ciders,Spring Lake,2307,626,5
Vander Mill Ciders,Spring Lake,2308,626,5
Vander Mill Ciders,Spring Lake,2309,626,5
Vander Mill Ciders,Spring Lake,2310,626,5
Vault Brewing Company,Yardley,2311,627,1
Voodoo Brewery,Meadville,2312,628,5
Voodoo Brewery,Meadville,2313,628,5
Voodoo Brewery,Meadville PA,2314,629,1
Voodoo Brewery,Meadville,2315,628,5
Voodoo Brewery,Meadville,2316,628,5
Voodoo Brewery,Meadville,2317,628,5
Wachusett Brewing Company,Westminster,2318,630,10
Wachusett Brewing Company,Westminster MA,2319,631,1
Wachusett Brewing Company,Westminster,2320,630,10
Wachusett Brewing Company,Westminster,2321,630,10
Wachusett Brewing Company,Westminster,2322,630,10
Wachusett Brewing Company,Westminster,2323,630,10
Wachusett Brewing Company,Westminster,2324,630,10
Wachusett Brewing Company,Westminster,2325,630,10
Wachusett Brewing Company,Westminster,2326,630,10
Wachusett Brewing Company,Westminster,2327,630,10
Wachusett Brewing Company,Westminster,2328,630,10
Warbird Brewing Company,Fort Wayne,2329,632,1
Warped Wing Brewing Company,Dayton,2330,633,4
Warped Wing Brewing Company,Dayton,2331,633,4
Warped Wing Brewing Company,Dayton,2332,633,4
Warped Wing Brewing Company,Dayton,2333,633,4
West Sixth Brewing,Lexington,2334,634,4
West Sixth Brewing,Lexington,2335,634,4
West Sixth Brewing,Lexington,2336,634,4
West Sixth Brewing,Lexington,2337,634,4
