sched_dep_time,act_arr_time,original_index,unique_index
7:35 a.m.,9:08 a.m.,2262,535
7:00 a.m.,9:29 a.m.,2263,536
4:15 p.m.,7:37 p.m.,2264,537
9:05 a.m.,1:11 p.m.,2265,257
11:50 a.m.,3:59 p.m.,2266,538
11:40 a.m.,1:07 p.m.,2267,539
6:00 a.m.,8:50 a.m.,2268,252
11:05 a.m.,4:57 p.m.,2269,417
7:55 a.m.,10:58 a.m.,2270,540
10:15 a.m.,11:50 a.m.,2271,175
7:30 a.m.,7:59 a.m.,2272,541
1:00 p.m.,3:13 p.m.,2273,256
6:45 a.m.,7:35 a.m.,2274,542
12:15 p.m.,2:40 p.m.,2275,543
12:30 p.m.,3:07 p.m.,2276,544
2:30 p.m.,5:27 p.m.,2277,545
12:00 p.m.,1:08 p.m.,2278,546
5:25 p.m.,7:43 p.m.,2279,422
7:25 a.m.,10:43 a.m.,2280,416
7:27 p.m.,8:46 p.m.,2281,424
11:35 a.m.,2:21 p.m.,2282,547
10:40 a.m.,2:39 p.m.,2283,548
3:35 p.m.,3:26 p.m.,2284,425
7:15 a.m.,10:29 a.m.,2285,186
6:30 p.m.,7:25 p.m.,2286,415
6:45 p.m.,8:38 p.m.,2287,428
12:00 p.m.,3:04 p.m.,2288,549
7:15 p.m.,12:02 a.m.,2289,421
9:15 a.m.,12:02 p.m.,2290,550
6:00 a.m.,7:49 a.m.,2291,413
7:10 a.m.,9:26 a.m.,2292,414
4:55 p.m.,7:43 p.m.,2293,551
3:50 p.m.,6:34 p.m.,2294,552
8:00 p.m.,9:47 p.m.,2295,553
10:40 a.m.,2:58 p.m.,2296,554
1:33 p.m.,4:20 p.m.,2297,419
1:29 p.m.,4:06 p.m.,2298,555
4:25 p.m.,12:19 a.m.,2299,556
9:00 p.m.,12:01 a.m.,2300,557
8:25 p.m.,11:35 p.m.,2301,420
6:59 a.m.,9:45 a.m.,2302,558
8:35 a.m.,11:33 a.m.,2303,559
1:30 p.m.,3:40 p.m.,2304,560
11:08 p.m.,5:21 a.m.,2305,561
5:30 p.m.,6:56 p.m.,2306,562
8:20 p.m.,9:11 p.m.,2307,563
2:35 p.m.,3:36 p.m.,2308,217
2:55 p.m.,5:39 p.m.,2309,564
7:15 a.m.,11:04 a.m.,2310,283
12:10 p.m.,1:42 p.m.,2311,565
1:05 p.m.,2:49 p.m.,2312,287
3:05 p.m.,6:30 p.m.,2313,429
4:00 p.m.,6:11 p.m.,2314,423
7:10 a.m.,3:12 p.m.,2315,566
11:55 a.m.,5:34 p.m.,2316,567
10:40 a.m.,12:37 p.m.,2317,568
4:00 p.m.,6:33 p.m.,2318,235
6:00 a.m.,6:09 a.m.,2319,426
7:10 a.m.,10:52 a.m.,2320,427
7:10 a.m.,9:32 a.m.,2321,0
6:40 a.m.,9:28 a.m.,2322,3
8:00 a.m.,11:58 a.m.,2323,295
7:45 p.m.,10:30 p.m. (Estimated),2324,331
6:30 p.m.,7:25 p.m. (Estimated runway),2325,332
7:15 p.m.,12:21 a.m. (Estimated),2326,353
3:27 p.m.,5:17 p.m.,2327,153
11:25 p.m.,6:35 a.m. (Estimated runway),2328,334
4:00 p.m.,6:28 p.m.,2329,337
7:00 a.m.,9:45 a.m.,2330,6
4:15 p.m.,7:39 p.m.,2331,7
9:05 a.m.,1:27 p.m.,2332,15
11:50 a.m.,4:09 p.m.,2333,8
6:00 a.m.,9:05 a.m.,2334,9
11:05 a.m.,5:05 p.m.,2335,344
7:55 a.m.,11:01 a.m.,2336,11
10:15 a.m.,11:56 a.m.,2337,12
7:30 a.m.,8:06 a.m.,2338,13
1:00 p.m.,3:20 p.m. (runway),2339,347
6:45 a.m.,7:40 a.m.,2340,18
12:15 p.m.,2:50 p.m.,2341,4
12:00 p.m.,1:15 p.m.,2342,349
7:25 a.m.,11:06 a.m.,2343,17
11:35 a.m.,2:27 p.m.,2344,19
10:40 a.m.,2:46 p.m.,2345,20
7:15 a.m.,10:36 a.m.,2346,22
6:45 p.m.,8:53 p.m.,2347,23
12:00 p.m.,3:16 p.m.,2348,24
9:15 a.m.,12:09 p.m.,2349,313
6:00 a.m.,7:51 a.m.,2350,25
7:10 a.m.,9:31 a.m.,2351,26
3:50 p.m.,6:38 p.m.,2352,355
8:00 p.m.,9:53 p.m.,2353,28
1:33 p.m.,4:23 p.m.,2354,317
11:55 p.m.,5:42 a.m. (Estimated runway),2355,360
4:25 p.m.,12:01 a.m. (Estimated runway),2356,361
9:00 p.m.,11:49 p.m. (Estimated runway),2357,362
8:25 p.m.,11:35 p.m. (Estimated runway),2358,363
6:59 a.m.,10:04 a.m.,2359,34
8:35 a.m.,11:44 a.m.,2360,35
2:30 p.m.,5:42 p.m.,2361,310
1:30 p.m.,3:29 p.m. (Estimated runway),2362,577
2:35 p.m.,3:43 p.m.,2363,38
2:55 p.m.,5:43 p.m.,2364,39
7:15 a.m.,11:06 a.m.,2365,40
12:10 p.m.,1:43 p.m.,2366,41
1:05 p.m.,3:13 p.m.,2367,42
3:05 p.m.,6:43 p.m.,2368,44
4:00 p.m.,6:15 p.m.,2369,46
7:10 a.m.,3:14 p.m.,2370,47
11:55 a.m.,5:38 p.m.,2371,373
10:40 a.m.,12:50 p.m.,2372,30
4:00 p.m.,6:36 p.m.,2373,328
6:00 a.m.,6:19 a.m.,2374,48
7:10 a.m.,11:12 a.m.,2375,49
