brewery-name,state,original_index,unique_index
Tonka Beer Company,MN,2206,596
Tractor Brewing Company,NM,2207,597
Tractor Brewing Company,NM,2208,597
Tractor Brewing Company,NM,2209,597
Triangle Brewing Company,NC,2210,598
Triangle Brewing Company,NC,2211,598
Triangle Brewing Company,NC,2212,598
Tröegs Brewing Company,PA,2213,599
Tröegs Brewing Company,PA,2214,599
Tröegs Brewing Company,PA,2215,599
Tröegs Brewing Company,PA,2216,599
Tröegs Brewing Company,,2217,600
Twin Lakes Brewing Company,DE,2218,601
Twisted Pine Brewing Company,CO,2219,602
Twisted X Brewing Company,TX,2220,603
Twisted X Brewing Company,TX,2221,603
Twisted X Brewing Company,TX,2222,603
Two Beers Brewing Company,WA,2223,604
Two Beers Brewing Company,WA,2224,604
Two Beers Brewing Company,WA,2225,604
Two Beers Brewing Company,WA,2226,604
Two Beers Brewing Company,WA,2227,604
Two Beers Brewing Company,WA,2228,604
Two Beers Brewing Company,WA,2229,604
Two Beers Brewing Company,WA,2230,604
Two Beers Brewing Company,WA,2231,604
Two Beers Brewing Company,WA,2232,604
Two Beers Brewing Company,WA,2233,604
Two Beers Brewing Company,WA,2234,604
Two Brothers Brewing Company,IL,2235,605
Two Brothers Brewing Company,IL,2236,605
Two Brothers Brewing Company,IL,2237,605
Two Brothers Brewing Company,IL,2238,605
Two Brothers Brewing Company,IL,2239,605
Two Brothers Brewing Company,IL,2240,605
Two Brothers Brewing Company,IL,2241,605
Two Brothers Brewing Company,IL,2242,605
Two Brothers Brewing Company,IL,2243,605
Two Brothers Brewing Company,IL,2244,605
Two Henrys Brewing Company,FL,2245,606
Two Roads Brewing Company,CT,2246,607
Two Roads Brewing Company,CT,2247,607
Two Roads Brewing Company,CT,2248,607
Two Roads Brewing Company,CT,2249,607
Two Roads Brewing Company,CT,2250,607
Uinta Brewing Company,UT,2251,608
Uinta Brewing Company,UT,2252,608
Uinta Brewing Company,UT,2253,608
Uinta Brewing Company,UT,2254,608
Uinta Brewing Company,UT,2255,608
Uinta Brewing Company,UT,2256,608
Uinta Brewing Company,UT,2257,608
Uinta Brewing Company,UT,2258,608
Uinta Brewing Company,UT,2259,608
Ukiah Brewing Company,CA,2260,609
Uncle Billy's Brewery and Smokeh...,TX,2261,610
Uncle Billy's Brewery and Smokeh...,TX,2262,610
Uncle John's Fruit House Winery,MI,2263,611
Uncle John's Fruit House Winery,MI,2264,611
Uncle John's Fruit House Winery,MI,2265,611
Uncommon Brewers,CA,2266,612
Uncommon Brewers,CA,2267,612
Uncommon Brewers,CA,2268,612
Uncommon Brewers,CA,2269,612
Uncommon Brewers,,2270,613
Union Craft Brewing,MD,2271,614
Union Craft Brewing,MD,2272,614
Union Craft Brewing,MD,2273,614
Union Craft Brewing,MD,2274,614
Upland Brewing Company,IN,2275,615
Upland Brewing Company,IN,2276,615
Upland Brewing Company,IN,2277,615
Upslope Brewing Company,CO,2278,616
Upslope Brewing Company,CO,2279,616
Upslope Brewing Company,CO,2280,616
Upslope Brewing Company,CO,2281,616
Upslope Brewing Company,CO,2282,616
Upslope Brewing Company,CO,2283,616
Upslope Brewing Company,CO,2284,616
Upslope Brewing Company,CO,2285,616
Upslope Brewing Company,,2286,617
Upslope Brewing Company,CO,2287,616
Upslope Brewing Company,CO,2288,616
Upslope Brewing Company,CO,2289,616
Upslope Brewing Company,CO,2290,616
Upslope Brewing Company,CO,2291,616
Upslope Brewing Company,CO,2292,616
Upslope Brewing Company,,2293,617
Upslope Brewing Company,CO,2294,616
Upslope Brewing Company,CO,2295,616
Upstate Brewing Company,NY,2296,618
Upstate Brewing Company,NY,2297,618
Utah Brewers Cooperative,UT,2298,619
Utah Brewers Cooperative,UT,2299,619
Utah Brewers Cooperative,UT,2300,619
Utah Brewers Cooperative,UT,2301,619
Utah Brewers Cooperative,UT,2302,619
Utah Brewers Cooperative,UT,2303,619
Utah Brewers Cooperative,UT,2304,619
Utah Brewers Cooperative,UT,2305,619
Vander Mill Ciders,MI,2306,620
Vander Mill Ciders,MI,2307,620
Vander Mill Ciders,MI,2308,620
Vander Mill Ciders,MI,2309,620
Vander Mill Ciders,MI,2310,620
Vault Brewing Company,PA,2311,621
Voodoo Brewery,PA,2312,622
Voodoo Brewery,PA,2313,622
Voodoo Brewery,,2314,623
Voodoo Brewery,PA,2315,622
Voodoo Brewery,PA,2316,622
Voodoo Brewery,PA,2317,622
Wachusett Brewing Company,MA,2318,624
Wachusett Brewing Company,,2319,625
Wachusett Brewing Company,MA,2320,624
Wachusett Brewing Company,MA,2321,624
Wachusett Brewing Company,MA,2322,624
Wachusett Brewing Company,MA,2323,624
Wachusett Brewing Company,MA,2324,624
Wachusett Brewing Company,MA,2325,624
Wachusett Brewing Company,MA,2326,624
Wachusett Brewing Company,MA,2327,624
Wachusett Brewing Company,MA,2328,624
Warbird Brewing Company,IN,2329,626
Warped Wing Brewing Company,OH,2330,627
Warped Wing Brewing Company,OH,2331,627
Warped Wing Brewing Company,OH,2332,627
Warped Wing Brewing Company,OH,2333,627
West Sixth Brewing,KY,2334,628
West Sixth Brewing,KY,2335,628
West Sixth Brewing,KY,2336,628
West Sixth Brewing,KY,2337,628
Westbrook Brewing Company,SC,2338,629
Westbrook Brewing Company,SC,2339,629
Westbrook Brewing Company,SC,2340,629
Westbrook Brewing Company,SC,2341,629
Westfield River Brewing Company,MA,2342,630
Westfield River Brewing Company,MA,2343,630
Westfield River Brewing Company,MA,2344,630
Weston Brewing Company,MO,2345,631
Weston Brewing Company,MO,2346,631
Weston Brewing Company,MO,2347,631
Weston Brewing Company,MO,2348,631
Weston Brewing Company,MO,2349,631
Weston Brewing Company,MO,2350,631
Weston Brewing Company,MO,2351,631
White Birch Brewing,NH,2352,632
White Birch Brewing,NH,2353,632
White Birch Brewing,NH,2354,632
White Birch Brewing,NH,2355,632
White Flame Brewing Company,MI,2356,633
Widmer Brothers Brewing Company,OR,2357,634
Widmer Brothers Brewing Company,OR,2358,634
Widmer Brothers Brewing Company,OR,2359,634
Wild Onion Brewing Company,IL,2360,635
Wild Onion Brewing Company,IL,2361,635
Wild Onion Brewing Company,IL,2362,635
Wild Onion Brewing Company,IL,2363,635
Wild Onion Brewing Company,,2364,636
Wild Onion Brewing Company,IL,2365,635
Wild Onion Brewing Company,IL,2366,635
Wild Onion Brewing Company,IL,2367,635
Wild Onion Brewing Company,IL,2368,635
Wild Onion Brewing Company,IL,2369,635
Wild Wolf Brewing Company,,2370,637
Wild Wolf Brewing Company,VA,2371,638
Wild Wolf Brewing Company,VA,2372,638
Wild Wolf Brewing Company,VA,2373,638
Wildwood Brewing Company,MT,2374,639
Wildwood Brewing Company,MT,2375,639
Wildwood Brewing Company,,2376,640
Wind River Brewing Company,WY,2377,641
Wind River Brewing Company,WY,2378,641
Wingman Brewers,WA,2379,642
Wingman Brewers,WA,2380,642
Wisconsin Brewing Company,WI,2381,643
Wisconsin Brewing Company,WI,2382,643
Wisconsin Brewing Company,WI,2383,643
Wisconsin Brewing Company,WI,2384,643
Wiseacre Brewing Company,TN,2385,644
Wiseacre Brewing Company,TN,2386,644
Wiseacre Brewing Company,TN,2387,644
Witch's Hat Brewing Company,MI,2388,645
Witch's Hat Brewing Company,MI,2389,645
Wolf Hills Brewing Company,VA,2390,646
Wolverine State Brewing Company,MI,2391,647
Woodchuck Hard Cider,VT,2392,648
"Woodstock Inn, Station & Brewery",,2393,649
"Woodstock Inn, Station & Brewery",NH,2394,650
Wormtown Brewery,MA,2395,651
Worthy Brewing Company,OR,2396,652
Worthy Brewing Company,OR,2397,652
Worthy Brewing Company,OR,2398,652
Worthy Brewing Company,OR,2399,652
Worthy Brewing Company,OR,2400,652
Wynkoop Brewing Company,CO,2401,653
Wynkoop Brewing Company,CO,2402,653
Wynkoop Brewing Company,CO,2403,653
Wynkoop Brewing Company,CO,2404,653
Wynkoop Brewing Company,CO,2405,653
Wynkoop Brewing Company,CO,2406,653
Wynkoop Brewing Company,CO,2407,653
Wynkoop Brewing Company,CO,2408,653
Wynkoop Brewing Company,CO,2409,653
