sched_dep_time,sched_arr_time,original_index,unique_index,count
,,2062,50,
4:00 p.m.,6:46 p.m.,2063,76,17.0
,,2064,50,
,,2065,50,
9:05 a.m.,12:35 p.m.,2066,15,18.0
,,2067,50,
7:00 a.m.,9:55 a.m.,2068,6,18.0
4:15 p.m.,7:55 p.m.,2069,7,17.0
,,2070,50,
,,2071,50,
,,2072,50,
,,2073,50,
11:50 a.m.,3:50 p.m.,2074,8,16.0
,,2075,50,
6:00 a.m.,9:20 a.m.,2076,9,17.0
11:05 a.m.,4:57 p.m.,2077,77,16.0
,,2078,50,
,,2079,50,
10:15 a.m.,12:10 p.m.,2080,12,18.0
1:00 p.m.,2:35 p.m.,2081,14,17.0
,,2082,50,
,,2083,50,
,,2084,50,
2:30 p.m.,6:15 p.m.,2085,78,16.0
12:00 p.m.,1:45 p.m.,2086,79,16.0
,,2087,50,
,,2088,50,
10:40 a.m.,2:45 p.m.,2089,20,19.0
,,2090,50,
,,2091,50,
7:15 a.m.,10:35 a.m.,2092,22,16.0
6:30 p.m.,7:25 p.m.,2093,2,20.0
6:45 p.m.,9:10 p.m.,2094,23,19.0
7:15 p.m.,12:21 a.m.  Fri 02-Dec-2011,2095,140,3.0
,,2096,50,
9:15 a.m.,12:18 p.m.,2097,64,21.0
6:00 a.m.,7:30 a.m.,2098,25,17.0
7:10 a.m.,9:35 a.m.,2099,26,16.0
,,2100,50,
3:50 p.m.,6:23 p.m.,2101,82,18.0
,,2102,50,
8:00 p.m.,9:45 p.m.,2103,28,19.0
,,2104,50,
,,2105,50,
,,2106,50,
1:33 p.m.,4:31 p.m.,2107,83,19.0
12:15 p.m.,2:45 p.m.,2108,4,19.0
,,2109,50,
11:55 p.m.,5:50 a.m.  Fri 02-Dec-2011,2110,141,3.0
4:25 p.m.,12:29 a.m.  Fri 02-Dec-2011,2111,142,3.0
9:00 p.m.,12:15 a.m.  Fri 02-Dec-2011,2112,143,3.0
8:25 p.m.,11:50 p.m.,2113,33,19.0
6:59 a.m.,10:34 a.m.,2114,34,15.0
8:35 a.m.,11:50 a.m.,2115,35,17.0
,,2116,50,
1:30 p.m.,3:50 p.m.,2117,36,16.0
,,2118,50,
,,2119,50,
11:08 p.m.,5:11 a.m.,2120,114,6.0
5:30 p.m.,6:40 p.m.,2121,111,13.0
,,2122,50,
,,2123,50,
,,2124,50,
,,2125,50,
,,2126,50,
,,2127,50,
2:35 p.m.,4:05 p.m.,2128,38,19.0
2:55 p.m.,5:55 p.m.,2129,39,18.0
7:15 a.m.,11:35 a.m.,2130,40,18.0
12:10 p.m.,2:15 p.m.,2131,41,19.0
7:55 a.m.,11:05 a.m.,2132,11,17.0
,,2133,50,
1:05 p.m.,2:35 p.m.,2134,42,19.0
,,2135,50,
3:05 p.m.,6:30 p.m.,2136,44,18.0
7:30 a.m.,8:00 a.m.,2137,13,17.0
,,2138,50,
4:00 p.m.,6:40 p.m.,2139,46,20.0
11:35 a.m.,2:25 p.m.,2140,19,17.0
7:25 a.m.,11:10 a.m.,2141,17,15.0
,,2142,50,
11:55 a.m.,6:17 p.m.,2143,89,16.0
10:40 a.m.,12:55 p.m.,2144,30,17.0
6:45 a.m.,7:45 a.m.,2145,18,17.0
4:00 p.m.,7:05 p.m.,2146,72,20.0
6:00 a.m.,6:40 a.m.,2147,48,18.0
7:10 a.m.,10:45 a.m.,2148,49,18.0
7:10 a.m.,3:30 p.m.,2149,47,16.0
11:25 a.m.,,2150,303,
,1:17 p.m.,2151,304,
,12:15 a.m.,2152,305,
4:16 p.m.,,2153,306,
,2:35 p.m.,2154,307,
7:10 a.m.,9:40 a.m.,2155,0,18.0
,,2156,50,
6:40 a.m.,9:25 a.m.,2157,3,16.0
8:00 a.m.,11:55 a.m.,2158,73,14.0
,,2159,50,
7:45 p.m.,10:30 p.m.,2160,1,19.0
12:00 p.m.,3:15 p.m.,2161,24,17.0
3:27 p.m.,5:05 p.m.,2162,74,17.0
,,2163,50,
,,2164,50,
11:25 p.m.,6:55 a.m. Dec 02,2165,75,6.0
,,2166,50,
,,2167,50,
4:00 p.m.,6:46 p.m.,2168,76,17.0
,,2169,50,
,,2170,50,
9:05 a.m.,12:35 p.m.,2171,15,18.0
,,2172,50,
7:00 a.m.,9:55 a.m.,2173,6,18.0
4:15 p.m.,7:55 p.m.,2174,7,17.0
,,2175,50,
,,2176,50,
,,2177,50,
,,2178,50,
11:50 a.m.,3:50 p.m.,2179,8,16.0
,,2180,50,
6:00 a.m.,9:20 a.m.,2181,9,17.0
11:05 a.m.,4:57 p.m.,2182,77,16.0
,,2183,50,
,,2184,50,
10:15 a.m.,12:10 p.m.,2185,12,18.0
1:00 p.m.,2:35 p.m.,2186,14,17.0
,,2187,50,
,,2188,50,
,,2189,50,
2:30 p.m.,6:15 p.m.,2190,78,16.0
12:00 p.m.,1:45 p.m.,2191,79,16.0
,,2192,50,
,,2193,50,
10:40 a.m.,2:45 p.m.,2194,20,19.0
,,2195,50,
,,2196,50,
7:15 a.m.,10:35 a.m.,2197,22,16.0
6:30 p.m.,7:25 p.m.,2198,2,20.0
6:45 p.m.,9:10 p.m.,2199,23,19.0
7:15 p.m.,12:21 a.m. Dec 02,2200,81,7.0
,,2201,50,
9:15 a.m.,12:18 p.m.,2202,64,21.0
6:00 a.m.,7:30 a.m.,2203,25,17.0
7:10 a.m.,9:35 a.m.,2204,26,16.0
,,2205,50,
3:50 p.m.,6:23 p.m.,2206,82,18.0
,,2207,50,
8:00 p.m.,9:45 p.m.,2208,28,19.0
,,2209,50,
,,2210,50,
10:40 a.m.,2:59 p.m.,2211,29,13.0
1:33 p.m.,4:31 p.m.,2212,83,19.0
12:15 p.m.,2:45 p.m.,2213,4,19.0
,,2214,50,
11:55 p.m.,5:50 a.m. Dec 02,2215,110,5.0
4:25 p.m.,12:29 a.m. Dec 02,2216,85,7.0
9:00 p.m.,12:15 a.m. Dec 02,2217,86,6.0
8:25 p.m.,11:50 p.m.,2218,33,19.0
6:59 a.m.,10:34 a.m.,2219,34,15.0
8:35 a.m.,11:50 a.m.,2220,35,17.0
,,2221,50,
1:30 p.m.,3:50 p.m.,2222,36,16.0
,,2223,50,
,,2224,50,
11:08 p.m.,5:11 a.m.Dec 02,2225,87,7.0
5:30 p.m.,6:40 p.m.,2226,111,13.0
,,2227,50,
,,2228,50,
,,2229,50,
,,2230,50,
,,2231,50,
,,2232,50,
2:35 p.m.,4:05 p.m.,2233,38,19.0
2:55 p.m.,5:55 p.m.,2234,39,18.0
7:15 a.m.,11:35 a.m.,2235,40,18.0
12:10 p.m.,2:15 p.m.,2236,41,19.0
7:55 a.m.,11:05 a.m.,2237,11,17.0
,,2238,50,
1:05 p.m.,2:35 p.m.,2239,42,19.0
,,2240,50,
3:05 p.m.,6:30 p.m.,2241,44,18.0
7:30 a.m.,8:00 a.m.,2242,13,17.0
,,2243,50,
4:00 p.m.,6:40 p.m.,2244,46,20.0
11:35 a.m.,2:25 p.m.,2245,19,17.0
7:25 a.m.,11:10 a.m.,2246,17,15.0
,,2247,50,
11:55 a.m.,6:17 p.m.,2248,89,16.0
10:40 a.m.,12:55 p.m.,2249,30,17.0
6:45 a.m.,7:45 a.m.,2250,18,17.0
4:00 p.m.,7:05 p.m.,2251,72,20.0
6:00 a.m.,6:40 a.m.,2252,48,18.0
7:10 a.m.,10:45 a.m.,2253,49,18.0
7:10 a.m.,3:30 p.m.,2254,47,16.0
7:10 a.m.,9:30 a.m.,2255,144,3.0
6:40 a.m.,8:54 a.m.,2256,254,2.0
7:00 p.m.,9:40 p.m.,2257,255,2.0
8:41 a.m.,9:34 a.m.,2258,150,3.0
7:45 p.m.,10:15 p.m.,2259,256,2.0
11:25 p.m.,6:30 a.m.,2260,257,2.0
4:00 p.m.,6:34 p.m.,2261,258,2.0
7:35 a.m.,9:11 a.m.,2262,259,2.0
7:00 a.m.,9:45 a.m.,2263,260,2.0
4:15 p.m.,7:26 p.m.,2264,261,2.0
9:05 a.m.,12:12 p.m.,2265,262,2.0
11:50 a.m.,3:33 p.m.,2266,263,2.0
11:40 a.m.,12:51 p.m.,2267,264,2.0
6:00 a.m.,8:51 a.m.,2268,265,2.0
11:05 a.m.,4:37 p.m.,2269,149,3.0
7:55 a.m.,10:55 a.m.,2270,266,2.0
10:15 a.m.,11:43 a.m.,2271,267,2.0
7:30 a.m.,7:50 a.m.,2272,268,2.0
1:00 p.m.,2:14 p.m.,2273,269,2.0
6:45 a.m.,7:25 a.m.,2274,270,2.0
12:15 p.m.,2:35 p.m.,2275,271,2.0
12:30 p.m.,2:48 p.m.,2276,272,2.0
2:30 p.m.,5:40 p.m.,2277,273,2.0
12:00 p.m.,1:35 p.m.,2278,274,2.0
5:25 p.m.,8:04 p.m.,2279,155,3.0
7:25 a.m.,10:43 a.m.,2280,148,3.0
7:27 p.m.,8:46 p.m.,2281,157,3.0
11:35 a.m.,1:57 p.m.,2282,275,2.0
10:40 a.m.,2:10 p.m.,2283,276,2.0
3:35 p.m.,3:50 p.m.,2284,159,3.0
7:15 a.m.,10:18 a.m.,2285,158,3.0
6:30 p.m.,7:08 p.m.,2286,147,3.0
6:45 p.m.,9:00 p.m.,2287,162,3.0
12:00 p.m.,2:47 p.m.,2288,277,2.0
7:15 p.m.,11:52 p.m.,2289,154,3.0
9:15 a.m.,12:08 p.m.,2290,278,2.0
6:00 a.m.,6:50 a.m.,2291,145,3.0
7:10 a.m.,9:00 a.m.,2292,146,3.0
4:55 p.m.,7:38 p.m.,2293,279,2.0
3:50 p.m.,6:00 p.m.,2294,280,2.0
8:00 p.m.,9:25 p.m.,2295,281,2.0
10:40 a.m.,2:35 p.m.,2296,282,2.0
1:33 p.m.,4:20 p.m.,2297,151,3.0
1:29 p.m.,3:55 p.m.,2298,283,2.0
4:25 p.m.,12:09 a.m.,2299,284,2.0
9:00 p.m.,12:05 a.m.,2300,285,2.0
8:25 p.m.,11:31 p.m.,2301,153,3.0
6:59 a.m.,9:25 a.m.,2302,286,2.0
8:35 a.m.,11:22 a.m.,2303,287,2.0
1:30 p.m.,3:30 p.m.,2304,288,2.0
11:08 p.m.,5:08 a.m.,2305,289,2.0
5:30 p.m.,6:15 p.m.,2306,290,2.0
8:20 p.m.,9:10 p.m.,2307,291,2.0
2:35 p.m.,3:55 p.m.,2308,292,2.0
2:55 p.m.,5:17 p.m.,2309,293,2.0
7:15 a.m.,10:57 a.m.,2310,294,2.0
12:10 p.m.,2:05 p.m.,2311,295,2.0
1:05 p.m.,2:17 p.m.,2312,152,3.0
3:05 p.m.,5:57 p.m.,2313,163,3.0
4:00 p.m.,6:30 p.m.,2314,156,3.0
7:10 a.m.,2:52 p.m.,2315,296,2.0
11:55 a.m.,6:07 p.m.,2316,297,2.0
10:40 a.m.,12:45 p.m.,2317,298,2.0
4:00 p.m.,6:31 p.m.,2318,299,2.0
6:00 a.m.,6:30 a.m.,2319,160,3.0
7:10 a.m.,10:09 a.m.,2320,161,3.0
7:10 a.m.,9:40 a.m.,2321,0,18.0
6:40 a.m.,9:25 a.m.,2322,3,16.0
8:00 a.m.,11:55 a.m.,2323,73,14.0
7:45 p.m.,10:30 p.m.,2324,1,19.0
6:30 p.m.,7:25 p.m.,2325,2,20.0
7:15 p.m.,12:21 a.m.,2326,95,7.0
3:27 p.m.,5:05 p.m.,2327,74,17.0
11:25 p.m.,6:55 a.m.,2328,92,4.0
4:00 p.m.,6:46 p.m.,2329,76,17.0
7:00 a.m.,9:55 a.m.,2330,6,18.0
4:15 p.m.,7:55 p.m.,2331,7,17.0
9:05 a.m.,12:35 p.m.,2332,15,18.0
11:50 a.m.,3:50 p.m.,2333,8,16.0
6:00 a.m.,9:20 a.m.,2334,9,17.0
11:05 a.m.,4:57 p.m.,2335,77,16.0
7:55 a.m.,11:05 a.m.,2336,11,17.0
10:15 a.m.,12:10 p.m.,2337,12,18.0
7:30 a.m.,8:00 a.m.,2338,13,17.0
1:00 p.m.,2:35 p.m.,2339,14,17.0
6:45 a.m.,7:45 a.m.,2340,18,17.0
12:15 p.m.,2:45 p.m.,2341,4,19.0
12:00 p.m.,1:45 p.m.,2342,79,16.0
7:25 a.m.,11:10 a.m.,2343,17,15.0
11:35 a.m.,2:25 p.m.,2344,19,17.0
10:40 a.m.,2:45 p.m.,2345,20,19.0
7:15 a.m.,10:35 a.m.,2346,22,16.0
6:45 p.m.,9:10 p.m.,2347,23,19.0
12:00 p.m.,3:15 p.m.,2348,24,17.0
9:15 a.m.,12:18 p.m.,2349,64,21.0
6:00 a.m.,7:30 a.m.,2350,25,17.0
7:10 a.m.,9:35 a.m.,2351,26,16.0
3:50 p.m.,6:23 p.m.,2352,82,18.0
8:00 p.m.,9:45 p.m.,2353,28,19.0
1:33 p.m.,4:31 p.m.,2354,83,19.0
11:55 p.m.,5:50 a.m.,2355,99,5.0
4:25 p.m.,12:29 a.m.,2356,100,7.0
9:00 p.m.,12:15 a.m.,2357,101,5.0
8:25 p.m.,11:50 p.m.,2358,33,19.0
6:59 a.m.,10:34 a.m.,2359,34,15.0
8:35 a.m.,11:50 a.m.,2360,35,17.0
2:30 p.m.,6:15 p.m.,2361,78,16.0
1:30 p.m.,3:50 p.m.,2362,36,16.0
2:35 p.m.,4:05 p.m.,2363,38,19.0
2:55 p.m.,5:55 p.m.,2364,39,18.0
7:15 a.m.,11:35 a.m.,2365,40,18.0
12:10 p.m.,2:15 p.m.,2366,41,19.0
1:05 p.m.,2:35 p.m.,2367,42,19.0
3:05 p.m.,6:30 p.m.,2368,44,18.0
4:00 p.m.,6:40 p.m.,2369,46,20.0
7:10 a.m.,3:30 p.m.,2370,47,16.0
11:55 a.m.,6:17 p.m.,2371,89,16.0
10:40 a.m.,12:55 p.m.,2372,30,17.0
4:00 p.m.,7:05 p.m.,2373,72,20.0
6:00 a.m.,6:40 a.m.,2374,48,18.0
7:10 a.m.,10:45 a.m.,2375,49,18.0
