RatingCount,original_index,unique_index
"7,621",4264,3779
"3,132",4265,3780
"8,660",4266,3781
"1,263",4267,3782
"15,955",4268,3783
"13,205",4269,3784
"31,313",4270,3785
"6,027",4271,3786
727,4272,3787
"1,179",4273,3788
204,4274,2911
"1,353",4275,3789
998,4276,3790
855,4277,3791
"5,564",4278,3792
"1,403",4279,1754
"2,994",4280,3793
"4,936",4281,3794
"2,376",4282,3795
"5,665",4283,3796
"1,443",4284,3797
"3,235",4285,3798
,4286,29
"5,966",4287,3799
"1,058",4288,3800
"3,686",4289,3801
"1,049",4290,3802
770,4291,3803
"1,679",4292,3804
543,4293,3805
664,4294,3806
"9,639",4295,3807
"5,242",4296,3808
"4,013",4297,3809
102,4298,3810
"19,461",4299,3811
"29,135",4300,3812
"209,053",4301,3813
"59,558",4302,3814
"330,247",4303,3815
"106,400",4304,3816
"209,000",4305,3817
"173,381",4306,3818
"92,209",4307,3819
"85,582",4308,3820
"97,743",4309,3821
"18,434",4310,3822
"4,525",4311,3823
"3,842",4312,3824
"17,446",4313,3825
"2,547",4314,59
"41,580",4315,3826
"38,821",4316,3827
"2,040",4317,3828
"1,805",4318,3829
"6,313",4319,3830
434,4320,3831
"3,900",4321,3832
184,4322,2379
"7,335",4323,3833
150,4324,3834
148,4325,1544
231,4326,3835
"1,274",4327,596
546,4328,2607
603,4329,441
78,4330,3836
"105,054",4331,3837
135,4332,3838
"97,674",4333,3839
"7,277",4334,3840
"125,383",4335,3841
"13,181",4336,3842
"60,180",4337,3843
70,4338,271
"3,580",4339,3844
"2,416",4340,3845
"3,321",4341,3846
"2,373",4342,3515
"3,032",4343,3847
"2,213",4344,3490
"14,219",4345,3848
"17,528",4346,3849
"15,127",4347,3850
"31,988",4348,3851
"3,065",4349,3852
"10,695",4350,3853
"5,466",4351,3854
"2,864",4352,3855
290,4353,3856
96,4354,3067
767,4355,3857
"3,312",4356,3858
148,4357,1544
"2,202",4358,3859
512,4359,3860
138,4360,1626
257,4361,2439
"2,243",4362,3506
"15,740",4363,3861
350,4364,359
"2,272",4365,2305
"9,387",4366,3862
"4,355",4367,3863
"16,964",4368,3864
"4,128",4369,3865
"2,638",4370,3866
"4,427",4371,3867
"8,417",4372,3868
497,4373,3869
"4,531",4374,3870
"7,322",4375,3871
"18,142",4376,3872
"4,442",4377,3873
"22,012",4378,3874
"4,579",4379,3875
"38,189",4380,3876
"3,630",4381,3877
"3,406",4382,3878
"34,493",4383,3879
"3,180",4384,3880
117,4385,1506
246,4386,1917
831,4387,3881
"11,110",4388,3882
"18,918",4389,3883
"193,060",4390,3884
"247,114",4391,3885
"72,908",4392,3886
"33,342",4393,3887
"16,150",4394,3888
"36,672",4395,3889
"28,969",4396,3890
"28,948",4397,3891
"80,829",4398,3892
"46,923",4399,3893
"70,513",4400,3894
"14,626",4401,3895
"1,979",4402,3896
"8,847",4403,3897
"11,870",4404,3898
"12,208",4405,3899
"37,382",4406,3900
"19,067",4407,3901
"8,159",4408,3902
"7,810",4409,3903
"17,974",4410,3904
"10,729",4411,3905
"14,750",4412,3906
"6,715",4413,3907
142,4414,3274
"10,981",4415,3908
"2,372",4416,3909
"3,655",4417,3910
"1,788",4418,2817
"2,201",4419,3911
"1,251",4420,3912
"10,748",4421,3913
"6,934",4422,3914
"1,949",4423,3048
"6,454",4424,3915
"3,097",4425,41
"4,062",4426,3916
310,4427,74
247,4428,3917
55,4429,2793
215,4430,2821
"4,903",4431,3918
"2,165",4432,3919
236,4433,3920
503,4434,3921
55,4435,2793
141,4436,586
"6,484",4437,3922
561,4438,3923
49,4439,2600
181,4440,3924
534,4441,3925
437,4442,2731
765,4443,386
"6,650",4444,3926
"9,042",4445,3927
315,4446,3928
"34,332",4447,3929
"9,626",4448,3930
456,4449,2728
"59,502",4450,3931
"1,423",4451,3207
468,4452,3932
"27,912",4453,3933
"43,927",4454,3934
301,4455,593
"2,268",4456,3935
"7,287",4457,3936
455,4458,166
957,4459,3937
"10,027",4460,3938
355,4461,2278
330,4462,3458
"1,973",4463,3939
"28,090",4464,3940
239,4465,233
92,4466,1605
"1,572",4467,3941
533,4468,3942
311,4469,3943
155,4470,634
172,4471,3944
"42,450",4472,3945
30,4473,431
839,4474,3946
"1,973",4475,3939
"6,011",4476,3361
579,4477,664
253,4478,3947
"1,814",4479,3948
"5,057",4480,3949
"2,174",4481,3950
"3,205",4482,3951
244,4483,3952
703,4484,2814
"1,589",4485,3953
"4,113",4486,3954
"4,847",4487,3955
"1,100",4488,3956
"5,125",4489,3957
219,4490,27
"12,293",4491,3958
"10,323",4492,3959
144,4493,587
136,4494,3001
"2,716",4495,3960
"1,114",4496,3961
"2,654",4497,3962
590,4498,3963
817,4499,2279
"1,454",4500,3964
"2,510",4501,3965
"2,964",4502,3966
"42,574",4503,3967
35,4504,774
"11,175",4505,3968
"28,683",4506,3969
"33,401",4507,3970
"17,162",4508,3971
"4,652",4509,3972
"51,288",4510,3973
"1,722",4511,3974
"15,056",4512,3975
"3,873",4513,3976
"30,816",4514,3977
"10,994",4515,3978
"19,459",4516,3979
"2,070",4517,3980
"6,881",4518,3981
"5,582",4519,3982
836,4520,3983
"15,115",4521,3984
"10,378",4522,3985
"6,250",4523,3547
"1,829",4524,3986
913,4525,72
"11,316",4526,3987
"15,725",4527,1239
283,4528,3260
242,4529,3988
"5,137",4530,3989
"41,482",4531,3990
345,4532,3514
209,4533,3098
"4,186",4534,3991
367,4535,1402
224,4536,3992
400,4537,3993
"6,081",4538,3994
"4,811",4539,1305
846,4540,2825
"3,488",4541,2066
"8,984",4542,3995
"8,200",4543,3996
,4544,29
"9,100",4545,2081
"10,446",4546,3997
"11,812",4547,3998
"8,909",4548,3999
"10,879",4549,4000
"8,139",4550,4001
"12,464",4551,4002
"8,772",4552,4003
"18,462",4553,4004
"2,790",4554,3242
"3,365",4555,4005
"3,049",4556,4006
195,4557,2783
"8,910",4558,4007
"13,455",4559,4008
"24,638",4560,4009
"31,674",4561,4010
"2,484",4562,4011
"4,062",4563,3916
"9,608",4564,4012
"9,106",4565,4013
284,4566,1504
289,4567,4014
"1,600",4568,2941
682,4569,4015
875,4570,3466
"7,763",4571,4016
5,4572,3009
285,4573,4017
718,4574,4018
278,4575,4019
"2,291",4576,3378
509,4577,2700
"10,813",4578,4020
453,4579,718
374,4580,4021
106,4581,605
"2,029",4582,4022
"3,739",4583,4023
475,4584,4024
"14,844",4585,4025
"4,140",4586,4026
"9,404",4587,4027
"39,177",4588,4028
"9,416",4589,4029
569,4590,4030
798,4591,98
80,4592,999
"1,951",4593,4031
598,4594,4032
"1,238",4595,3705
"2,981",4596,1808
"2,514",4597,4033
"5,165",4598,904
"1,461",4599,4034
"2,897",4600,4035
"1,995",4601,4036
"8,905",4602,4037
,4603,29
"19,120",4604,4038
"4,692",4605,4039
"7,724",4606,4040
"7,058",4607,4041
"20,821",4608,4042
"10,258",4609,4043
"14,076",4610,4044
"3,846",4611,4045
"12,197",4612,1604
"5,378",4613,4046
"9,596",4614,4047
"6,559",4615,4048
"1,011",4616,368
"1,486",4617,4049
"16,498",4618,4050
"21,789",4619,4051
"48,362",4620,4052
"36,016",4621,4053
"57,747",4622,4054
"38,652",4623,4055
"6,361",4624,4056
83,4625,1488
695,4626,4057
"5,011",4627,4058
"6,454",4628,3915
"3,294",4629,4059
"14,793",4630,4060
964,4631,4061
287,4632,4062
46,4633,1471
318,4634,2443
"1,932",4635,3645
"2,050",4636,4063
426,4637,4064
510,4638,4065
370,4639,4066
331,4640,4067
"2,872",4641,4068
"13,440",4642,4069
239,4643,233
"3,827",4644,4070
532,4645,4071
367,4646,1402
"2,979",4647,4072
"4,154",4648,4073
"1,265",4649,3046
"92,029",4650,4074
"2,053",4651,4075
"5,743",4652,4076
"1,163",4653,4077
246,4654,1917
"1,628",4655,4078
"4,523",4656,2309
"3,672",4657,4079
"4,463",4658,4080
"1,222",4659,1430
"2,555",4660,4081
"1,558",4661,4082
906,4662,4083
523,4663,4084
"46,903",4664,4085
"2,431",4665,4086
,4666,29
678,4667,723
"47,673",4668,4087
733,4669,4088
"8,858",4670,4089
"5,271",4671,4090
"1,579",4672,4091
68,4673,261
"1,450",4674,4092
610,4675,4093
383,4676,4094
"1,532",4677,4095
"2,426",4678,4096
972,4679,4097
"2,444",4680,4098
758,4681,4099
289,4682,4014
"7,320",4683,2338
311,4684,3943
"191,242",4685,4100
"230,805",4686,4101
119,4687,4102
"180,092",4688,4103
"199,532",4689,4104
"369,112",4690,4105
"198,568",4691,4106
"39,149",4692,4107
"157,833",4693,4108
"103,536",4694,4109
"129,025",4695,116
"42,333",4696,4110
"114,535",4697,4111
"82,741",4698,4112
665,4699,2843
392,4700,2438
"1,397",4701,2274
"4,752",4702,4113
453,4703,718
468,4704,3932
103,4705,2778
"3,834",4706,2065
62,4707,688
"16,707",4708,4114
"32,982",4709,4115
"18,539",4710,4116
"3,925",4711,997
"12,401",4712,4117
"1,864",4713,4118
9,4714,185
"1,220",4715,4119
"2,291",4716,3378
"50,049",4717,4120
744,4718,4121
"4,210",4719,4122
"5,761",4720,4123
"13,185",4721,4124
"5,010",4722,4125
279,4723,4126
"10,585",4724,4127
"29,301",4725,4128
327,4726,540
113,4727,4129
"34,358",4728,4130
956,4729,4131
"18,118",4730,4132
"13,944",4731,4133
"33,419",4732,4134
"34,272",4733,4135
230,4734,4136
"3,101",4735,4137
"13,577",4736,4138
"6,471",4737,4139
"28,856",4738,4140
"10,815",4739,4141
"2,109",4740,4142
"14,216",4741,4143
904,4742,4144
869,4743,83
"1,268",4744,4145
"7,334",4745,4146
"3,378",4746,4147
"12,117",4747,4148
132,4748,1006
499,4749,464
"7,346",4750,4149
"9,228",4751,4150
"71,714",4752,4151
872,4753,4152
"8,063",4754,4153
223,4755,1295
356,4756,499
"5,818",4757,4154
"2,665",4758,828
831,4759,3881
"1,758",4760,4155
409,4761,4156
478,4762,4157
"9,862",4763,4158
"37,286",4764,4159
"3,221",4765,4160
647,4766,508
334,4767,4161
"1,915",4768,4162
335,4769,1486
293,4770,1179
124,4771,2352
613,4772,4163
676,4773,4164
461,4774,258
"2,800",4775,4165
"1,706",4776,3410
"3,337",4777,4166
"14,364",4778,4167
"7,611",4779,4168
"15,284",4780,4169
"4,400",4781,4170
"3,769",4782,4171
"1,180",4783,4172
"13,044",4784,4173
"1,377",4785,4174
"7,879",4786,4175
"45,203",4787,4176
"34,185",4788,4177
"17,410",4789,4178
"14,007",4790,4179
"1,773",4791,4180
"17,453",4792,4181
"2,100",4793,4182
"12,966",4794,4183
"19,184",4795,4184
"11,770",4796,4185
"2,998",4797,4186
"13,680",4798,4187
"41,730",4799,4188
164,4800,4189
"1,067",4801,4190
"1,116",4802,4191
"3,292",4803,4192
40,4804,2768
,4805,29
,4806,29
,4807,29
,4808,29
,4809,29
"313,378",4810,4193
"6,589",4811,4194
"1,483",4812,4195
"8,352",4813,4196
"5,062",4814,4197
"1,139",4815,2537
"4,371",4816,4198
"9,045",4817,4199
"7,588",4818,4200
"5,617",4819,4201
"7,993",4820,4202
"2,226",4821,4203
"2,273",4822,4204
"9,122",4823,4205
"5,207",4824,4206
"13,492",4825,4207
"74,843",4826,4208
"6,839",4827,4209
"17,829",4828,4210
"4,816",4829,4211
"7,488",4830,4212
"4,294",4831,4213
"6,095",4832,4214
"12,770",4833,4215
"3,935",4834,4216
"16,999",4835,4217
"60,845",4836,4218
"2,683",4837,4219
"3,804",4838,186
"6,273",4839,4220
"9,458",4840,4221
"5,188",4841,4222
"9,164",4842,4223
"3,595",4843,4224
"4,349",4844,4225
"19,498",4845,4226
"5,076",4846,4227
"6,675",4847,4228
"3,313",4848,4229
"5,710",4849,4230
"6,486",4850,4231
"16,125",4851,4232
500,4852,3553
"12,744",4853,4233
302,4854,4234
614,4855,4235
"97,623",4856,4236
"80,856",4857,4237
"251,194",4858,4238
"163,798",4859,4239
"199,450",4860,4240
"228,885",4861,4241
"56,592",4862,4242
"42,540",4863,4243
"279,491",4864,4244
"382,131",4865,4245
"392,616",4866,4246
52,4867,218
34,4868,2956
"1,223",4869,4247
"34,578",4870,4248
628,4871,4249
545,4872,4250
36,4873,461
"5,068",4874,4251
"32,445",4875,4252
"27,548",4876,4253
"155,383",4877,4254
"7,075",4878,4255
"2,716",4879,3960
"12,042",4880,4256
"13,686",4881,4257
"113,130",4882,4258
"1,212",4883,4259
"118,919",4884,4260
"25,675",4885,4261
"5,224",4886,4262
"17,601",4887,4263
"16,695",4888,4264
"16,015",4889,4265
"33,280",4890,4266
"9,403",4891,4267
"29,781",4892,4268
"7,362",4893,4269
"130,971",4894,4270
"230,301",4895,4271
"47,750",4896,4272
"75,301",4897,4273
"251,021",4898,4274
"166,242",4899,4275
"128,531",4900,4276
"145,495",4901,4277
"12,418",4902,4278
"74,325",4903,4279
"88,234",4904,4280
"89,137",4905,4281
"71,991",4906,4282
"65,113",4907,4283
"16,740",4908,4284
"3,050",4909,4285
"25,774",4910,4286
"11,403",4911,4287
"32,617",4912,4288
"55,611",4913,4289
"97,729",4914,4290
"15,839",4915,4291
"36,976",4916,4292
"51,139",4917,4293
"48,562",4918,4294
"52,278",4919,4295
"13,520",4920,4296
"32,176",4921,4297
"97,357",4922,4298
"14,127",4923,4299
"13,391",4924,4300
"359,365",4925,4301
"328,407",4926,4302
"161,095",4927,4303
"366,748",4928,4304
"252,130",4929,4305
"155,059",4930,4306
"68,784",4931,4307
"351,498",4932,4308
"29,015",4933,4309
"4,915",4934,4310
"67,314",4935,4311
"204,063",4936,4312
105,4937,830
"53,387",4938,4313
"85,761",4939,4314
"54,666",4940,4315
"57,166",4941,4316
"39,197",4942,4317
"51,811",4943,4318
"92,777",4944,4319
"54,531",4945,4320
,4946,29
65,4947,46
21,4948,131
30,4949,431
,4950,29
388,4951,427
"10,612",4952,4321
"34,731",4953,4322
"16,954",4954,4323
"58,262",4955,4324
,4956,29
"21,636",4957,4325
"36,095",4958,4326
"162,043",4959,4327
"249,850",4960,4328
"173,601",4961,4329
"184,618",4962,4330
"277,367",4963,4331
"224,651",4964,4332
"25,963",4965,4333
"40,267",4966,4334
"9,630",4967,4335
"3,852",4968,4336
"8,538",4969,4337
"3,978",4970,4338
"10,206",4971,4339
"6,335",4972,4340
"26,523",4973,4341
"9,641",4974,4342
"15,367",4975,4343
"29,344",4976,4344
"3,422",4977,4345
112,4978,2799
"33,809",4979,4346
"23,316",4980,4347
"15,971",4981,472
"59,982",4982,4348
"40,275",4983,4349
"22,338",4984,4350
"57,595",4985,4351
"60,839",4986,4352
"103,108",4987,4353
"6,832",4988,4354
"184,305",4989,4355
"144,677",4990,4356
"115,414",4991,4357
"53,506",4992,4358
"2,509",4993,4359
"4,194",4994,4360
905,4995,47
"4,718",4996,4361
"4,727",4997,618
"112,259",4998,4362
"173,753",4999,4363
"5,434",5000,4364
"194,989",5001,4365
"222,049",5002,4366
"29,013",5003,4367
"335,811",5004,4368
"24,960",5005,4369
"174,557",5006,4370
"93,446",5007,4371
"64,661",5008,4372
"81,062",5009,4373
"208,810",5010,4374
"82,273",5011,4375
"82,064",5012,4376
"78,974",5013,4377
"71,997",5014,4378
"231,758",5015,4379
"94,423",5016,4380
"8,179",5017,573
"273,202",5018,4381
"165,610",5019,4382
,5020,29
,5021,29
,5022,29
,5023,29
,5024,29
"1,069",5025,4383
,5026,29
,5027,29
"186,747",5028,4384
"140,922",5029,4385
"10,321",5030,4386
"194,716",5031,4387
"72,096",5032,4388
"100,378",5033,4389
"78,263",5034,4390
"240,023",5035,4391
"314,945",5036,4392
"183,956",5037,4393
"76,690",5038,4394
"103,115",5039,4395
"110,057",5040,4396
"43,505",5041,4397
"172,463",5042,4398
"130,548",5043,4399
"248,655",5044,4400
"333,322",5045,4401
"136,459",5046,4402
"34,580",5047,4403
,5048,29
982,5049,4404
"8,946",5050,4405
"47,436",5051,4406
460,5052,4407
"139,896",5053,4408
"100,239",5054,4409
"142,549",5055,4410
"123,613",5056,4411
"23,493",5057,4412
"24,109",5058,4413
"21,417",5059,4414
463,5060,2114
531,5061,4415
"15,916",5062,4416
"5,178",5063,4417
"1,092",5064,4418
"10,438",5065,4419
526,5066,4420
191,5067,310
"44,859",5068,4421
"55,880",5069,4422
46,5070,1471
"7,572",5071,4423
"8,208",5072,4424
"17,159",5073,479
"71,383",5074,4425
"36,048",5075,4426
"43,634",5076,4427
"17,263",5077,3662
"27,687",5078,4428
"33,828",5079,4429
"12,280",5080,4430
"15,719",5081,4431
"14,787",5082,4432
"52,185",5083,4433
"30,311",5084,4434
"50,285",5085,4435
"53,415",5086,4436
"34,165",5087,4437
"10,832",5088,4438
772,5089,4439
"1,172",5090,4440
583,5091,4441
244,5092,3952
581,5093,2727
"2,256",5094,4442
"4,744",5095,4443
"10,350",5096,4444
"1,546",5097,2413
679,5098,4445
"1,209",5099,4446
"26,950",5100,4447
"108,930",5101,4448
"88,110",5102,4449
"4,012",5103,4450
"3,803",5104,4451
"1,895",5105,4452
249,5106,4453
240,5107,4454
239,5108,233
169,5109,4455
643,5110,4456
"5,824",5111,4457
"292,362",5112,4458
"6,053",5113,4459
"330,908",5114,4460
"373,186",5115,4461
"188,311",5116,4462
"35,126",5117,4463
"97,760",5118,4464
"53,574",5119,4465
642,5120,735
"1,026",5121,4466
"1,820",5122,4467
"54,327",5123,4468
"6,598",5124,4469
"4,072",5125,3100
"5,864",5126,4470
"4,771",5127,4471
"1,283",5128,3275
"2,660",5129,4472
259,5130,2437
"3,154",5131,4473
111,5132,1719
"1,378",5133,4474
"2,282",5134,2304
"103,045",5135,4475
532,5136,4071
431,5137,2751
336,5138,4476
931,5139,4477
"2,070",5140,3980
81,5141,1001
789,5142,4478
208,5143,1499
381,5144,4479
"51,648",5145,4480
"145,921",5146,4481
"96,852",5147,4482
"347,723",5148,4483
"435,907",5149,4484
"223,149",5150,4485
,5151,29
"182,931",5152,4486
"182,445",5153,4487
"1,502",5154,4488
"3,976",5155,4489
84,5156,2080
"167,891",5157,4490
"176,613",5158,4491
"148,531",5159,4492
269,5160,4493
"31,915",5161,4494
"91,273",5162,2119
"84,439",5163,4495
"12,484",5164,4496
"71,742",5165,4497
"85,862",5166,4498
"51,825",5167,4499
"84,310",5168,4500
"110,799",5169,4501
"84,227",5170,4502
"52,206",5171,4503
"112,746",5172,4504
"77,922",5173,4505
"107,294",5174,4506
"69,363",5175,4507
"94,847",5176,4508
"75,151",5177,4509
"109,005",5178,4510
"49,835",5179,4511
"67,215",5180,4512
"110,483",5181,4513
"26,143",5182,4514
"55,998",5183,4515
"24,043",5184,4516
"43,574",5185,4517
"129,200",5186,4518
"74,097",5187,4519
"61,438",5188,4520
"63,701",5189,4521
"89,815",5190,4522
"30,478",5191,4523
"56,333",5192,4524
"100,831",5193,4525
"190,911",5194,4526
"2,998",5195,4186
"162,144",5196,4527
858,5197,4528
"2,233",5198,4529
"14,763",5199,4530
"62,308",5200,40
182,5201,4531
"66,210",5202,4532
30,5203,431
49,5204,2600
304,5205,4533
38,5206,2748
"5,062",5207,4197
"2,523",5208,4534
8,5209,2786
,5210,29
126,5211,1003
"7,571",5212,4535
64,5213,2385
137,5214,2380
302,5215,4234
229,5216,4536
251,5217,4537
105,5218,830
246,5219,1917
417,5220,1529
102,5221,3810
"1,128",5222,4538
"57,377",5223,4539
13,5224,467
578,5225,4540
66,5226,352
"1,290",5227,4541
191,5228,310
35,5229,774
282,5230,3279
93,5231,2759
"2,376",5232,3795
"1,358",5233,4542
"1,040",5234,4543
"1,884",5235,4544
"22,592",5236,4545
106,5237,605
123,5238,1414
122,5239,232
829,5240,4546
167,5241,2760
228,5242,1501
"1,189",5243,4547
"5,820",5244,4548
799,5245,4549
"2,593",5246,1747
69,5247,1505
"1,538",5248,4550
948,5249,4551
186,5250,832
356,5251,499
"4,060",5252,4552
159,5253,76
"2,058",5254,4553
57,5255,4554
"19,060",5256,4555
"26,993",5257,4556
"33,874",5258,4557
"82,377",5259,4558
"35,487",5260,4559
28,5261,771
"21,052",5262,4560
"25,060",5263,4561
220,5264,4562
161,5265,2534
161,5266,2534
"41,308",5267,4563
,5268,29
310,5269,74
9,5270,185
"29,245",5271,4564
19,5272,834
6,5273,4565
20,5274,1014
50,5275,1475
"1,381",5276,4566
863,5277,4567
"1,104",5278,4568
"3,381",5279,4569
110,5280,2602
,5281,29
,5282,29
"84,607",5283,4570
360,5284,4571
110,5285,2602
163,5286,697
146,5287,4572
260,5288,1922
39,5289,3247
811,5290,4573
63,5291,2771
311,5292,3943
"2,019",5293,4574
6,5294,4565
"20,767",5295,4575
"2,953",5296,4576
"5,116",5297,4577
27,5298,772
"23,275",5299,4578
206,5300,4579
33,5301,807
546,5302,2607
"19,508",5303,4580
18,5304,1016
,5305,29
49,5306,2600
524,5307,4581
190,5308,2648
312,5309,2632
,5310,29
81,5311,1001
142,5312,3274
263,5313,4582
"120,163",5314,4583
"119,121",5315,4584
"427,441",5316,4585
,5317,29
"70,381",5318,4586
246,5319,1917
175,5320,535
122,5321,232
,5322,29
8,5323,2786
48,5324,2749
"188,464",5325,4587
"21,291",5326,4588
"28,291",5327,4589
"52,789",5328,4590
"54,062",5329,4591
"1,289",5330,4592
"87,574",5331,4593
"27,996",5332,4594
"21,123",5333,4595
"32,749",5334,4596
"121,717",5335,4597
"56,943",5336,4598
"82,179",5337,4599
"59,763",5338,4600
,5339,29
"4,824",5340,4601
"37,408",5341,4602
"48,266",5342,4603
"1,764",5343,4604
"6,985",5344,4605
529,5345,4606
"2,146",5346,4607
"1,173",5347,4608
"3,920",5348,4609
32,5349,4610
39,5350,3247
432,5351,4611
244,5352,3952
6,5353,4565
51,5354,599
200,5355,2621
171,5356,763
"28,508",5357,4612
"39,663",5358,4613
"19,681",5359,4614
628,5360,4249
"3,746",5361,4615
427,5362,4616
444,5363,4617
"16,046",5364,4618
"6,909",5365,4619
"34,257",5366,4620
552,5367,4621
"3,249",5368,4622
"1,463",5369,4623
"1,149",5370,4624
"1,133",5371,4625
"7,313",5372,4626
229,5373,4536
"1,594",5374,4627
54,5375,1413
"1,285",5376,4628
"2,177",5377,4629
108,5378,1564
140,5379,2623
,5380,29
510,5381,4065
36,5382,461
,5383,29
508,5384,4630
108,5385,1564
"72,552",5386,4631
"57,544",5387,4632
"102,350",5388,4633
"36,768",5389,4634
"53,068",5390,4635
238,5391,4636
226,5392,717
126,5393,1003
"11,077",5394,4637
229,5395,4536
"121,457",5396,4638
"1,325",5397,4639
"62,869",5398,4640
"23,041",5399,2774
134,5400,4641
"17,081",5401,4642
"1,124",5402,4643
"82,026",5403,4644
"1,223",5404,4247
"21,686",5405,4645
"5,885",5406,4646
,5407,29
"7,704",5408,4647
"19,216",5409,4648
,5410,29
,5411,29
"8,303",5412,4649
"12,227",5413,4650
"1,145",5414,3045
"3,113",5415,4651
,5416,29
521,5417,4652
"4,287",5418,3269
"9,470",5419,4653
45,5420,3259
"1,116",5421,4191
"46,449",5422,4654
"50,805",5423,4655
557,5424,1803
20,5425,1014
30,5426,431
"18,123",5427,4656
289,5428,4014
125,5429,432
,5430,29
106,5431,605
"1,013",5432,4657
"3,813",5433,4658
231,5434,3835
524,5435,4581
224,5436,3992
81,5437,1001
450,5438,4659
129,5439,50
"4,492",5440,4660
"2,709",5441,4661
860,5442,4662
192,5443,4663
"260,301",5444,4664
"135,432",5445,4665
"180,790",5446,4666
"253,516",5447,4667
"66,680",5448,4668
,5449,29
29,5450,1005
"1,781",5451,4669
469,5452,4670
,5453,29
27,5454,772
557,5455,1803
"2,168",5456,4671
,5457,29
"1,898",5458,4672
244,5459,3952
34,5460,2956
,5461,29
"17,735",5462,4673
"48,332",5463,4674
"5,085",5464,4675
"3,718",5465,4676
"4,733",5466,4677
"4,879",5467,4678
"1,017",5468,4679
244,5469,3952
753,5470,4680
18,5471,1016
60,5472,2831
41,5473,2601
,5474,29
,5475,29
,5476,29
,5477,29
,5478,29
,5479,29
7,5480,3493
,5481,29
,5482,29
"1,217",5483,4681
256,5484,1010
"1,181",5485,4682
"1,402",5486,4683
465,5487,1455
161,5488,2534
"1,722",5489,3974
248,5490,2918
"1,389",5491,4684
366,5492,2764
"1,251",5493,3912
744,5494,4121
"1,459",5495,4685
"1,543",5496,4686
"1,693",5497,4687
"2,610",5498,4688
"2,213",5499,3490
"6,993",5500,4689
"8,743",5501,4690
"5,818",5502,4154
"3,439",5503,4691
"2,332",5504,4692
"83,659",5505,4693
88,5506,2758
"2,383",5507,4694
282,5508,3279
"2,396",5509,4695
759,5510,4696
"4,113",5511,3954
"256,399",5512,4697
519,5513,2770
"1,557",5514,4698
845,5515,443
145,5516,2757
155,5517,634
798,5518,98
"14,064",5519,4699
338,5520,632
483,5521,3124
283,5522,3260
21,5523,131
,5524,29
793,5525,4700
197,5526,262
"1,981",5527,4701
8,5528,2786
,5529,29
"1,438",5530,4702
402,5531,4703
40,5532,2768
54,5533,1413
78,5534,3836
"32,026",5535,4704
"40,382",5536,4705
227,5537,3525
548,5538,1015
"2,852",5539,4706
304,5540,4533
265,5541,468
"1,448",5542,482
751,5543,4707
"2,636",5544,2630
326,5545,3683
"100,154",5546,4708
"8,956",5547,4709
"3,319",5548,4710
"5,366",5549,4711
"9,354",5550,4712
"1,096",5551,4713
"8,265",5552,4714
"1,150",5553,4715
66,5554,352
57,5555,4554
"8,179",5556,573
"10,518",5557,4716
622,5558,4717
175,5559,535
535,5560,4718
"2,383",5561,4694
"18,477",5562,4719
"15,120",5563,4720
"16,155",5564,4721
"37,324",5565,4722
"85,737",5566,4723
"1,428",5567,4724
"3,728",5568,4725
"109,303",5569,4726
"3,802",5570,4727
"7,947",5571,4728
"16,389",5572,4729
"4,157",5573,4730
776,5574,3272
"4,176",5575,4731
15,5576,2763
"1,304",5577,4732
446,5578,4733
439,5579,4734
330,5580,3458
"3,781",5581,4735
"5,068",5582,4251
"355,811",5583,4736
"473,942",5584,4737
"318,548",5585,4738
"75,901",5586,4739
"56,535",5587,4740
"103,087",5588,4741
"356,866",5589,4742
"340,146",5590,4743
"92,021",5591,4744
"130,779",5592,4745
"76,264",5593,4746
"50,612",5594,4747
"19,018",5595,4748
"295,295",5596,4749
"135,929",5597,4750
"111,947",5598,4751
"68,154",5599,4752
"3,208",5600,4753
869,5601,83
"7,559",5602,4754
"1,108",5603,3605
"1,976",5604,4755
851,5605,1785
"1,191",5606,4756
"2,700",5607,4757
183,5608,4758
666,5609,4759
"7,168",5610,4760
"6,845",5611,4761
832,5612,3154
901,5613,3693
"5,724",5614,4762
"2,507",5615,3388
"12,094",5616,4763
"4,303",5617,4764
"5,482",5618,4765
"3,032",5619,3847
71,5620,437
,5621,29
"20,700",5622,4766
"19,842",5623,4767
620,5624,1483
"18,568",5625,3180
"62,278",5626,4768
512,5627,3860
"2,063",5628,4769
305,5629,4770
872,5630,4152
792,5631,3155
957,5632,3937
534,5633,3925
314,5634,1401
291,5635,4771
"1,175",5636,4772
929,5637,390
"1,576",5638,4773
"4,092",5639,4774
384,5640,4775
"1,907",5641,4776
53,5642,1477
"230,151",5643,4777
666,5644,4759
"3,258",5645,4778
"48,100",5646,4779
115,5647,2276
95,5648,4780
113,5649,4129
167,5650,2760
"90,294",5651,3401
"85,696",5652,4781
86,5653,1403
"1,410",5654,4782
808,5655,4783
"1,003",5656,4784
153,5657,802
"3,531",5658,4785
"4,235",5659,4786
"1,865",5660,4787
"1,158",5661,2314
"1,424",5662,4788
170,5663,1489
774,5664,4789
965,5665,4790
917,5666,4791
"39,324",5667,4792
"77,606",5668,4793
"31,481",5669,4794
"14,797",5670,4795
"129,774",5671,4796
"126,247",5672,4797
"6,092",5673,4798
581,5674,2727
"3,472",5675,4799
"6,397",5676,4800
"1,591",5677,3604
835,5678,481
