RatingCount,ReviewCount,original_index,unique_index
31,,5940,1365
317,"4 user,27 critic",5941,5688
51,,5942,5689
352,"19 user,11 critic",5943,5690
386,"12 user,3 critic",5944,5691
"7,522","111 user,74 critic",5945,5692
250,"8 user,1 critic",5946,5693
308,"5 user,5 critic",5947,5694
252,5 user,5948,5695
"18,971","143 user,161 critic",5949,5696
"9,092","84 user,106 critic",5950,5697
"1,702","78 user,44 critic",5951,5698
"25,478","151 user,24 critic",5952,5699
"33,073","137 user,86 critic",5953,5700
"1,126",8 user,5954,5701
,,5955,29
"4,391","38 user,5 critic",5956,5702
"7,102","84 user,70 critic",5957,5703
"36,817","115 user,39 critic",5958,5704
"17,881","162 user,65 critic",5959,5705
"7,802","90 user,81 critic",5960,5706
"10,929","87 user,87 critic",5961,5707
"1,248","27 user,27 critic",5962,5708
"5,248","79 user,23 critic",5963,5709
"4,234","35 user,36 critic",5964,5710
"5,631","62 user,72 critic",5965,5711
"3,014","43 user,15 critic",5966,5712
"77,974","249 user,125 critic",5967,5713
"41,610","247 user,149 critic",5968,5714
"13,660","101 user,62 critic",5969,5715
"2,768","14 user,11 critic",5970,5716
"94,490","228 user,326 critic",5971,5717
89,"1 user,31 critic",5972,5718
"17,964","311 user,110 critic",5973,5719
"18,600","161 user,226 critic",5974,5720
"11,996","163 user,122 critic",5975,5721
"28,950","199 user,93 critic",5976,5722
63,"1 user,3 critic",5977,5723
"39,550","329 user,278 critic",5978,5724
"2,145","39 user,30 critic",5979,5725
"1,116","10 user,23 critic",5980,5726
997,"25 user,7 critic",5981,5727
"1,476","24 user,6 critic",5982,5728
671,"13 user,6 critic",5983,5729
651,"30 user,40 critic",5984,5730
"4,505","41 user,56 critic",5985,5731
251,"12 user,5 critic",5986,5732
"88,817","478 user,339 critic",5987,5733
668,"7 user,7 critic",5988,5734
699,"19 user,12 critic",5989,5735
789,"27 user,7 critic",5990,5736
"70,744","634 user,355 critic",5991,5737
981,"38 user,32 critic",5992,5738
988,"36 user,49 critic",5993,5739
"8,716","65 user,129 critic",5994,5740
"22,241","232 user,225 critic",5995,5741
"5,096","37 user,106 critic",5996,5742
"2,503","110 user,103 critic",5997,5743
187,"4 user,6 critic",5998,5744
359,"15 user,3 critic",5999,5745
439,"14 user,8 critic",6000,5746
48,,6001,5588
"40,146","752 user,142 critic",6002,5747
288,"4 user,7 critic",6003,5748
"1,102","14 user,29 critic",6004,5749
200,7 user,6005,5750
146,"4 user,1 critic",6006,5751
136,"6 user,5 critic",6007,5752
"1,995","20 user,17 critic",6008,5753
"1,209","12 user,9 critic",6009,5754
212,"6 user,4 critic",6010,5755
"183,123","1,996 user,265 critic",6011,5756
"97,856","312 user,268 critic",6012,5757
"155,319","1,255 user,318 critic",6013,5758
"75,216","1,039 user,282 critic",6014,5759
"148,381","730 user,341 critic",6015,5760
13,,6016,858
415,"2 user,6 critic",6017,5761
313,"12 user,7 critic",6018,5762
"1,233","7 user,44 critic",6019,5763
"1,632","10 user,30 critic",6020,5764
"1,662","21 user,65 critic",6021,5765
"5,507","41 user,92 critic",6022,5766
921,"15 user,2 critic",6023,5767
230,"2 user,2 critic",6024,5768
833,"20 user,10 critic",6025,5769
"3,967","22 user,24 critic",6026,5770
17,,6027,2490
"53,973","192 user,103 critic",6028,5771
"26,548","67 user,38 critic",6029,5772
396,"1 user,3 critic",6030,5773
"2,177","20 user,11 critic",6031,5774
"1,497","6 user,15 critic",6032,5775
"29,833","656 user,78 critic",6033,5776
"9,346","94 user,67 critic",6034,5777
"32,758","103 user,77 critic",6035,5778
"13,706","47 user,24 critic",6036,5779
"5,457","176 user,26 critic",6037,5780
"23,352","304 user,53 critic",6038,5781
"8,662","35 user,25 critic",6039,5782
"3,024","15 user,4 critic",6040,5783
"10,101","143 user,12 critic",6041,5784
"18,978","126 user,293 critic",6042,5785
"23,321","197 user,148 critic",6043,5786
175,"14 user,30 critic",6044,5787
,,6045,29
"69,912","187 user,76 critic",6046,5788
"27,342","207 user,119 critic",6047,5789
"141,685","494 user,150 critic",6048,5790
"75,030","615 user,258 critic",6049,5791
"51,719","214 user,199 critic",6050,5792
889,"33 user,64 critic",6051,5793
"3,782","94 user,75 critic",6052,5794
552,"9 user,12 critic",6053,5795
741,"10 user,14 critic",6054,5796
645,"21 user,18 critic",6055,5797
"2,336","36 user,18 critic",6056,5798
228,"6 user,15 critic",6057,5799
"4,254","118 user,44 critic",6058,5800
392,"7 user,45 critic",6059,5801
"57,789","243 user,195 critic",6060,5802
719,"7 user,9 critic",6061,5803
38,"3 user,1 critic",6062,5804
436,"7 user,4 critic",6063,5805
87,"2 user,7 critic",6064,5806
331,"9 user,17 critic",6065,5807
80,"1 user,10 critic",6066,5808
"173,521","1,183 user,403 critic",6067,5809
753,"13 user,18 critic",6068,5810
"3,548","25 user,31 critic",6069,5811
"9,054","64 user,131 critic",6070,5812
"3,862","22 user,108 critic",6071,5813
617,"9 user,5 critic",6072,5814
"5,336","44 user,48 critic",6073,5815
39,4 critic,6074,5816
"32,650","248 user,272 critic",6075,5817
594,"9 user,7 critic",6076,5818
"1,379","44 user,21 critic",6077,5819
"2,516","25 user,36 critic",6078,5820
"1,455","35 user,39 critic",6079,5821
"3,339","21 user,31 critic",6080,5822
300,"6 user,20 critic",6081,5823
"9,239","142 user,59 critic",6082,5824
"99,527","357 user,356 critic",6083,5825
50,4 critic,6084,5826
414,"9 user,17 critic",6085,5827
123,"4 user,2 critic",6086,5828
"2,827","13 user,27 critic",6087,5829
49,3 critic,6088,5830
63,"1 user,8 critic",6089,5831
332,"8 user,2 critic",6090,5832
"2,861","10 user,3 critic",6091,5833
774,"12 user,7 critic",6092,5834
810,"11 user,5 critic",6093,5835
"26,011","285 user,134 critic",6094,5836
807,"7 user,10 critic",6095,5837
"27,289","216 user,86 critic",6096,5838
"10,767","41 user,116 critic",6097,5839
"4,326","56 user,23 critic",6098,5840
"1,216","28 user,8 critic",6099,5841
"4,366","102 user,41 critic",6100,5842
"9,106","88 user,51 critic",6101,5843
"5,842","67 user,42 critic",6102,5844
"19,952","186 user,70 critic",6103,5845
"9,143","92 user,35 critic",6104,5846
"3,052","46 user,16 critic",6105,5847
"25,046","208 user,83 critic",6106,5848
"14,621","264 user,40 critic",6107,5849
"81,660","259 user,159 critic",6108,5850
"62,888","274 user,176 critic",6109,5851
809,"17 user,12 critic",6110,5852
"103,397","315 user,189 critic",6111,5853
"19,648","128 user,67 critic",6112,5854
"5,987","60 user,29 critic",6113,5855
"12,659","106 user,51 critic",6114,5856
"2,161","49 user,6 critic",6115,5857
"1,043","18 user,9 critic",6116,5858
"5,047","61 user,11 critic",6117,5859
640,"9 user,7 critic",6118,5860
"5,272","41 user,36 critic",6119,5861
"1,133","19 user,10 critic",6120,5862
"69,863","191 user,156 critic",6121,5863
518,"16 user,3 critic",6122,5864
"20,644","160 user,88 critic",6123,5865
"45,410","422 user,101 critic",6124,5866
"15,604","128 user,56 critic",6125,5867
"9,831","100 user,31 critic",6126,5868
"100,280","322 user,122 critic",6127,5869
"1,771","36 user,10 critic",6128,5870
"3,142","26 user,15 critic",6129,5871
"3,781","17 user,14 critic",6130,5872
"1,032","29 user,14 critic",6131,5873
"39,481","146 user,58 critic",6132,5874
"7,893","160 user,70 critic",6133,5875
"3,039","19 user,8 critic",6134,5876
"29,872","148 user,70 critic",6135,5877
"8,190","46 user,23 critic",6136,5878
"20,368","78 user,23 critic",6137,5879
"9,993","33 user,16 critic",6138,5880
"22,435","124 user,46 critic",6139,5881
"5,725","28 user,24 critic",6140,5882
"6,845","78 user,25 critic",6141,5883
"1,937","16 user,8 critic",6142,5884
482,"21 user,9 critic",6143,5885
"1,084","20 user,5 critic",6144,5886
"1,880","31 user,18 critic",6145,5887
"41,290","196 user,73 critic",6146,5888
"5,442","47 user,25 critic",6147,5889
"15,014","27 user,10 critic",6148,5890
"2,174","31 user,10 critic",6149,5891
"1,012","22 user,3 critic",6150,5892
"1,541","40 user,18 critic",6151,5893
"1,913","22 user,5 critic",6152,5894
"10,087","112 user,57 critic",6153,5895
651,"12 user,3 critic",6154,5896
"1,820","20 user,5 critic",6155,5897
530,"15 user,2 critic",6156,5898
"4,294","34 user,45 critic",6157,5899
"17,704","258 user,108 critic",6158,5900
"5,755","39 user,20 critic",6159,5901
"1,064","13 user,6 critic",6160,5902
"2,945","41 user,12 critic",6161,5903
"9,906","49 user,24 critic",6162,5904
"5,046","53 user,19 critic",6163,5905
"1,324","9 user,7 critic",6164,5906
"1,639","40 user,11 critic",6165,5907
"1,945","30 user,7 critic",6166,5908
481,"12 user,6 critic",6167,5909
"4,644","10 user,12 critic",6168,5910
"4,936","32 user,29 critic",6169,5911
914,"25 user,6 critic",6170,5912
"17,998","109 user,68 critic",6171,5913
"4,879","70 user,19 critic",6172,5914
"2,505","59 user,41 critic",6173,5915
"11,341","156 user,93 critic",6174,5916
"10,092","50 user,46 critic",6175,5917
"5,288","24 user,11 critic",6176,5918
"7,058","43 user,31 critic",6177,5919
"4,244","38 user,20 critic",6178,5920
"7,229","48 user,25 critic",6179,5921
"15,414","124 user,57 critic",6180,5922
"91,259","2,034 user,150 critic",6181,5923
"97,838","444 user,242 critic",6182,5924
"92,829","399 user,219 critic",6183,5925
"6,167","73 user,18 critic",6184,5926
"5,166","69 user,15 critic",6185,5927
"27,495","343 user,59 critic",6186,5928
"11,276","130 user,52 critic",6187,5929
"9,639","134 user,40 critic",6188,5930
"1,763","47 user,9 critic",6189,5931
"29,000","163 user,57 critic",6190,5932
"46,867","549 user,227 critic",6191,5933
"15,028","121 user,75 critic",6192,5934
"6,890","28 user,16 critic",6193,5935
"70,434","203 user,75 critic",6194,5936
"76,104","392 user,97 critic",6195,5937
281,"11 user,18 critic",6196,5938
"35,391","64 user,87 critic",6197,5939
"59,078","277 user,133 critic",6198,5940
"10,275","122 user,63 critic",6199,5941
"2,304","19 user,28 critic",6200,5942
"10,599","92 user,17 critic",6201,5943
"15,561","101 user,48 critic",6202,5944
"9,601","67 user,15 critic",6203,5945
"12,953","95 user,64 critic",6204,5946
"20,604","137 user,85 critic",6205,5947
474,"18 user,7 critic",6206,5948
332,"3 user,36 critic",6207,5949
"75,098","300 user,216 critic",6208,5950
"6,664","65 user,45 critic",6209,5951
"15,497","100 user,95 critic",6210,5952
95,7 critic,6211,5953
712,"14 user,4 critic",6212,5954
"4,527","19 user,37 critic",6213,5955
"2,253","27 user,68 critic",6214,5956
"27,140","186 user,231 critic",6215,5957
"24,189","118 user,206 critic",6216,5958
"4,510","34 user,122 critic",6217,5959
"39,892","256 user,261 critic",6218,5960
567,"13 user,1 critic",6219,5961
"3,908","34 user,23 critic",6220,5962
"32,876","159 user,217 critic",6221,5963
"20,211","57 user,89 critic",6222,5964
"5,454","45 user,27 critic",6223,5965
"14,435","97 user,100 critic",6224,5966
"25,795","242 user,284 critic",6225,5967
"2,757","51 user,17 critic",6226,5968
"3,697","58 user,20 critic",6227,5969
"3,763","60 user,21 critic",6228,5970
"4,571","61 user,27 critic",6229,5971
"2,260","38 user,12 critic",6230,5972
"2,619","37 user,16 critic",6231,5973
"2,805","42 user,17 critic",6232,5974
"3,630","60 user,22 critic",6233,5975
"2,990","49 user,15 critic",6234,5976
"2,654","50 user,15 critic",6235,5977
"3,284","49 user,14 critic",6236,5978
"6,046","12 user,23 critic",6237,5979
"18,173","107 user,144 critic",6238,5980
7,,6239,3759
"1,311","45 user,23 critic",6240,5981
"131,451","555 user,146 critic",6241,5982
"170,221","1,365 user,229 critic",6242,5983
"13,254","59 user,173 critic",6243,5984
"2,739","33 user,14 critic",6244,5985
"4,648","55 user,75 critic",6245,5986
"5,185","29 user,122 critic",6246,5987
"40,149","184 user,149 critic",6247,5988
"69,599","187 user,263 critic",6248,5989
"45,209","197 user,172 critic",6249,5990
"19,754","73 user,81 critic",6250,5991
"33,822","93 user,144 critic",6251,5992
478,"11 user,29 critic",6252,5993
"270,224","460 user,388 critic",6253,5994
"1,469","50 user,46 critic",6254,5995
302,"12 user,2 critic",6255,5996
"1,037","57 user,44 critic",6256,5997
"1,771","79 user,75 critic",6257,5998
880,"33 user,36 critic",6258,5999
"6,354","63 user,116 critic",6259,6000
"3,186","54 user,72 critic",6260,6001
"2,660","28 user,32 critic",6261,6002
"4,465","104 user,58 critic",6262,6003
"1,302","9 user,27 critic",6263,6004
"9,997","52 user,161 critic",6264,6005
790,"6 user,37 critic",6265,6006
665,"11 user,18 critic",6266,6007
239,"4 user,4 critic",6267,6008
153,"9 user,7 critic",6268,6009
"2,641","19 user,44 critic",6269,6010
22,3 user,6270,6011
"43,523","264 user,261 critic",6271,6012
"32,631","72 user,38 critic",6272,6013
"41,432","472 user,124 critic",6273,6014
"2,942","40 user,27 critic",6274,6015
"48,965","297 user,227 critic",6275,6016
596,"15 user,27 critic",6276,6017
"1,585","46 user,53 critic",6277,6018
"75,859","464 user,433 critic",6278,6019
"75,163","238 user,336 critic",6279,6020
"43,057","111 user,251 critic",6280,6021
"20,570","133 user,28 critic",6281,6022
"14,525","204 user,112 critic",6282,6023
"128,647","658 user,164 critic",6283,6024
"42,144","143 user,120 critic",6284,6025
"27,060","213 user,105 critic",6285,6026
"47,864","216 user,381 critic",6286,6027
"23,678","108 user,292 critic",6287,6028
"43,241","152 user,228 critic",6288,6029
"4,468","68 user,61 critic",6289,6030
,,6290,29
"8,245","59 user,161 critic",6291,6031
"1,820","26 user,8 critic",6292,6032
894,29 user,6293,6033
272,"15 user,14 critic",6294,6034
256,15 critic,6295,6035
"1,671","36 user,11 critic",6296,6036
"3,795","46 user,53 critic",6297,6037
"4,609","75 user,30 critic",6298,6038
"1,517","52 user,14 critic",6299,6039
"20,481","196 user,105 critic",6300,6040
"25,471","188 user,141 critic",6301,6041
"39,680","225 user,177 critic",6302,6042
"4,797","46 user,65 critic",6303,6043
"2,780","33 user,42 critic",6304,6044
"22,810","123 user,166 critic",6305,6045
"5,740","57 user,46 critic",6306,6046
"8,457","97 user,79 critic",6307,6047
"32,847","464 user,150 critic",6308,6048
"4,201","59 user,20 critic",6309,6049
"5,334","38 user,29 critic",6310,6050
"8,234","59 user,25 critic",6311,6051
"20,341","97 user,112 critic",6312,6052
"1,242","20 user,8 critic",6313,6053
"3,882","58 user,51 critic",6314,6054
138,15 critic,6315,6055
"18,600","322 user,174 critic",6316,6056
161,3 user,6317,6057
"15,495","91 user,72 critic",6318,6058
"2,978","31 user,7 critic",6319,6059
161,9 critic,6320,6060
"74,185","246 user,194 critic",6321,6061
"52,821","217 user,260 critic",6322,6062
"24,390","216 user,181 critic",6323,6063
"39,934","95 user,145 critic",6324,6064
67,"3 user,1 critic",6325,6065
"4,822","70 user,83 critic",6326,6066
"4,799","63 user,61 critic",6327,6067
,,6328,29
"11,577","95 user,45 critic",6329,6068
"9,713","65 user,102 critic",6330,6069
307,"5 user,2 critic",6331,6070
"9,824","36 user,46 critic",6332,6071
"4,219","26 user,28 critic",6333,6072
"40,953","197 user,184 critic",6334,6073
"6,025","43 user,65 critic",6335,6074
"73,777","520 user,468 critic",6336,6075
"53,520","264 user,378 critic",6337,6076
56,"6 user,1 critic",6338,6077
"10,941","52 user,75 critic",6339,6078
"72,978","310 user,325 critic",6340,6079
"9,566","73 user,191 critic",6341,6080
"6,959","54 user,55 critic",6342,6081
"76,830","298 user,268 critic",6343,6082
"30,657","140 user,163 critic",6344,6083
"9,723","27 user,85 critic",6345,6084
"3,160","21 user,8 critic",6346,6085
"42,665","166 user,172 critic",6347,6086
"24,761","369 user,128 critic",6348,6087
"9,517","51 user,154 critic",6349,6088
"13,580","52 user,73 critic",6350,6089
"7,661","60 user,139 critic",6351,6090
"5,747","51 user,92 critic",6352,6091
"3,088","35 user,97 critic",6353,6092
"12,768","77 user,97 critic",6354,6093
"5,584","47 user,48 critic",6355,6094
"5,323","40 user,39 critic",6356,6095
"2,862","23 user,33 critic",6357,6096
"19,957","102 user,133 critic",6358,6097
"3,448","38 user,48 critic",6359,6098
"4,476","53 user,72 critic",6360,6099
211,"1 user,2 critic",6361,6100
,,6362,29
48,1 user,6363,6101
"2,346","23 user,34 critic",6364,6102
"175,265","480 user,424 critic",6365,6103
"22,359","142 user,88 critic",6366,6104
"30,425","183 user,129 critic",6367,6105
"16,460","77 user,77 critic",6368,6106
683,"14 user,29 critic",6369,6107
607,"10 user,24 critic",6370,6108
"11,818","63 user,36 critic",6371,6109
"137,719","235 user,237 critic",6372,6110
"47,498","265 user,134 critic",6373,6111
"60,068","133 user,294 critic",6374,6112
"35,026","119 user,218 critic",6375,6113
"39,273","244 user,129 critic",6376,6114
"28,187","296 user,216 critic",6377,6115
253,"6 user,16 critic",6378,6116
"32,631","174 user,65 critic",6379,6117
"15,419","137 user,92 critic",6380,6118
"16,072","109 user,78 critic",6381,6119
"5,088","42 user,32 critic",6382,6120
"16,675","161 user,106 critic",6383,6121
"1,126","37 user,17 critic",6384,6122
22,,6385,6123
"2,189","42 user,13 critic",6386,6124
"59,930","322 user,182 critic",6387,6125
"3,878","48 user,19 critic",6388,6126
"52,849","206 user,243 critic",6389,6127
"1,859","22 user,5 critic",6390,6128
226,"4 user,3 critic",6391,6129
"1,355","21 user,11 critic",6392,6130
509,"19 user,1 critic",6393,6131
400,"12 user,8 critic",6394,6132
321,"10 user,7 critic",6395,6133
410,"8 user,6 critic",6396,6134
"61,579","155 user,113 critic",6397,6135
"17,050","56 user,23 critic",6398,6136
"12,247","79 user,21 critic",6399,6137
"4,185","30 user,9 critic",6400,6138
94,1 critic,6401,6139
"4,537","45 user,11 critic",6402,6140
"18,575","173 user,87 critic",6403,6141
"8,584","108 user,132 critic",6404,6142
"9,366","76 user,26 critic",6405,6143
"31,586","125 user,67 critic",6406,6144
"16,886","152 user,90 critic",6407,6145
"49,769","185 user,59 critic",6408,6146
583,1 critic,6409,6147
361,6 user,6410,6148
123,1 user,6411,5045
"1,041","25 user,12 critic",6412,6149
"2,290","47 user,45 critic",6413,6150
"3,659","101 user,116 critic",6414,6151
"1,797","58 user,91 critic",6415,6152
643,"22 user,43 critic",6416,6153
"1,931","62 user,60 critic",6417,6154
"3,903","79 user,85 critic",6418,6155
"1,285","49 user,50 critic",6419,6156
992,"29 user,34 critic",6420,6157
817,"35 user,23 critic",6421,6158
"1,373","30 user,24 critic",6422,6159
346,"1 user,19 critic",6423,6160
"13,306","115 user,144 critic",6424,6161
"2,126","50 user,41 critic",6425,6162
"1,980","76 user,52 critic",6426,6163
"2,310","11 user,28 critic",6427,6164
"1,412","31 user,23 critic",6428,6165
"7,417","97 user,85 critic",6429,6166
161,"4 user,3 critic",6430,6167
"1,208","20 user,25 critic",6431,6168
"3,112","82 user,93 critic",6432,6169
399,"19 user,18 critic",6433,6170
"2,971","90 user,97 critic",6434,6171
"4,142","131 user,82 critic",6435,6172
"2,371","58 user,68 critic",6436,6173
"1,320","42 user,45 critic",6437,6174
"1,530","59 user,30 critic",6438,6175
"2,964","116 user,77 critic",6439,6176
"1,828","70 user,59 critic",6440,6177
471,"18 user,24 critic",6441,6178
653,"16 user,10 critic",6442,6179
"2,814","75 user,70 critic",6443,6180
459,"5 user,7 critic",6444,6181
"5,612","74 user,69 critic",6445,6182
826,"20 user,29 critic",6446,6183
408,"14 user,20 critic",6447,6184
388,"9 user,23 critic",6448,6185
304,"10 user,17 critic",6449,6186
967,"13 user,17 critic",6450,6187
"3,395","79 user,86 critic",6451,6188
"1,676","58 user,75 critic",6452,6189
862,"34 user,29 critic",6453,6190
"1,593","32 user,45 critic",6454,6191
549,"11 user,29 critic",6455,6192
336,"12 user,12 critic",6456,6193
"1,152","36 user,24 critic",6457,6194
467,"4 user,12 critic",6458,6195
"1,565","11 user,27 critic",6459,6196
990,"26 user,17 critic",6460,6197
"5,576","44 user,35 critic",6461,6198
"5,581","86 user,44 critic",6462,6199
363,"8 user,17 critic",6463,6200
"3,498","39 user,40 critic",6464,6201
"3,176","27 user,8 critic",6465,6202
"3,556","35 user,14 critic",6466,6203
"9,641","71 user,41 critic",6467,6204
"2,958","50 user,45 critic",6468,6205
853,"25 user,20 critic",6469,6206
"1,505","20 user,17 critic",6470,6207
"3,882","90 user,65 critic",6471,6208
"3,585","56 user,45 critic",6472,6209
"1,917","32 user,69 critic",6473,6210
98,"4 user,3 critic",6474,6211
"1,755","26 user,27 critic",6475,6212
"7,758","100 user,102 critic",6476,6213
"3,482","71 user,73 critic",6477,6214
"6,848","75 user,49 critic",6478,6215
80,"2 user,11 critic",6479,6216
220,"2 user,17 critic",6480,6217
32,4 critic,6481,6218
973,"32 user,11 critic",6482,6219
119,"4 user,17 critic",6483,6220
"55,931","168 user,164 critic",6484,6221
177,"6 user,1 critic",6485,6222
"44,779","281 user,124 critic",6486,6223
"1,492","7 user,19 critic",6487,6224
"16,188","69 user,117 critic",6488,6225
"1,121","14 user,47 critic",6489,6226
"1,889","17 user,32 critic",6490,6227
"7,744","31 user,67 critic",6491,6228
26,1 user,6492,1034
863,"25 user,3 critic",6493,6229
101,"4 user,5 critic",6494,6230
713,"20 user,10 critic",6495,6231
"1,509","38 user,24 critic",6496,6232
"1,557","28 user,25 critic",6497,6233
"2,766","56 user,36 critic",6498,6234
"2,085","42 user,33 critic",6499,6235
"2,504","31 user,14 critic",6500,6236
183,6 user,6501,6237
"2,007","32 user,11 critic",6502,6238
856,"32 user,2 critic",6503,6239
666,"17 user,1 critic",6504,6240
"1,530","49 user,15 critic",6505,6241
"9,368","59 user,107 critic",6506,6242
615,"9 user,5 critic",6507,6243
"11,602","64 user,42 critic",6508,6244
56,"2 user,11 critic",6509,6245
"36,095","283 user,129 critic",6510,6246
"27,576","68 user,121 critic",6511,6247
"11,289","100 user,116 critic",6512,6248
"6,694","54 user,8 critic",6513,6249
"14,984","186 user,106 critic",6514,6250
"6,669","106 user,104 critic",6515,6251
"65,165","711 user,193 critic",6516,6252
"34,810","88 user,39 critic",6517,6253
"2,465","32 user,25 critic",6518,6254
,,6519,29
,,6520,29
55,2 critic,6521,2934
"63,728","114 user,102 critic",6522,6255
52,2 user,6523,3802
,,6524,29
,,6525,29
17,,6526,2490
,,6527,29
"22,773","168 user,280 critic",6528,6256
,,6529,29
319,14 user,6530,6257
9,,6531,4545
10,,6532,667
7,,6533,3759
15,,6534,2889
9,,6535,4545
,,6536,29
109,"5 user,2 critic",6537,6258
29,1 user,6538,6259
337,"3 user,37 critic",6539,6260
43,3 critic,6540,6261
36,21 critic,6541,6262
"1,410","12 user,31 critic",6542,6263
111,"1 user,6 critic",6543,6264
52,13 critic,6544,6265
231,12 critic,6545,6266
63,2 critic,6546,6267
113,"2 user,10 critic",6547,6268
"10,030","71 user,73 critic",6548,6269
17,,6549,2490
"2,735","27 user,37 critic",6550,6270
,,6551,29
"5,966","58 user,30 critic",6552,6271
"3,948","21 user,24 critic",6553,6272
"9,899","108 user,54 critic",6554,6273
"4,219","32 user,49 critic",6555,6274
"35,884","78 user,43 critic",6556,6275
120,"3 user,7 critic",6557,6276
"177,184","1,113 user,434 critic",6558,6277
310,"16 user,2 critic",6559,6278
,,6560,29
,,6561,29
306,"8 user,4 critic",6562,6279
149,"2 user,4 critic",6563,6280
"5,531","55 user,108 critic",6564,6281
"3,227","20 user,68 critic",6565,6282
"11,789","132 user,108 critic",6566,6283
"43,766","122 user,264 critic",6567,6284
"73,524","225 user,274 critic",6568,6285
"26,755","142 user,174 critic",6569,6286
"15,950","100 user,164 critic",6570,6287
"13,763","76 user,194 critic",6571,6288
"5,693","82 user,129 critic",6572,6289
"8,359","62 user,17 critic",6573,6290
"5,175","52 user,76 critic",6574,6291
"7,591","61 user,43 critic",6575,6292
"1,792","23 user,8 critic",6576,6293
62,"1 user,2 critic",6577,6294
695,"7 user,6 critic",6578,6295
303,"5 user,3 critic",6579,6296
"1,139","22 user,11 critic",6580,6297
952,"16 user,12 critic",6581,6298
"1,224","14 user,11 critic",6582,6299
"1,278","13 user,14 critic",6583,6300
"4,323","37 user,29 critic",6584,6301
"1,796","17 user,13 critic",6585,6302
"1,413","25 user,5 critic",6586,6303
724,"7 user,17 critic",6587,6304
"1,657","14 user,6 critic",6588,6305
"4,062","21 user,33 critic",6589,6306
"2,097","19 user,7 critic",6590,6307
606,"5 user,12 critic",6591,6308
"1,533","8 user,9 critic",6592,6309
"4,871","93 user,16 critic",6593,6310
928,"13 user,15 critic",6594,6311
553,"6 user,13 critic",6595,6312
84,1 user,6596,6313
299,"2 user,12 critic",6597,6314
196,"4 user,4 critic",6598,6315
346,"11 user,6 critic",6599,6316
289,"1 user,7 critic",6600,6317
387,"8 user,15 critic",6601,6318
"2,447","28 user,16 critic",6602,6319
"3,428","23 user,26 critic",6603,6320
"1,953","31 user,25 critic",6604,6321
159,"7 user,9 critic",6605,6322
35,,6606,2927
81,"2 user,10 critic",6607,6323
15,,6608,2889
61,"2 user,2 critic",6609,6324
341,"6 user,4 critic",6610,6325
27,"2 user,7 critic",6611,6326
44,8 critic,6612,6327
15,,6613,2889
32,5 critic,6614,6328
15,1 critic,6615,6329
307,,6616,6330
72,"3 user,12 critic",6617,6331
13,,6618,858
19,,6619,1538
57,,6620,6332
,,6621,29
24,"1 user,1 critic",6622,6333
14,4 critic,6623,6334
27,,6624,6335
,,6625,29
,,6626,29
162,9 critic,6627,6336
143,"1 user,5 critic",6628,6337
28,,6629,6338
28,,6630,6338
20,12 critic,6631,6339
60,40 user,6632,6340
8,,6633,2926
681,"7 user,6 critic",6634,6341
"4,224","94 user,55 critic",6635,6342
"1,595","20 user,19 critic",6636,6343
"15,329","97 user,68 critic",6637,6344
14,,6638,1908
74,,6639,6345
40,1 critic,6640,6346
396,"5 user,1 critic",6641,6347
49,"2 user,10 critic",6642,6348
443,"14 user,1 critic",6643,6349
340,"5 user,1 critic",6644,6350
249,"8 user,4 critic",6645,6351
"3,933","48 user,61 critic",6646,6352
"4,942","92 user,49 critic",6647,6353
"4,979","50 user,47 critic",6648,6354
"8,007","94 user,62 critic",6649,6355
"6,135","52 user,50 critic",6650,6356
"7,638","102 user,84 critic",6651,6357
"1,567","45 user,63 critic",6652,6358
821,"15 user,7 critic",6653,6359
"4,952","49 user,56 critic",6654,6360
29,,6655,1041
"67,030","445 user,179 critic",6656,6361
"1,514","4 user,62 critic",6657,6362
"17,004","177 user,78 critic",6658,6363
"1,955","15 user,28 critic",6659,6364
132,"4 user,1 critic",6660,6365
"25,479","176 user,76 critic",6661,6366
"22,344","158 user,81 critic",6662,6367
"20,688","129 user,27 critic",6663,6368
"97,433","301 user,229 critic",6664,6369
"10,882","91 user,52 critic",6665,6370
"2,562","39 user,30 critic",6666,6371
"34,783","208 user,122 critic",6667,6372
"28,245","60 user,20 critic",6668,6373
"45,838","239 user,94 critic",6669,6374
"13,624","101 user,62 critic",6670,6375
118,"1 user,5 critic",6671,6376
154,"7 user,20 critic",6672,6377
762,"7 user,68 critic",6673,6378
38,4 critic,6674,6379
25,3 critic,6675,6380
180,"4 user,31 critic",6676,6381
186,"3 user,26 critic",6677,6382
562,"4 user,3 critic",6678,6383
411,"5 user,9 critic",6679,6384
110,"3 user,5 critic",6680,6385
66,"2 user,2 critic",6681,6386
129,"1 user,6 critic",6682,6387
218,"1 user,15 critic",6683,6388
742,"9 user,23 critic",6684,1582
692,"8 user,40 critic",6685,6389
596,"3 user,20 critic",6686,6390
"1,298","8 user,33 critic",6687,6391
"3,099","43 user,52 critic",6688,6392
"7,073","55 user,79 critic",6689,6393
"3,186","22 user,119 critic",6690,6394
"8,963","98 user,143 critic",6691,6395
"1,800","17 user,33 critic",6692,6396
"25,264","87 user,180 critic",6693,6397
"14,712","59 user,94 critic",6694,6398
646,"9 user,41 critic",6695,6399
238,3 critic,6696,6400
647,"8 user,65 critic",6697,6401
