act_dep_time,act_arr_time,original_index,unique_index
5:08 p.m.,7:55 p.m.,2100,26
4:28 p.m.,6:38 p.m.,2101,302
4:15 p.m.,7:36 p.m.,2102,303
8:23 p.m.,9:53 p.m.,2103,27
10:20 a.m.,6:34 p.m.,2104,304
7:07 a.m.,10:47 a.m.,2105,305
11:01 a.m.,3:04 p.m.,2106,28
1:31 p.m.,4:23 p.m.,2107,306
12:41 p.m.,2:50 p.m.,2108,4
1:48 p.m.,4:17 p.m.,2109,307
,,2110,2
,,2111,2
,,2112,2
,,2113,2
7:22 a.m.,10:04 a.m.,2114,30
8:51 a.m.,11:44 a.m.,2115,31
8:26 a.m.,9:13 a.m.,2116,314
,,2117,2
3:01 p.m.,4:59 p.m.,2118,315
7:27 a.m.,8:45 a.m.,2119,362
,,2120,2
,,2121,2
1:32 p.m.,8:02 a.m.,2122,363
11:15 a.m.,2:00 p.m.,2123,317
8:39 p.m.,9:20 p.m.,2124,364
2:52 p.m.,4:44 p.m.,2125,319
2:48 p.m.,7:10 p.m.,2126,287
9:16 a.m.,11:45 a.m.,2127,365
2:44 p.m.,3:43 p.m.,2128,33
3:27 p.m.,5:43 p.m.,2129,34
7:22 a.m.,11:06 a.m.,2130,35
12:10 p.m.,1:43 p.m.,2131,36
8:04 a.m.,11:01 a.m.,2132,10
8:52 a.m.,12:09 p.m.,2133,366
1:19 p.m.,3:13 p.m.,2134,37
8:56 a.m.,10:16 a.m.,2135,38
3:36 p.m.,6:43 p.m.,2136,39
8:04 a.m.,8:06 a.m.,2137,12
11:40 a.m.,4:56 p.m.,2138,40
4:12 p.m.,6:15 p.m.,2139,41
11:52 a.m.,2:27 p.m.,2140,18
7:39 a.m.,11:06 a.m.,2141,16
3:31 p.m.,5:26 p.m.,2142,321
11:43 a.m.,5:38 p.m.,2143,322
10:54 a.m.,12:50 p.m.,2144,29
6:57 a.m.,7:40 a.m.,2145,17
3:58 p.m.,6:36 p.m.,2146,323
6:10 a.m.,6:19 a.m.,2147,43
7:39 a.m.,11:12 a.m.,2148,44
7:31 a.m.,3:14 p.m.,2149,42
,,2150,2
,,2151,2
,,2152,2
,,2153,2
,,2154,2
7:16 a.m.,9:22 a.m.,2155,45
7:42 p.m.,10:29 p.m.,2156,224
6:54 a.m.,9:28 a.m.,2157,3
8:49 a.m.,11:58 a.m.,2158,225
9:01 a.m.,9:43 a.m.,2159,226
7:59 p.m.,,2160,227
12:12 p.m.,3:16 p.m.,2161,228
3:50 p.m.,5:17 p.m.,2162,127
12:37 p.m.,3:31 p.m.,2163,229
10:53 a.m.,11:21 a.m.,2164,230
,,2165,2
6:10 a.m.,7:17 a.m.,2166,231
12:58 a.m.,5:26 a.m.,2167,232
4:10 p.m.,6:25 p.m.,2168,55
7:56 a.m.,9:09 a.m.,2169,133
10:35 a.m.,1:19 p.m.,2170,233
10:11 a.m.,1:18 p.m.,2171,135
8:26 a.m.,9:56 a.m.,2172,57
7:25 a.m.,9:45 a.m.,2173,5
4:30 p.m.,7:39 p.m.,2174,234
10:55 a.m.,1:40 p.m.,2175,9
2:59 p.m.,7:10 p.m.,2176,235
8:18 a.m.,11:32 a.m.,2177,236
3:04 p.m.,5:00 p.m.,2178,237
12:13 p.m.,4:09 p.m.,2179,143
12:06 p.m.,1:14 p.m.,2180,238
6:09 a.m.,9:05 a.m.,2181,239
11:45 a.m.,5:03 p.m.,2182,146
6:17 a.m.,10:27 a.m.,2183,240
9:01 a.m.,10:56 a.m.,2184,241
10:19 a.m.,11:50 a.m.,2185,65
2:04 p.m.,3:19 p.m.,2186,149
8:07 a.m.,1:30 p.m.,2187,242
12:56 p.m.,3:21 p.m.,2188,243
12:14 p.m.,2:01 p.m.,2189,152
2:43 p.m.,5:42 p.m.,2190,244
12:08 p.m.,1:14 p.m.,2191,154
5:38 p.m.,8:03 p.m.,2192,245
8:36 p.m.,9:38 p.m.,2193,156
11:06 a.m.,2:46 p.m.,2194,246
1:43 p.m.,5:34 p.m.,2195,247
3:36 p.m.,3:25 p.m.,2196,158
7:22 a.m.,10:29 a.m.,2197,159
,,2198,2
6:56 p.m.,8:43 p.m.,2199,160
,,2200,2
2:38 p.m.,7:58 p.m.,2201,248
9:58 a.m.,12:09 p.m.,2202,249
6:57 a.m.,7:51 a.m.,2203,163
7:31 a.m.,9:29 a.m.,2204,164
5:09 p.m.,7:53 p.m.,2205,165
4:46 p.m.,6:35 p.m.,2206,250
4:37 p.m.,7:36 p.m.,2207,251
8:23 p.m.,9:49 p.m.,2208,168
10:37 a.m.,6:34 p.m.,2209,252
7:31 a.m.,10:45 a.m.,2210,170
11:02 a.m.,3:04 p.m.,2211,253
1:48 p.m.,4:23 p.m.,2212,254
12:42 p.m.,2:52 p.m.,2213,173
2:01 p.m.,4:17 p.m.,2214,255
,,2215,2
,,2216,2
,,2217,2
,,2218,2
7:23 a.m.,10:04 a.m.,2219,256
8:52 a.m.,11:44 a.m.,2220,257
8:37 a.m.,9:13 a.m.,2221,96
,,2222,2
3:17 p.m.,4:59 p.m.,2223,258
7:41 a.m.,8:45 a.m.,2224,259
,,2225,2
,,2226,2
1:45 p.m.,8:02 a.m.,2227,260
11:47 a.m.,2:02 p.m.,2228,181
8:40 p.m.,9:11 p.m.,2229,182
3:04 p.m.,4:24 p.m.,2230,183
2:59 p.m.,7:10 p.m.,2231,235
9:43 a.m.,12:12 p.m.,2232,261
2:44 p.m.,3:36 p.m.,2233,104
3:28 p.m.,5:34 p.m.,2234,185
7:23 a.m.,11:07 a.m.,2235,186
12:11 p.m.,1:43 p.m.,2236,262
8:05 a.m.,11:00 a.m.,2237,188
9:05 a.m.,12:09 p.m.,2238,263
1:20 p.m.,3:01 p.m.,2239,190
8:56 a.m.,10:10 a.m.,2240,191
3:38 p.m.,6:43 p.m.,2241,264
8:04 a.m.,7:57 a.m.,2242,193
11:41 a.m.,4:56 p.m.,2243,265
4:12 p.m.,6:09 p.m.,2244,195
11:52 a.m.,2:27 p.m.,2245,18
7:40 a.m.,11:06 a.m.,2246,266
4:02 p.m.,5:26 p.m.,2247,267
11:55 a.m.,6:17 p.m.,2248,268
10:55 a.m.,12:48 p.m.,2249,200
6:58 a.m.,7:32 a.m.,2250,201
4:15 p.m.,6:36 p.m.,2251,269
6:11 a.m.,6:19 a.m.,2252,270
7:40 a.m.,11:12 a.m.,2253,271
7:32 a.m.,3:14 p.m.,2254,272
7:16 a.m.,9:22 a.m.,2255,45
6:54 a.m.,9:14 a.m.,2256,46
7:42 p.m.,10:24 p.m.,2257,492
8:51 a.m.,9:44 a.m.,2258,369
7:59 p.m.,10:28 p.m.,2259,324
11:57 p.m.,6:55 a.m.,2260,493
4:10 p.m.,6:23 p.m.,2261,494
7:56 a.m.,9:08 a.m.,2262,495
7:25 a.m.,9:29 a.m.,2263,58
4:29 p.m.,7:37 p.m.,2264,59
10:10 a.m.,1:11 p.m.,2265,496
12:13 p.m.,3:59 p.m.,2266,497
12:06 p.m.,1:07 p.m.,2267,498
6:08 a.m.,8:50 a.m.,2268,499
11:45 a.m.,4:57 p.m.,2269,368
8:05 a.m.,10:58 a.m.,2270,334
10:19 a.m.,11:50 a.m.,2271,65
8:04 a.m.,7:59 a.m.,2272,112
2:04 p.m.,3:13 p.m.,2273,210
6:57 a.m.,7:35 a.m.,2274,500
12:42 p.m.,2:40 p.m.,2275,501
12:56 p.m.,3:07 p.m.,2276,502
2:42 p.m.,5:27 p.m.,2277,503
12:07 p.m.,1:08 p.m.,2278,504
5:38 p.m.,7:43 p.m.,2279,372
7:39 a.m.,10:43 a.m.,2280,82
7:27 p.m.,8:46 p.m.,2281,373
11:52 a.m.,2:21 p.m.,2282,114
11:05 a.m.,2:39 p.m.,2283,505
3:36 p.m.,3:26 p.m.,2284,337
7:21 a.m.,10:29 a.m.,2285,374
6:47 p.m.,7:25 p.m.,2286,75
6:56 p.m.,8:38 p.m.,2287,76
12:12 p.m.,3:04 p.m.,2288,77
7:25 p.m.,12:02 a.m.,2289,371
9:57 a.m.,12:02 p.m.,2290,506
6:56 a.m.,7:49 a.m.,2291,367
7:31 a.m.,9:26 a.m.,2292,80
5:08 p.m.,7:43 p.m.,2293,507
4:45 p.m.,6:34 p.m.,2294,508
8:23 p.m.,9:47 p.m.,2295,85
11:01 a.m.,2:58 p.m.,2296,509
1:48 p.m.,4:20 p.m.,2297,88
2:01 p.m.,4:06 p.m.,2298,174
4:35 p.m.,12:19 a.m.,2299,510
9:16 p.m.,12:01 a.m.,2300,511
8:29 p.m.,11:35 p.m.,2301,93
7:22 a.m.,9:45 a.m.,2302,512
8:51 a.m.,11:33 a.m.,2303,513
1:40 p.m.,3:40 p.m.,2304,514
11:35 p.m.,5:21 a.m.,2305,515
6:11 p.m.,6:56 p.m.,2306,516
8:40 p.m.,9:11 p.m.,2307,182
2:44 p.m.,3:36 p.m.,2308,104
3:27 p.m.,5:39 p.m.,2309,517
7:23 a.m.,11:04 a.m.,2310,221
12:10 p.m.,1:42 p.m.,2311,518
1:19 p.m.,2:49 p.m.,2312,370
3:36 p.m.,6:30 p.m.,2313,377
4:12 p.m.,6:11 p.m.,2314,113
7:32 a.m.,3:12 p.m.,2315,120
11:55 a.m.,5:34 p.m.,2316,115
10:55 a.m.,12:37 p.m.,2317,116
4:14 p.m.,6:33 p.m.,2318,519
6:10 a.m.,6:09 a.m.,2319,375
7:39 a.m.,10:52 a.m.,2320,376
7:16 a.m.,9:32 a.m.,2321,0
6:54 a.m.,9:28 a.m.,2322,3
8:29 a.m.,11:58 a.m.,2323,274
7:58 p.m.,10:30 p.m. (Estimated),2324,276
6:47 p.m. (Estimated runway),7:25 p.m. (Estimated runway),2325,277
7:15 p.m. (Estimated),12:21 a.m. (Estimated),2326,299
3:28 p.m.,5:17 p.m.,2327,278
11:29 p.m. (Estimated runway),6:35 a.m. (Estimated runway),2328,280
3:58 p.m.,6:28 p.m.,2329,283
7:25 a.m.,9:45 a.m.,2330,5
4:29 p.m.,7:39 p.m.,2331,6
10:10 a.m.,1:27 p.m.,2332,14
12:12 p.m.,4:09 p.m.,2333,7
6:08 a.m.,9:05 a.m.,2334,8
11:30 a.m.,5:05 p.m.,2335,290
8:04 a.m.,11:01 a.m.,2336,10
10:18 a.m.,11:56 a.m.,2337,11
8:04 a.m.,8:06 a.m.,2338,12
2:04 p.m.,3:20 p.m. (runway),2339,293
6:57 a.m.,7:40 a.m.,2340,17
12:41 p.m.,2:50 p.m.,2341,4
11:51 a.m.,1:15 p.m.,2342,295
7:39 a.m.,11:06 a.m.,2343,16
11:52 a.m.,2:27 p.m.,2344,18
11:05 a.m.,2:46 p.m.,2345,19
7:21 a.m.,10:36 a.m.,2346,21
6:55 p.m.,8:53 p.m.,2347,22
12:11 p.m.,3:16 p.m.,2348,23
9:14 a.m.,12:09 p.m.,2349,301
6:56 a.m.,7:51 a.m.,2350,24
7:30 a.m.,9:31 a.m.,2351,25
4:28 p.m.,6:38 p.m.,2352,302
8:23 p.m.,9:53 p.m.,2353,27
1:31 p.m.,4:23 p.m.,2354,306
12:10 a.m. (Estimated runway),5:42 a.m. (Estimated runway),2355,308
4:28 p.m. (Estimated runway),12:01 a.m. (Estimated runway),2356,309
9:06 p.m. (Estimated runway),11:49 p.m. (Estimated runway),2357,310
8:29 p.m. (Estimated runway),11:35 p.m. (Estimated runway),2358,311
7:22 a.m.,10:04 a.m.,2359,30
8:51 a.m.,11:44 a.m.,2360,31
2:26 p.m.,5:42 p.m.,2361,313
1:41 p.m. (Estimated runway),3:29 p.m. (Estimated runway),2362,534
2:44 p.m.,3:43 p.m.,2363,33
3:27 p.m.,5:43 p.m.,2364,34
7:22 a.m.,11:06 a.m.,2365,35
12:10 p.m.,1:43 p.m.,2366,36
1:19 p.m.,3:13 p.m.,2367,37
3:36 p.m.,6:43 p.m.,2368,39
4:12 p.m.,6:15 p.m.,2369,41
7:31 a.m.,3:14 p.m.,2370,42
11:43 a.m.,5:38 p.m.,2371,322
10:54 a.m.,12:50 p.m.,2372,29
3:58 p.m.,6:36 p.m.,2373,323
6:10 a.m.,6:19 a.m.,2374,43
7:39 a.m.,11:12 a.m.,2375,44
