act_dep_time,sched_arr_time,original_index,unique_index
7:23 a.m.,11:35 a.m.,2235,201
12:11 p.m.,2:15 p.m.,2236,202
8:05 a.m.,11:05 a.m.,2237,203
9:05 a.m.,,2238,204
1:20 p.m.,2:35 p.m.,2239,205
8:56 a.m.,,2240,206
3:38 p.m.,6:30 p.m.,2241,207
8:04 a.m.,8:00 a.m.,2242,13
11:41 a.m.,,2243,58
4:12 p.m.,6:40 p.m.,2244,46
11:52 a.m.,2:25 p.m.,2245,19
7:40 a.m.,11:10 a.m.,2246,208
4:02 p.m.,,2247,209
11:55 a.m.,6:17 p.m.,2248,210
10:55 a.m.,12:55 p.m.,2249,211
6:58 a.m.,7:45 a.m.,2250,212
4:15 p.m.,7:05 p.m.,2251,213
6:11 a.m.,6:40 a.m.,2252,214
7:40 a.m.,10:45 a.m.,2253,215
7:32 a.m.,3:30 p.m.,2254,216
7:16 a.m.,9:30 a.m.,2255,394
6:54 a.m.,8:54 a.m.,2256,567
7:42 p.m.,9:40 p.m.,2257,568
8:51 a.m.,9:34 a.m.,2258,400
7:59 p.m.,10:15 p.m.,2259,569
11:57 p.m.,6:30 a.m.,2260,570
4:10 p.m.,6:34 p.m.,2261,571
7:56 a.m.,9:11 a.m.,2262,572
7:25 a.m.,9:45 a.m.,2263,573
4:29 p.m.,7:26 p.m.,2264,574
10:10 a.m.,12:12 p.m.,2265,575
12:13 p.m.,3:33 p.m.,2266,576
12:06 p.m.,12:51 p.m.,2267,577
6:08 a.m.,8:51 a.m.,2268,578
11:45 a.m.,4:37 p.m.,2269,399
8:05 a.m.,10:55 a.m.,2270,579
10:19 a.m.,11:43 a.m.,2271,580
8:04 a.m.,7:50 a.m.,2272,581
2:04 p.m.,2:14 p.m.,2273,582
6:57 a.m.,7:25 a.m.,2274,583
12:42 p.m.,2:35 p.m.,2275,584
12:56 p.m.,2:48 p.m.,2276,585
2:42 p.m.,5:40 p.m.,2277,586
12:07 p.m.,1:35 p.m.,2278,587
5:38 p.m.,8:04 p.m.,2279,405
7:39 a.m.,10:43 a.m.,2280,398
7:27 p.m.,8:46 p.m.,2281,407
11:52 a.m.,1:57 p.m.,2282,588
11:05 a.m.,2:10 p.m.,2283,589
3:36 p.m.,3:50 p.m.,2284,409
7:21 a.m.,10:18 a.m.,2285,408
6:47 p.m.,7:08 p.m.,2286,397
6:56 p.m.,9:00 p.m.,2287,412
12:12 p.m.,2:47 p.m.,2288,590
7:25 p.m.,11:52 p.m.,2289,404
9:57 a.m.,12:08 p.m.,2290,591
6:56 a.m.,6:50 a.m.,2291,395
7:31 a.m.,9:00 a.m.,2292,396
5:08 p.m.,7:38 p.m.,2293,592
4:45 p.m.,6:00 p.m.,2294,593
8:23 p.m.,9:25 p.m.,2295,594
11:01 a.m.,2:35 p.m.,2296,595
1:48 p.m.,4:20 p.m.,2297,401
2:01 p.m.,3:55 p.m.,2298,596
4:35 p.m.,12:09 a.m.,2299,597
9:16 p.m.,12:05 a.m.,2300,598
8:29 p.m.,11:31 p.m.,2301,403
7:22 a.m.,9:25 a.m.,2302,599
8:51 a.m.,11:22 a.m.,2303,600
1:40 p.m.,3:30 p.m.,2304,601
11:35 p.m.,5:08 a.m.,2305,602
6:11 p.m.,6:15 p.m.,2306,603
8:40 p.m.,9:10 p.m.,2307,604
2:44 p.m.,3:55 p.m.,2308,605
3:27 p.m.,5:17 p.m.,2309,606
7:23 a.m.,10:57 a.m.,2310,607
12:10 p.m.,2:05 p.m.,2311,608
1:19 p.m.,2:17 p.m.,2312,402
3:36 p.m.,5:57 p.m.,2313,413
4:12 p.m.,6:30 p.m.,2314,406
7:32 a.m.,2:52 p.m.,2315,609
11:55 a.m.,6:07 p.m.,2316,610
10:55 a.m.,12:45 p.m.,2317,611
4:14 p.m.,6:31 p.m.,2318,612
6:10 a.m.,6:30 a.m.,2319,410
7:39 a.m.,10:09 a.m.,2320,411
7:16 a.m.,9:40 a.m.,2321,0
6:54 a.m.,9:25 a.m.,2322,3
8:29 a.m.,11:55 a.m.,2323,276
7:58 p.m.,10:30 p.m.,2324,1
6:47 p.m. (Estimated runway),7:25 p.m.,2325,278
7:15 p.m. (Estimated),12:21 a.m.,2326,299
3:28 p.m.,5:05 p.m.,2327,279
11:29 p.m. (Estimated runway),6:55 a.m.,2328,281
3:58 p.m.,6:46 p.m.,2329,284
7:25 a.m.,9:55 a.m.,2330,6
4:29 p.m.,7:55 p.m.,2331,7
10:10 a.m.,12:35 p.m.,2332,15
12:12 p.m.,3:50 p.m.,2333,8
6:08 a.m.,9:20 a.m.,2334,9
11:30 a.m.,4:57 p.m.,2335,291
8:04 a.m.,11:05 a.m.,2336,11
10:18 a.m.,12:10 p.m.,2337,12
8:04 a.m.,8:00 a.m.,2338,13
2:04 p.m.,2:35 p.m.,2339,14
6:57 a.m.,7:45 a.m.,2340,18
12:41 p.m.,2:45 p.m.,2341,4
11:51 a.m.,1:45 p.m.,2342,295
7:39 a.m.,11:10 a.m.,2343,17
11:52 a.m.,2:25 p.m.,2344,19
11:05 a.m.,2:45 p.m.,2345,20
7:21 a.m.,10:35 a.m.,2346,22
6:55 p.m.,9:10 p.m.,2347,23
12:11 p.m.,3:15 p.m.,2348,24
9:14 a.m.,12:18 p.m.,2349,301
6:56 a.m.,7:30 a.m.,2350,25
7:30 a.m.,9:35 a.m.,2351,26
4:28 p.m.,6:23 p.m.,2352,302
8:23 p.m.,9:45 p.m.,2353,28
1:31 p.m.,4:31 p.m.,2354,306
12:10 a.m. (Estimated runway),5:50 a.m.,2355,308
4:28 p.m. (Estimated runway),12:29 a.m.,2356,309
9:06 p.m. (Estimated runway),12:15 a.m.,2357,310
8:29 p.m. (Estimated runway),11:50 p.m.,2358,311
7:22 a.m.,10:34 a.m.,2359,34
8:51 a.m.,11:50 a.m.,2360,35
2:26 p.m.,6:15 p.m.,2361,313
1:41 p.m. (Estimated runway),3:50 p.m.,2362,630
2:44 p.m.,4:05 p.m.,2363,38
3:27 p.m.,5:55 p.m.,2364,39
7:22 a.m.,11:35 a.m.,2365,40
12:10 p.m.,2:15 p.m.,2366,41
1:19 p.m.,2:35 p.m.,2367,42
3:36 p.m.,6:30 p.m.,2368,44
4:12 p.m.,6:40 p.m.,2369,46
7:31 a.m.,3:30 p.m.,2370,47
11:43 a.m.,6:17 p.m.,2371,322
10:54 a.m.,12:55 p.m.,2372,30
3:58 p.m.,7:05 p.m.,2373,323
6:10 a.m.,6:40 a.m.,2374,48
7:39 a.m.,10:45 a.m.,2375,49
