Language,original_index,unique_index
"English,Spanish",4799,10
English,4800,0
English,4801,0
English,4802,0
English,4803,0
English,4804,0
English,4805,0
English,4806,0
English,4807,0
English,4808,0
English,4809,0
English,4810,0
English,4811,0
English,4812,0
English,4813,0
English,4814,0
"English,French",4815,2
"English,German",4816,17
English,4817,0
English,4818,0
"English,German,French",4819,41
English,4820,0
"English,Russian",4821,11
English,4822,0
"English,Italian,Russian,Spanish,German",4823,400
English,4824,0
"English,Russian",4825,11
English,4826,0
"English,French",4827,2
"English,German",4828,17
English,4829,0
English,4830,0
English,4831,0
English,4832,0
English,4833,0
English,4834,0
English,4835,0
English,4836,0
English,4837,0
English,4838,0
English,4839,0
English,4840,0
"English,French,Latin",4841,83
"English,Spanish",4842,10
English,4843,0
English,4844,0
English,4845,0
English,4846,0
English,4847,0
English,4848,0
"English,French",4849,2
"English,French,Russian,German,Spanish,Greek",4850,401
"English,Spanish",4851,10
English,4852,0
English,4853,0
English,4854,0
English,4855,0
English,4856,0
English,4857,0
English,4858,0
"English,Greek,Italian",4859,402
"English,Japanese,Chinese,Arabic",4860,403
"English,Mandarin",4861,6
"English,Klingon",4862,62
English,4863,0
English,4864,0
"English,Russian,Italian,Mandarin,French",4865,404
"English,French",4866,2
English,4867,0
English,4868,0
English,4869,0
English,4870,0
English,4871,0
English,4872,0
English,4873,0
English,4874,0
English,4875,0
English,4876,0
English,4877,0
"English,Spanish",4878,10
English,4879,0
English,4880,0
English,4881,0
English,4882,0
English,4883,0
"English,Spanish",4884,10
English,4885,0
English,4886,0
"English,Mandarin",4887,6
English,4888,0
"English,French",4889,2
"English,Italian",4890,4
English,4891,0
"English,Ukrainian",4892,334
"English,Italian",4893,4
English,4894,0
English,4895,0
"English,Spanish",4896,10
English,4897,0
"English,French",4898,2
English,4899,0
English,4900,0
English,4901,0
English,4902,0
"English,Latin,Italian",4903,405
English,4904,0
"English,Syriac,German,Greek,Hebrew,Latin,Aramaic",4905,406
"English,German,French",4906,41
English,4907,0
"English,French,German",4908,103
"English,Tonga",4909,407
English,4910,0
English,4911,0
English,4912,0
"English,French",4913,2
"English,Spanish",4914,10
English,4915,0
English,4916,0
"English,French,Albanian,Spanish,Hungarian",4917,408
"English,Spanish,Latin,Italian",4918,409
"English,German",4919,17
"English,German",4920,17
English,4921,0
"English,Arabic",4922,42
English,4923,0
English,4924,0
"English,Russian",4925,11
English,4926,0
"English,French,Swedish,Thai",4927,410
"English,Mende,Afrikaans",4928,411
English,4929,0
English,4930,0
"English,Portuguese",4931,15
English,4932,0
English,4933,0
"English,Spanish",4934,10
English,4935,0
English,4936,0
English,4937,0
English,4938,0
English,4939,0
"English,Klingon,Russian,French",4940,412
"English,Finnish",4941,243
"English,Russian",4942,11
"English,Klingon",4943,62
English,4944,0
English,4945,0
English,4946,0
English,4947,0
English,4948,0
English,4949,0
English,4950,0
English,4951,0
English,4952,0
English,4953,0
English,4954,0
English,4955,0
English,4956,0
English,4957,0
English,4958,0
"English,Japanese",4959,12
English,4960,0
"English,Spanish",4961,10
English,4962,0
"English,Russian,Spanish,Indonesian,Danish,Cantonese",4963,413
English,4964,0
"Italian,English",4965,373
English,4966,0
"English,Spanish",4967,10
"English,Spanish,French",4968,128
English,4969,0
English,4970,0
"English,Spanish",4971,10
English,4972,0
English,4973,0
English,4974,0
"English,Spanish",4975,10
English,4976,0
English,4977,0
English,4978,0
"English,Portuguese",4979,15
English,4980,0
English,4981,0
English,4982,0
English,4983,0
English,4984,0
"English,Russian",4985,11
English,4986,0
English,4987,0
English,4988,0
English,4989,0
"English,French,Italian",4990,206
"English,French,Ukrainian,Russian,Hungarian",4991,414
"English,Spanish",4992,10
English,4993,0
English,4994,0
English,4995,0
English,4996,0
English,4997,0
"English,French,Japanese,Mandarin,Latin",4998,415
"English,Cantonese,Mandarin",4999,195
English,5000,0
English,5001,0
English,5002,0
English,5003,0
"English,Russian,French,Arabic,Swedish",5004,416
English,5005,0
"English,German,Russian",5006,58
English,5007,0
English,5008,0
"English,Italian,French",5009,38
English,5010,0
English,5011,0
English,5012,0
"English,Vietnamese",5013,126
"English,French",5014,2
English,5015,0
"English,Yiddish,Hebrew",5016,417
English,5017,0
"English,Somali",5018,203
English,5019,0
English,5020,0
English,5021,0
English,5022,0
English,5023,0
English,5024,0
English,5025,0
English,5026,0
English,5027,0
English,5028,0
English,5029,0
"English,Hebrew",5030,32
English,5031,0
"English,Latin",5032,133
English,5033,0
English,5034,0
English,5035,0
"English,Russian,German,Italian",5036,399
"English,Spanish,Korean",5037,164
"English,Mandarin,Russian",5038,163
English,5039,0
English,5040,0
English,5041,0
English,5042,0
"English,French,Latin,Portuguese,Spanish",5043,418
"English,Latin",5044,133
"English,Cantonese",5045,107
English,5046,0
English,5047,0
English,5048,0
English,5049,0
English,5050,0
English,5051,0
English,5052,0
English,5053,0
English,5054,0
English,5055,0
"English,Japanese,Spanish",5056,279
"English,French,Urdu,Arabic",5057,419
"English,French",5058,2
"English,Amharic,Khmer,German,Chechen",5059,420
"English,Creek",5060,421
English,5061,0
English,5062,0
"Cree,English,Mohawk,Algonquin,Latin",5063,422
English,5064,0
English,5065,0
English,5066,0
English,5067,0
English,5068,0
English,5069,0
English,5070,0
English,5071,0
English,5072,0
English,5073,0
English,5074,0
English,5075,0
"English,German,Yiddish",5076,423
English,5077,0
"English,French,Spanish",5078,71
English,5079,0
English,5080,0
English,5081,0
English,5082,0
English,5083,0
English,5084,0
"English,Japanese,Esperanto",5085,424
English,5086,0
English,5087,0
English,5088,0
English,5089,0
"English,Italian",5090,4
English,5091,0
English,5092,0
English,5093,0
English,5094,0
"English,Spanish",5095,10
English,5096,0
English,5097,0
English,5098,0
English,5099,0
"English,Spanish",5100,10
"English,Spanish,French",5101,128
English,5102,0
English,5103,0
English,5104,0
English,5105,0
English,5106,0
English,5107,0
English,5108,0
English,5109,0
English,5110,0
English,5111,0
"English,Spanish,Italian,French,Swiss German,German",5112,425
English,5113,0
English,5114,0
English,5115,0
English,5116,0
"English,Spanish",5117,10
English,5118,0
English,5119,0
English,5120,0
English,5121,0
English,5122,0
English,5123,0
English,5124,0
English,5125,0
English,5126,0
English,5127,0
English,5128,0
English,5129,0
English,5130,0
English,5131,0
English,5132,0
English,5133,0
English,5134,0
"English,Russian,Spanish",5135,194
English,5136,0
English,5137,0
English,5138,0
English,5139,0
English,5140,0
English,5141,0
English,5142,0
English,5143,0
English,5144,0
English,5145,0
English,5146,0
English,5147,0
"English,Thai",5148,270
English,5149,0
English,5150,0
English,5151,0
English,5152,0
English,5153,0
English,5154,0
English,5155,0
English,5156,0
"English,French",5157,2
English,5158,0
"English,Spanish,Hungarian,Czech",5159,426
English,5160,0
"English,Spanish",5161,10
English,5162,0
English,5163,0
English,5164,0
English,5165,0
English,5166,0
English,5167,0
English,5168,0
"English,Japanese,French",5169,211
English,5170,0
English,5171,0
English,5172,0
"English,Cantonese",5173,107
"English,Japanese",5174,12
English,5175,0
English,5176,0
English,5177,0
English,5178,0
English,5179,0
English,5180,0
"English,Spanish",5181,10
English,5182,0
English,5183,0
English,5184,0
English,5185,0
"English,Mandarin",5186,6
"English,German,Spanish",5187,64
English,5188,0
"English,Cantonese,French,German,Hindi,Turkish",5189,427
English,5190,0
English,5191,0
"English,Spanish",5192,10
English,5193,0
English,5194,0
English,5195,0
English,5196,0
English,5197,0
English,5198,0
English,5199,0
English,5200,0
English,5201,0
English,5202,0
English,5203,0
English,5204,0
English,5205,0
English,5206,0
English,5207,0
English,5208,0
English,5209,0
English,5210,0
English,5211,0
English,5212,0
English,5213,0
English,5214,0
English,5215,0
English,5216,0
English,5217,0
English,5218,0
English,5219,0
English,5220,0
English,5221,0
"English,French",5222,2
English,5223,0
English,5224,0
English,5225,0
English,5226,0
English,5227,0
English,5228,0
English,5229,0
English,5230,0
English,5231,0
English,5232,0
English,5233,0
English,5234,0
English,5235,0
English,5236,0
English,5237,0
English,5238,0
English,5239,0
English,5240,0
English,5241,0
English,5242,0
English,5243,0
English,5244,0
English,5245,0
English,5246,0
English,5247,0
English,5248,0
"French,English",5249,428
English,5250,0
English,5251,0
English,5252,0
English,5253,0
English,5254,0
English,5255,0
English,5256,0
English,5257,0
English,5258,0
English,5259,0
English,5260,0
English,5261,0
English,5262,0
English,5263,0
English,5264,0
English,5265,0
English,5266,0
English,5267,0
English,5268,0
English,5269,0
English,5270,0
English,5271,0
English,5272,0
English,5273,0
English,5274,0
English,5275,0
English,5276,0
"English,Italian",5277,4
English,5278,0
English,5279,0
English,5280,0
English,5281,0
English,5282,0
"English,Cantonese",5283,107
English,5284,0
English,5285,0
English,5286,0
English,5287,0
English,5288,0
English,5289,0
"Spanish,English,Ewe",5290,429
English,5291,0
English,5292,0
English,5293,0
English,5294,0
English,5295,0
"Japanese,English",5296,169
"English,Japanese",5297,12
English,5298,0
English,5299,0
English,5300,0
English,5301,0
"English,Yiddish",5302,108
English,5303,0
English,5304,0
English,5305,0
English,5306,0
English,5307,0
English,5308,0
English,5309,0
English,5310,0
English,5311,0
English,5312,0
English,5313,0
English,5314,0
"English,Swedish,German",5315,121
"English,Scottish Gaelic",5316,304
English,5317,0
English,5318,0
English,5319,0
English,5320,0
English,5321,0
English,5322,0
English,5323,0
English,5324,0
English,5325,0
English,5326,0
English,5327,0
English,5328,0
English,5329,0
English,5330,0
"English,Spanish",5331,10
English,5332,0
English,5333,0
English,5334,0
"English,Navajo,Mandarin",5335,430
English,5336,0
English,5337,0
English,5338,0
English,5339,0
English,5340,0
"English,German",5341,17
English,5342,0
English,5343,0
English,5344,0
"English,Japanese",5345,12
English,5346,0
English,5347,0
English,5348,0
English,5349,0
English,5350,0
English,5351,0
English,5352,0
English,5353,0
English,5354,0
English,5355,0
English,5356,0
English,5357,0
English,5358,0
English,5359,0
English,5360,0
English,5361,0
English,5362,0
English,5363,0
English,5364,0
English,5365,0
"English,Norwegian,French,Spanish",5366,431
English,5367,0
English,5368,0
English,5369,0
English,5370,0
English,5371,0
English,5372,0
English,5373,0
"English,Scottish Gaelic",5374,304
English,5375,0
English,5376,0
English,5377,0
English,5378,0
English,5379,0
English,5380,0
"English,Spanish",5381,10
English,5382,0
English,5383,0
English,5384,0
English,5385,0
"English,Spanish",5386,10
English,5387,0
English,5388,0
English,5389,0
English,5390,0
English,5391,0
English,5392,0
English,5393,0
English,5394,0
"Mandarin,English",5395,191
English,5396,0
English,5397,0
English,5398,0
"English,Spanish",5399,10
English,5400,0
English,5401,0
English,5402,0
English,5403,0
English,5404,0
English,5405,0
English,5406,0
English,5407,0
English,5408,0
English,5409,0
English,5410,0
English,5411,0
English,5412,0
English,5413,0
English,5414,0
English,5415,0
English,5416,0
English,5417,0
English,5418,0
English,5419,0
English,5420,0
English,5421,0
English,5422,0
English,5423,0
English,5424,0
"English,Romanian,French,Hebrew",5425,432
English,5426,0
"English,Spanish",5427,10
English,5428,0
English,5429,0
"English,American Sign Language",5430,43
English,5431,0
English,5432,0
English,5433,0
English,5434,0
English,5435,0
English,5436,0
English,5437,0
English,5438,0
English,5439,0
English,5440,0
English,5441,0
English,5442,0
English,5443,0
"English,Latin",5444,133
"English,Portuguese,French,Breton",5445,433
English,5446,0
"English,Japanese",5447,12
English,5448,0
English,5449,0
English,5450,0
English,5451,0
English,5452,0
English,5453,0
English,5454,0
English,5455,0
English,5456,0
English,5457,0
English,5458,0
English,5459,0
English,5460,0
English,5461,0
"English,Italian",5462,4
"English,Apache languages,Spanish",5463,313
English,5464,0
English,5465,0
English,5466,0
English,5467,0
English,5468,0
English,5469,0
English,5470,0
English,5471,0
English,5472,0
English,5473,0
English,5474,0
English,5475,0
English,5476,0
English,5477,0
English,5478,0
English,5479,0
English,5480,0
English,5481,0
English,5482,0
English,5483,0
English,5484,0
English,5485,0
English,5486,0
English,5487,0
English,5488,0
English,5489,0
English,5490,0
"English,Spanish",5491,10
English,5492,0
"English,Romanian",5493,300
English,5494,0
English,5495,0
English,5496,0
English,5497,0
English,5498,0
English,5499,0
English,5500,0
English,5501,0
English,5502,0
English,5503,0
English,5504,0
"English,Japanese,Mandarin",5505,434
English,5506,0
English,5507,0
English,5508,0
English,5509,0
English,5510,0
English,5511,0
English,5512,0
English,5513,0
English,5514,0
English,5515,0
English,5516,0
English,5517,0
English,5518,0
"Japanese,English",5519,169
English,5520,0
English,5521,0
English,5522,0
English,5523,0
English,5524,0
English,5525,0
English,5526,0
English,5527,0
English,5528,0
English,5529,0
English,5530,0
English,5531,0
English,5532,0
English,5533,0
English,5534,0
"English,Thai",5535,270
"English,Spanish",5536,10
English,5537,0
English,5538,0
"English,Russian",5539,11
English,5540,0
English,5541,0
English,5542,0
English,5543,0
English,5544,0
English,5545,0
English,5546,0
English,5547,0
English,5548,0
English,5549,0
English,5550,0
English,5551,0
English,5552,0
"English,Spanish",5553,10
English,5554,0
English,5555,0
English,5556,0
English,5557,0
English,5558,0
English,5559,0
English,5560,0
English,5561,0
English,5562,0
English,5563,0
English,5564,0
English,5565,0
English,5566,0
English,5567,0
English,5568,0
English,5569,0
English,5570,0
English,5571,0
English,5572,0
English,5573,0
English,5574,0
English,5575,0
English,5576,0
English,5577,0
English,5578,0
English,5579,0
"English,French",5580,2
English,5581,0
English,5582,0
"English,German",5583,17
English,5584,0
English,5585,0
"English,Spanish",5586,10
English,5587,0
English,5588,0
English,5589,0
"English,German,Italian,Romanian,Spanish,Arabic,Georgian",5590,435
English,5591,0
English,5592,0
English,5593,0
English,5594,0
English,5595,0
English,5596,0
English,5597,0
"English,Russian",5598,11
English,5599,0
English,5600,0
English,5601,0
English,5602,0
English,5603,0
English,5604,0
English,5605,0
English,5606,0
English,5607,0
"English,American Sign Language",5608,43
English,5609,0
English,5610,0
English,5611,0
English,5612,0
English,5613,0
"English,German",5614,17
English,5615,0
English,5616,0
English,5617,0
English,5618,0
English,5619,0
English,5620,0
English,5621,0
"English,Spanish",5622,10
English,5623,0
English,5624,0
English,5625,0
English,5626,0
English,5627,0
English,5628,0
English,5629,0
English,5630,0
English,5631,0
English,5632,0
English,5633,0
English,5634,0
English,5635,0
English,5636,0
English,5637,0
English,5638,0
English,5639,0
English,5640,0
English,5641,0
English,5642,0
"English,Spanish",5643,10
"English,Greek",5644,14
English,5645,0
English,5646,0
English,5647,0
English,5648,0
English,5649,0
English,5650,0
English,5651,0
English,5652,0
English,5653,0
English,5654,0
English,5655,0
English,5656,0
English,5657,0
English,5658,0
English,5659,0
English,5660,0
English,5661,0
English,5662,0
"German,English",5663,336
English,5664,0
English,5665,0
English,5666,0
English,5667,0
English,5668,0
"English,German,Cantonese",5669,436
English,5670,0
"English,Icelandic,Filipino,Portuguese,French,Tagalog,German,Italian",5671,437
"English,Spanish,Latin,French",5672,438
English,5673,0
English,5674,0
English,5675,0
English,5676,0
English,5677,0
English,5678,0
English,5679,0
English,5680,0
English,5681,0
English,5682,0
English,5683,0
English,5684,0
"English,Russian",5685,11
English,5686,0
English,5687,0
English,5688,0
English,5689,0
English,5690,0
English,5691,0
English,5692,0
English,5693,0
English,5694,0
English,5695,0
English,5696,0
"English,Spanish",5697,10
English,5698,0
English,5699,0
English,5700,0
"English,Russian",5701,11
"English,Yiddish",5702,108
English,5703,0
English,5704,0
English,5705,0
English,5706,0
English,5707,0
English,5708,0
English,5709,0
"English,Spanish",5710,10
English,5711,0
English,5712,0
English,5713,0
"English,Lao",5714,439
English,5715,0
"English,French",5716,2
"English,Spanish",5717,10
"English,Spanish",5718,10
"English,Russian",5719,11
English,5720,0
English,5721,0
English,5722,0
English,5723,0
English,5724,0
English,5725,0
English,5726,0
"English,French",5727,2
"English,Spanish",5728,10
"English,Hindi,German,Tibetan",5729,440
"English,German,Greek,Latin",5730,441
"English,French",5731,2
"English,French,German",5732,103
"English,Portuguese",5733,15
"English,Japanese",5734,12
"Indonesian,Japanese,English",5735,442
English,5736,0
English,5737,0
English,5738,0
English,5739,0
English,5740,0
English,5741,0
English,5742,0
English,5743,0
English,5744,0
English,5745,0
English,5746,0
"English,Mandarin",5747,6
English,5748,0
English,5749,0
English,5750,0
English,5751,0
English,5752,0
English,5753,0
"English,French",5754,2
English,5755,0
English,5756,0
"English,French",5757,2
English,5758,0
"English,German",5759,17
"English,French",5760,2
English,5761,0
English,5762,0
"English,German,Russian",5763,58
English,5764,0
English,5765,0
English,5766,0
"English,German",5767,17
English,5768,0
English,5769,0
"English,German,French",5770,41
English,5771,0
"English,German,Russian",5772,58
"English,Arabic,Sioux",5773,443
English,5774,0
English,5775,0
English,5776,0
English,5777,0
"English,Italian",5778,4
English,5779,0
English,5780,0
English,5781,0
English,5782,0
English,5783,0
"English,Spanish,Italian,Polish,French",5784,444
English,5785,0
"English,Spanish",5786,10
English,5787,0
"English,Spanish",5788,10
English,5789,0
English,5790,0
English,5791,0
English,5792,0
English,5793,0
English,5794,0
English,5795,0
English,5796,0
"English,Russian,Serbo-Croatian",5797,445
English,5798,0
English,5799,0
"English,Japanese,German,Spanish",5800,446
English,5801,0
English,5802,0
English,5803,0
"English,French,German,Vietnamese",5804,447
English,5805,0
English,5806,0
English,5807,0
English,5808,0
English,5809,0
English,5810,0
English,5811,0
English,5812,0
"English,Russian,French",5813,116
English,5814,0
English,5815,0
English,5816,0
English,5817,0
"English,Hindi",5818,225
English,5819,0
English,5820,0
English,5821,0
English,5822,0
"English,German",5823,17
English,5824,0
"English,Japanese,Korean",5825,448
English,5826,0
English,5827,0
"English,Russian,French,Italian",5828,449
English,5829,0
"English,Arabic,Spanish",5830,9
English,5831,0
English,5832,0
English,5833,0
English,5834,0
"English,Portuguese,Italian",5835,450
English,5836,0
English,5837,0
English,5838,0
English,5839,0
English,5840,0
English,5841,0
English,5842,0
English,5843,0
English,5844,0
English,5845,0
English,5846,0
English,5847,0
English,5848,0
English,5849,0
English,5850,0
English,5851,0
English,5852,0
"English,Sanskrit",5853,451
English,5854,0
English,5855,0
English,5856,0
English,5857,0
English,5858,0
English,5859,0
English,5860,0
English,5861,0
English,5862,0
English,5863,0
English,5864,0
"English,German",5865,17
English,5866,0
"Hindi,English",5867,452
English,5868,0
English,5869,0
English,5870,0
English,5871,0
English,5872,0
English,5873,0
English,5874,0
English,5875,0
English,5876,0
English,5877,0
English,5878,0
English,5879,0
English,5880,0
English,5881,0
English,5882,0
English,5883,0
"English,Zulu",5884,322
English,5885,0
English,5886,0
English,5887,0
English,5888,0
English,5889,0
English,5890,0
English,5891,0
English,5892,0
English,5893,0
English,5894,0
English,5895,0
English,5896,0
English,5897,0
English,5898,0
"English,Spanish,Japanese,German,French,Korean",5899,453
English,5900,0
English,5901,0
English,5902,0
English,5903,0
English,5904,0
English,5905,0
English,5906,0
English,5907,0
English,5908,0
"English,Spanish",5909,10
English,5910,0
English,5911,0
English,5912,0
English,5913,0
English,5914,0
"English,French",5915,2
English,5916,0
English,5917,0
English,5918,0
English,5919,0
English,5920,0
English,5921,0
English,5922,0
English,5923,0
English,5924,0
English,5925,0
English,5926,0
English,5927,0
English,5928,0
English,5929,0
"English,Italian",5930,4
English,5931,0
English,5932,0
"English,Russian",5933,11
"English,Russian,Serbian,Bosnian,Croatian",5934,454
English,5935,0
English,5936,0
English,5937,0
English,5938,0
English,5939,0
English,5940,0
"English,Turkish",5941,277
English,5942,0
English,5943,0
English,5944,0
English,5945,0
English,5946,0
English,5947,0
English,5948,0
"English,Brazilian Sign Language,Spanish",5949,455
"English,Spanish",5950,10
"Danish,English",5951,456
English,5952,0
English,5953,0
"Spanish,English",5954,60
English,5955,0
English,5956,0
English,5957,0
"English,French",5958,2
English,5959,0
English,5960,0
English,5961,0
English,5962,0
English,5963,0
English,5964,0
English,5965,0
English,5966,0
"English,Spanish,Russian",5967,102
English,5968,0
English,5969,0
English,5970,0
English,5971,0
English,5972,0
English,5973,0
English,5974,0
English,5975,0
English,5976,0
English,5977,0
English,5978,0
"English,Cantonese",5979,107
"Slovenian,English",5980,457
"English,Spanish",5981,10
"English,French,Russian",5982,24
"English,French",5983,2
"English,French",5984,2
English,5985,0
English,5986,0
"English,Norwegian,Danish",5987,458
English,5988,0
English,5989,0
English,5990,0
English,5991,0
English,5992,0
English,5993,0
English,5994,0
English,5995,0
English,5996,0
English,5997,0
English,5998,0
English,5999,0
English,6000,0
English,6001,0
English,6002,0
English,6003,0
"English,French",6004,2
English,6005,0
English,6006,0
English,6007,0
English,6008,0
English,6009,0
English,6010,0
English,6011,0
"English,Ukrainian,Spanish",6012,459
"English,French",6013,2
English,6014,0
English,6015,0
English,6016,0
English,6017,0
English,6018,0
English,6019,0
English,6020,0
English,6021,0
English,6022,0
English,6023,0
English,6024,0
English,6025,0
English,6026,0
English,6027,0
English,6028,0
English,6029,0
English,6030,0
English,6031,0
English,6032,0
English,6033,0
English,6034,0
English,6035,0
English,6036,0
English,6037,0
English,6038,0
English,6039,0
English,6040,0
English,6041,0
"English,French,Spanish,Italian,Sign Languages,Russian",6042,460
"English,French,Vietnamese",6043,204
English,6044,0
English,6045,0
English,6046,0
English,6047,0
"English,French",6048,2
"English,Latin,French",6049,297
"English,Spanish,Swedish",6050,461
English,6051,0
English,6052,0
English,6053,0
English,6054,0
English,6055,0
English,6056,0
English,6057,0
English,6058,0
English,6059,0
English,6060,0
English,6061,0
English,6062,0
"English,Bulgarian",6063,462
English,6064,0
English,6065,0
English,6066,0
English,6067,0
English,6068,0
English,6069,0
English,6070,0
English,6071,0
English,6072,0
English,6073,0
English,6074,0
English,6075,0
English,6076,0
English,6077,0
English,6078,0
English,6079,0
English,6080,0
English,6081,0
English,6082,0
English,6083,0
English,6084,0
English,6085,0
English,6086,0
English,6087,0
English,6088,0
English,6089,0
English,6090,0
English,6091,0
English,6092,0
English,6093,0
English,6094,0
English,6095,0
English,6096,0
English,6097,0
English,6098,0
English,6099,0
English,6100,0
English,6101,0
English,6102,0
English,6103,0
"English,Latin",6104,133
English,6105,0
"English,Irish",6106,305
English,6107,0
English,6108,0
English,6109,0
English,6110,0
English,6111,0
"English,Spanish",6112,10
English,6113,0
English,6114,0
"English,Spanish",6115,10
English,6116,0
English,6117,0
English,6118,0
English,6119,0
English,6120,0
English,6121,0
English,6122,0
English,6123,0
English,6124,0
English,6125,0
"English,Mandarin",6126,6
English,6127,0
English,6128,0
English,6129,0
English,6130,0
English,6131,0
English,6132,0
"English,Italian",6133,4
English,6134,0
English,6135,0
English,6136,0
English,6137,0
English,6138,0
English,6139,0
English,6140,0
English,6141,0
English,6142,0
English,6143,0
English,6144,0
English,6145,0
"English,French",6146,2
English,6147,0
English,6148,0
English,6149,0
English,6150,0
English,6151,0
English,6152,0
English,6153,0
English,6154,0
English,6155,0
English,6156,0
English,6157,0
English,6158,0
English,6159,0
English,6160,0
English,6161,0
English,6162,0
English,6163,0
English,6164,0
English,6165,0
English,6166,0
English,6167,0
English,6168,0
"English,French",6169,2
English,6170,0
English,6171,0
English,6172,0
"English,Spanish,German",6173,63
English,6174,0
"English,French,Portuguese,German",6175,463
"English,Romanian,Spanish",6176,464
English,6177,0
English,6178,0
English,6179,0
"English,Russian,German,French,Finnish",6180,465
"English,Italian",6181,4
"English,Aboriginal,Chinese,Japanese",6182,466
English,6183,0
"English,German,Spanish",6184,64
English,6185,0
English,6186,0
English,6187,0
English,6188,0
English,6189,0
English,6190,0
"English,Italian",6191,4
English,6192,0
English,6193,0
English,6194,0
English,6195,0
English,6196,0
English,6197,0
English,6198,0
English,6199,0
English,6200,0
English,6201,0
"English,Spanish,French,Russian",6202,3
English,6203,0
English,6204,0
English,6205,0
English,6206,0
English,6207,0
English,6208,0
English,6209,0
English,6210,0
English,6211,0
"English,Spanish",6212,10
English,6213,0
English,6214,0
English,6215,0
"English,Indonesian",6216,351
"English,Japanese,Hebrew,Portuguese,French,Arabic,Filipino,German",6217,467
English,6218,0
English,6219,0
English,6220,0
English,6221,0
English,6222,0
"English,French",6223,2
"English,French,Italian",6224,206
English,6225,0
English,6226,0
English,6227,0
"English,French,Indonesian",6228,468
English,6229,0
English,6230,0
English,6231,0
English,6232,0
English,6233,0
English,6234,0
English,6235,0
English,6236,0
English,6237,0
English,6238,0
English,6239,0
English,6240,0
"English,Arabic",6241,42
English,6242,0
English,6243,0
English,6244,0
English,6245,0
English,6246,0
English,6247,0
English,6248,0
English,6249,0
English,6250,0
English,6251,0
English,6252,0
"English,German,Italian,French,Spanish",6253,469
English,6254,0
English,6255,0
English,6256,0
English,6257,0
English,6258,0
English,6259,0
English,6260,0
English,6261,0
English,6262,0
English,6263,0
English,6264,0
English,6265,0
English,6266,0
English,6267,0
English,6268,0
English,6269,0
English,6270,0
English,6271,0
English,6272,0
English,6273,0
"Italian,English",6274,373
English,6275,0
English,6276,0
English,6277,0
"English,Thai",6278,270
English,6279,0
"English,French,German",6280,103
English,6281,0
"English,Syriac,Aramaic,Italian,Latin",6282,470
English,6283,0
English,6284,0
English,6285,0
"English,Japanese",6286,12
English,6287,0
"Hebrew,Arabic,German,English",6288,471
English,6289,0
English,6290,0
"English,Russian",6291,11
English,6292,0
English,6293,0
English,6294,0
English,6295,0
English,6296,0
"English,Spanish",6297,10
English,6298,0
English,6299,0
English,6300,0
English,6301,0
"English,Hebrew",6302,32
English,6303,0
English,6304,0
English,6305,0
English,6306,0
English,6307,0
English,6308,0
English,6309,0
English,6310,0
English,6311,0
English,6312,0
English,6313,0
English,6314,0
English,6315,0
English,6316,0
English,6317,0
"English,Bulgarian",6318,462
English,6319,0
English,6320,0
English,6321,0
English,6322,0
English,6323,0
English,6324,0
English,6325,0
English,6326,0
English,6327,0
English,6328,0
English,6329,0
"English,Japanese",6330,12
English,6331,0
English,6332,0
English,6333,0
"English,French,Latin",6334,83
English,6335,0
English,6336,0
English,6337,0
English,6338,0
English,6339,0
English,6340,0
English,6341,0
English,6342,0
English,6343,0
"English,Russian",6344,11
"English,Dutch,German",6345,472
English,6346,0
"English,Turkish,Greek,Russian",6347,473
English,6348,0
English,6349,0
English,6350,0
English,6351,0
English,6352,0
English,6353,0
English,6354,0
English,6355,0
English,6356,0
English,6357,0
English,6358,0
English,6359,0
English,6360,0
English,6361,0
English,6362,0
English,6363,0
English,6364,0
English,6365,0
English,6366,0
English,6367,0
"English,French,Spanish",6368,71
English,6369,0
English,6370,0
English,6371,0
English,6372,0
"English,Spanish,Russian,Italian,French",6373,474
"English,Spanish",6374,10
English,6375,0
"English,Russian",6376,11
"English,Spanish",6377,10
English,6378,0
English,6379,0
"English,Spanish",6380,10
"English,Spanish",6381,10
English,6382,0
English,6383,0
English,6384,0
English,6385,0
English,6386,0
"English,Aboriginal",6387,475
English,6388,0
English,6389,0
English,6390,0
English,6391,0
English,6392,0
English,6393,0
English,6394,0
English,6395,0
English,6396,0
"English,Norse, Old,Latin",6397,476
English,6398,0
"English,Arabic",6399,42
English,6400,0
English,6401,0
English,6402,0
English,6403,0
"English,French,Arabic,German",6404,190
"English,Spanish",6405,10
"English,Vietnamese",6406,126
English,6407,0
"English,Russian",6408,11
"Russian,English",6409,125
English,6410,0
English,6411,0
"English,Russian",6412,11
English,6413,0
English,6414,0
English,6415,0
English,6416,0
English,6417,0
English,6418,0
English,6419,0
English,6420,0
English,6421,0
English,6422,0
English,6423,0
English,6424,0
English,6425,0
English,6426,0
English,6427,0
English,6428,0
English,6429,0
English,6430,0
English,6431,0
English,6432,0
English,6433,0
English,6434,0
English,6435,0
English,6436,0
English,6437,0
English,6438,0
English,6439,0
English,6440,0
English,6441,0
English,6442,0
English,6443,0
English,6444,0
English,6445,0
"English,Portuguese",6446,15
English,6447,0
English,6448,0
English,6449,0
English,6450,0
English,6451,0
English,6452,0
English,6453,0
English,6454,0
English,6455,0
"English,Italian",6456,4
English,6457,0
English,6458,0
English,6459,0
English,6460,0
English,6461,0
