flight,sched_dep_time,original_index,unique_index
UA-3050-PHX-CLT,11:05 a.m.,1732,160
UA-382-IAD-LAX,12:30 p.m.,1733,196
UA-2945-PHL-CLT,12:00 a.m.,1734,279
UA-854-SFO-IAH,7:53 a.m.,1735,195
UA-3515-IAD-MSP,8:15 a.m.,1736,184
UA-248-PHX-ORD,12:57 p.m.,1737,167
UA-843-LAX-ORD,1:55 p.m.,1738,185
UA-2906-PHL-MCO,3:50 p.m.,1739,169
UA-938-DEN-ORD,4:16 p.m.,1740,186
UA-2515-DFW-CLT,7:05 a.m.,1741,187
UA-664-ORD-PHL,1:33 p.m.,1742,171
UA-37-EWR-MCO,1:29 p.m.,1743,110
UA-233-LAX-JFK,4:25 p.m.,1744,173
UA-3373-IAD-PHL,8:29 a.m.,1745,188
UA-6273-YYC-SFO,7:35 a.m.,1746,189
UA-828-SFO-ORD,11:08 p.m.,1747,121
UA-858-PVG-SFO,1:45 p.m.,1748,190
UA-2704-DTW-PHX,11:15 a.m.,1749,191
UA-2708-EWR-CLT,2:55 p.m.,1750,192
UA-62-IAH-EWR,2:30 p.m.,1751,127
UA-1500-IAH-GUA,8:55 a.m.,1752,128
UA-2314-ATL-PHL,2:55 p.m.,1753,193
UA-37-EDI-EWR,9:05 a.m.,1754,194
UA-3099-PHX-PHL,11:55 a.m.,1755,180
UA-414-LAX-SFO,6:00 a.m.,1756,183
UA-257-JFK-SFO,2:30 p.m.,1757,163
AA-3859-IAH-ORD,7:10 a.m.,1758,0
CO-1586-IAH-MCO,,1759,149
AA-518-MIA-JFK,6:40 a.m.,1760,3
UA-397-JFK-SFO,8:00 a.m.,1761,150
UA-3925-IAD-ORF,,1762,54
AA-1733-ORD-PHX,7:45 p.m.,1763,1
AA-3-JFK-LAX,12:00 p.m.,1764,24
UA-2830-MCO-CLT,3:27 p.m.,1765,151
CO-58-DEN-IAH,,1766,152
UA-5487-SFO-MRY,,1767,59
AA-204-LAX-MCO,11:25 p.m.,1768,5
UA-414-LAX-SFO,,1769,61
CO-1614-LAX-IAH,,1770,153
UA-2726-FLL-PHL,4:00 p.m.,1771,154
CO-52-IAH-LAX,,1772,155
CO-1090-BOS-IAH,,1773,156
AA-616-DFW-DTW,9:05 a.m.,1774,15
UA-3515-IAD-MSP,,1775,67
AA-3468-CVG-MIA,7:00 a.m.,1776,6
AA-484-DFW-MIA,4:15 p.m.,1777,7
AA-1886-BOS-MIA,,1778,70
CO-62-IAH-EWR,,1779,157
CO-1561-PHX-IAH,,1780,158
UA-2314-ATL-PHL,,1781,73
AA-446-DFW-PHL,11:50 a.m.,1782,8
CO-1023-IAH-DEN,,1783,159
AA-466-IAH-MIA,6:00 a.m.,1784,9
UA-3050-PHX-CLT,11:05 a.m.,1785,160
CO-89-IAH-EWR,,1786,161
CO-1088-CLE-IAH,,1787,162
AA-1664-MIA-ATL,10:15 a.m.,1788,12
AA-1279-DFW-PHX,1:00 p.m.,1789,14
UA-854-SFO-IAH,,1790,82
UA-382-IAD-LAX,,1791,83
AA-4344-ORD-DTW,,1792,84
UA-257-JFK-SFO,2:30 p.m.,1793,163
UA-2945-PHL-CLT,12:00 p.m.,1794,164
CO-63-EWR-IAH,,1795,165
CO-47-IAH-LAX,,1796,166
AA-2050-ORD-MIA,10:40 a.m.,1797,20
UA-248-PHX-ORD,,1798,90
AA-4330-CVG-ORD,,1799,168
AA-1434-DFW-MCO,7:15 a.m.,1800,22
AA-1640-MIA-MCO,6:30 p.m.,1801,2
AA-4307-ORD-DTW,6:45 p.m.,1802,23
CO-1694-LAX-IAH,7:15 p.m.,1803,95
UA-843-LAX-ORD,,1804,96
CO-1193-EWR-MCO,9:15 a.m.,1805,97
AA-3842-MSP-ORD,6:00 a.m.,1806,25
AA-643-MIA-ORD,7:10 a.m.,1807,26
AA-1007-MIA-PHX,,1808,100
UA-2906-PHL-MCO,3:50 p.m.,1809,169
UA-938-DEN-ORD,,1810,103
AA-1221-MCO-ORD,8:00 p.m.,1811,28
CO-16-LAX-EWR,,1812,170
UA-2515-DFW-CLT,,1813,106
AA-400-DFW-JFK,,1814,107
UA-664-ORD-PHL,1:33 p.m.,1815,171
AA-3756-ORD-SLC,12:15 p.m.,1816,4
UA-37-EWR-MCO,,1817,172
AA-1522-SFO-ORD,11:55 p.m.,1818,31
UA-233-LAX-JFK,4:25 p.m.,1819,173
AA-3823-LAX-DEN,9:00 p.m.,1820,32
AA-2312-DFW-DTW,8:25 p.m.,1821,33
AA-1165-JFK-MIA,6:59 a.m.,1822,34
AA-431-MIA-SFO,8:35 a.m.,1823,35
UA-3373-IAD-PHL,,1824,117
AA-649-ORD-SNA,1:30 p.m.,1825,36
CO-1250-MIA-IAH,,1826,174
UA-6273-YYC-SFO,,1827,120
UA-828-SFO-ORD,11:08 p.m.,1828,121
CO-4888-IAH-DAL,5:30 p.m.,1829,175
UA-858-PVG-SFO,,1830,123
UA-2704-DTW-PHX,,1831,124
AA-3063-SLC-LAX,,1832,125
UA-2708-EWR-CLT,,1833,126
UA-62-IAH-EWR,,1834,176
UA-1500-IAH-GUA,,1835,177
AA-3804-PHL-ORD,2:35 p.m.,1836,38
AA-1917-JFK-MCO,2:55 p.m.,1837,39
AA-2268-PHX-ORD,7:15 a.m.,1838,40
AA-4277-CVG-JFK,12:10 p.m.,1839,41
AA-2957-DFW-CVG,7:55 a.m.,1840,11
UA-37-EDI-EWR,,1841,178
AA-789-ORD-DEN,1:05 p.m.,1842,42
AA-415-BOS-ORD,,1843,136
AA-85-JFK-SFO,3:05 p.m.,1844,44
AA-3979-CVG-ORD,7:30 a.m.,1845,13
AA-1544-SAN-ORD,,1846,58
AA-3786-IAH-ORD,4:00 p.m.,1847,46
AA-271-MIA-LAX,11:35 a.m.,1848,19
AA-2525-DFW-MIA,7:25 a.m.,1849,17
CO-50-CLE-EWR,,1850,179
UA-3099-PHX-PHL,11:55 a.m.,1851,180
AA-4198-ORD-CLE,10:40 a.m.,1852,30
AA-404-MIA-MCO,6:45 a.m.,1853,18
CO-45-EWR-MIA,4:00 p.m.,1854,145
AA-3809-PHX-LAX,6:00 a.m.,1855,48
AA-59-JFK-SFO,7:10 a.m.,1856,49
AA-222-LAX-BOS,7:10 a.m.,1857,47
AA-3859-IAH-ORD,7:10 a.m.,1858,0
CO-1586-IAH-MCO,7:00 p.m.,1859,51
AA-518-MIA-JFK,6:40 a.m.,1860,3
UA-397-JFK-SFO,8:00 a.m.,1861,150
UA-3925-IAD-ORF,8:41 a.m.,1862,181
AA-1733-ORD-PHX,7:45 p.m.,1863,1
AA-4344-ORD-DTW,11:45 a.m.,1864,16
AA-1640-MIA-MCO,6:30 p.m.,1865,2
UA-2830-MCO-CLT,3:27 p.m.,1866,151
CO-58-DEN-IAH,11:25 a.m.,1867,57
AA-204-LAX-MCO,11:25 p.m.,1868,5
UA-414-LAX-SFO,6:00 a.m.,1869,183
CO-1614-LAX-IAH,12:30 a.m.,1870,62
UA-2726-FLL-PHL,4:00 p.m.,1871,154
CO-52-IAH-LAX,7:35 a.m.,1872,64
CO-1090-BOS-IAH,9:45 a.m.,1873,65
AA-3468-CVG-MIA,7:00 a.m.,1874,6
UA-3515-IAD-MSP,8:15 a.m.,1875,184
AA-484-DFW-MIA,4:15 p.m.,1876,7
AA-616-DFW-DTW,9:05 a.m.,1877,15
CO-62-IAH-EWR,2:30 p.m.,1878,71
CO-63-EWR-IAH,5:25 p.m.,1879,87
AA-446-DFW-PHL,11:50 a.m.,1880,8
CO-1023-IAH-DEN,11:40 a.m.,1881,75
AA-466-IAH-MIA,6:00 a.m.,1882,9
UA-3050-PHX-CLT,11:05 a.m.,1883,160
CO-89-IAH-EWR,6:00 a.m.,1884,78
CO-1088-CLE-IAH,8:40 a.m.,1885,79
AA-2957-DFW-CVG,7:55 a.m.,1886,11
AA-1664-MIA-ATL,10:15 a.m.,1887,12
AA-3979-CVG-ORD,7:30 a.m.,1888,13
AA-1279-DFW-PHX,1:00 p.m.,1889,14
AA-404-MIA-MCO,6:45 a.m.,1890,18
AA-3756-ORD-SLC,12:15 p.m.,1891,4
UA-382-IAD-LAX,12:30 p.m.,1892,196
UA-2945-PHL-CLT,12:00 p.m.,1893,164
CO-47-IAH-LAX,7:10 p.m.,1894,88
AA-271-MIA-LAX,11:35 a.m.,1895,19
AA-2050-ORD-MIA,10:40 a.m.,1896,20
UA-248-PHX-ORD,12:57 p.m.,1897,167
AA-4330-CVG-ORD,3:35 p.m.,1898,21
AA-1434-DFW-MCO,7:15 a.m.,1899,22
CO-1561-PHX-IAH,8:05 a.m.,1900,72
AA-4307-ORD-DTW,6:45 p.m.,1901,23
AA-3-JFK-LAX,12:00 p.m.,1902,24
CO-1694-LAX-IAH,7:15 p.m.,1903,95
UA-843-LAX-ORD,1:55 p.m.,1904,185
CO-1193-EWR-MCO,9:15 a.m.,1905,97
AA-3842-MSP-ORD,6:00 a.m.,1906,25
AA-643-MIA-ORD,7:10 a.m.,1907,26
AA-1007-MIA-PHX,4:55 p.m.,1908,27
AA-2525-DFW-MIA,7:25 a.m.,1909,17
UA-2906-PHL-MCO,3:50 p.m.,1910,169
UA-938-DEN-ORD,4:16 p.m.,1911,186
AA-1221-MCO-ORD,8:00 p.m.,1912,28
CO-16-LAX-EWR,10:25 a.m.,1913,105
UA-2515-DFW-CLT,7:05 a.m.,1914,187
AA-400-DFW-JFK,10:40 a.m.,1915,29
UA-664-ORD-PHL,1:33 p.m.,1916,171
UA-37-EWR-MCO,1:29 p.m.,1917,110
AA-1522-SFO-ORD,11:55 p.m.,1918,31
UA-233-LAX-JFK,4:25 p.m.,1919,173
AA-3823-LAX-DEN,9:00 p.m.,1920,32
AA-2312-DFW-DTW,8:25 p.m.,1921,33
UA-2314-ATL-PHL,2:55 p.m.,1922,193
AA-1165-JFK-MIA,6:59 a.m.,1923,34
AA-431-MIA-SFO,8:35 a.m.,1924,35
UA-257-JFK-SFO,2:30 p.m.,1925,163
UA-3373-IAD-PHL,8:29 a.m.,1926,188
CO-1250-MIA-IAH,2:53 p.m.,1927,119
UA-828-SFO-ORD,11:08 p.m.,1928,121
CO-4888-IAH-DAL,5:30 p.m.,1929,175
UA-2704-DTW-PHX,11:15 a.m.,1930,191
AA-3063-SLC-LAX,8:20 p.m.,1931,37
UA-2708-EWR-CLT,2:55 p.m.,1932,192
UA-62-IAH-EWR,2:30 p.m.,1933,127
AA-3804-PHL-ORD,2:35 p.m.,1934,38
AA-1917-JFK-MCO,2:55 p.m.,1935,39
AA-2268-PHX-ORD,7:15 a.m.,1936,40
AA-4277-CVG-JFK,12:10 p.m.,1937,41
AA-789-ORD-DEN,1:05 p.m.,1938,42
UA-854-SFO-IAH,7:53 a.m.,1939,195
AA-415-BOS-ORD,8:35 a.m.,1940,43
AA-85-JFK-SFO,3:05 p.m.,1941,44
AA-3786-IAH-ORD,4:00 p.m.,1942,46
AA-222-LAX-BOS,7:10 a.m.,1943,47
CO-50-CLE-EWR,2:55 p.m.,1944,141
UA-3099-PHX-PHL,11:55 a.m.,1945,180
AA-4198-ORD-CLE,10:40 a.m.,1946,30
CO-45-EWR-MIA,4:00 p.m.,1947,145
AA-3809-PHX-LAX,6:00 a.m.,1948,48
AA-59-JFK-SFO,7:10 a.m.,1949,49
AA-3859-IAH-ORD,7:10 a.m.,1950,0
CO-1586-IAH-MCO,,1951,149
AA-518-MIA-JFK,6:40 a.m.,1952,3
UA-397-JFK-SFO,8:00 a.m.,1953,150
UA-3925-IAD-ORF,,1954,54
AA-1733-ORD-PHX,7:45 p.m.,1955,1
AA-3-JFK-LAX,12:00 p.m.,1956,24
UA-2830-MCO-CLT,3:27 p.m.,1957,151
CO-58-DEN-IAH,,1958,152
UA-5487-SFO-MRY,,1959,59
AA-204-LAX-MCO,11:25 p.m.,1960,5
UA-414-LAX-SFO,,1961,61
CO-1614-LAX-IAH,,1962,153
UA-2726-FLL-PHL,4:00 p.m.,1963,154
CO-52-IAH-LAX,,1964,155
CO-1090-BOS-IAH,,1965,156
AA-616-DFW-DTW,9:05 a.m.,1966,15
UA-3515-IAD-MSP,,1967,67
AA-3468-CVG-MIA,7:00 a.m.,1968,6
AA-484-DFW-MIA,4:15 p.m.,1969,7
AA-1886-BOS-MIA,,1970,70
CO-62-IAH-EWR,,1971,157
CO-1561-PHX-IAH,,1972,158
UA-2314-ATL-PHL,,1973,73
AA-446-DFW-PHL,11:50 a.m.,1974,8
CO-1023-IAH-DEN,,1975,159
AA-466-IAH-MIA,6:00 a.m.,1976,9
UA-3050-PHX-CLT,11:05 a.m.,1977,160
CO-89-IAH-EWR,,1978,161
CO-1088-CLE-IAH,,1979,162
AA-1664-MIA-ATL,10:15 a.m.,1980,12
AA-1279-DFW-PHX,1:00 p.m.,1981,14
UA-854-SFO-IAH,,1982,82
UA-382-IAD-LAX,,1983,83
AA-4344-ORD-DTW,,1984,84
UA-257-JFK-SFO,2:30 p.m.,1985,163
UA-2945-PHL-CLT,12:00 p.m.,1986,164
CO-63-EWR-IAH,,1987,165
CO-47-IAH-LAX,,1988,166
AA-2050-ORD-MIA,10:40 a.m.,1989,20
UA-248-PHX-ORD,,1990,90
AA-4330-CVG-ORD,,1991,168
AA-1434-DFW-MCO,7:15 a.m.,1992,22
AA-1640-MIA-MCO,6:30 p.m.,1993,2
AA-4307-ORD-DTW,6:45 p.m.,1994,23
CO-1694-LAX-IAH,7:15 p.m.,1995,95
UA-843-LAX-ORD,,1996,96
CO-1193-EWR-MCO,9:15 a.m.,1997,97
AA-3842-MSP-ORD,6:00 a.m.,1998,25
AA-643-MIA-ORD,7:10 a.m.,1999,26
AA-1007-MIA-PHX,,2000,100
UA-2906-PHL-MCO,3:50 p.m.,2001,169
UA-938-DEN-ORD,,2002,103
AA-1221-MCO-ORD,8:00 p.m.,2003,28
CO-16-LAX-EWR,,2004,170
UA-2515-DFW-CLT,,2005,106
AA-400-DFW-JFK,10:40 a.m.,2006,29
UA-664-ORD-PHL,1:33 p.m.,2007,171
AA-3756-ORD-SLC,12:15 p.m.,2008,4
UA-37-EWR-MCO,,2009,172
AA-1522-SFO-ORD,11:55 p.m.,2010,31
UA-233-LAX-JFK,4:25 p.m.,2011,173
AA-3823-LAX-DEN,9:00 p.m.,2012,32
AA-2312-DFW-DTW,8:25 p.m.,2013,33
AA-1165-JFK-MIA,6:59 a.m.,2014,34
AA-431-MIA-SFO,8:35 a.m.,2015,35
UA-3373-IAD-PHL,,2016,117
AA-649-ORD-SNA,1:30 p.m.,2017,36
CO-1250-MIA-IAH,,2018,174
UA-6273-YYC-SFO,,2019,120
UA-828-SFO-ORD,11:08 p.m.,2020,121
CO-4888-IAH-DAL,5:30 p.m.,2021,175
UA-858-PVG-SFO,,2022,123
UA-2704-DTW-PHX,,2023,124
AA-3063-SLC-LAX,,2024,125
UA-2708-EWR-CLT,,2025,126
UA-62-IAH-EWR,,2026,176
UA-1500-IAH-GUA,,2027,177
AA-3804-PHL-ORD,2:35 p.m.,2028,38
AA-1917-JFK-MCO,2:55 p.m.,2029,39
AA-2268-PHX-ORD,7:15 a.m.,2030,40
AA-4277-CVG-JFK,12:10 p.m.,2031,41
AA-2957-DFW-CVG,7:55 a.m.,2032,11
UA-37-EDI-EWR,,2033,178
AA-789-ORD-DEN,1:05 p.m.,2034,42
AA-415-BOS-ORD,,2035,136
AA-85-JFK-SFO,3:05 p.m.,2036,44
AA-3979-CVG-ORD,7:30 a.m.,2037,13
AA-1544-SAN-ORD,,2038,58
AA-3786-IAH-ORD,4:00 p.m.,2039,46
AA-271-MIA-LAX,11:35 a.m.,2040,19
AA-2525-DFW-MIA,7:25 a.m.,2041,17
CO-50-CLE-EWR,,2042,179
UA-3099-PHX-PHL,11:55 a.m.,2043,180
AA-4198-ORD-CLE,10:40 a.m.,2044,30
AA-404-MIA-MCO,6:45 a.m.,2045,18
CO-45-EWR-MIA,4:00 p.m.,2046,145
AA-3809-PHX-LAX,6:00 a.m.,2047,48
AA-59-JFK-SFO,7:10 a.m.,2048,49
AA-222-LAX-BOS,7:10 a.m.,2049,47
AA-3859-IAH-ORD,7:10 a.m.,2050,0
CO-1586-IAH-MCO,,2051,149
AA-518-MIA-JFK,6:40 a.m.,2052,3
UA-397-JFK-SFO,8:00 a.m.,2053,150
UA-3925-IAD-ORF,,2054,54
AA-1733-ORD-PHX,7:45 p.m.,2055,1
AA-3-JFK-LAX,12:00 p.m.,2056,24
UA-2830-MCO-CLT,3:27 p.m.,2057,151
CO-58-DEN-IAH,,2058,152
UA-5487-SFO-MRY,,2059,59
AA-204-LAX-MCO,11:25 p.m.,2060,5
UA-414-LAX-SFO,,2061,61
CO-1614-LAX-IAH,,2062,153
UA-2726-FLL-PHL,4:00 p.m.,2063,154
CO-52-IAH-LAX,,2064,155
CO-1090-BOS-IAH,,2065,156
AA-616-DFW-DTW,9:05 a.m.,2066,15
UA-3515-IAD-MSP,,2067,67
AA-3468-CVG-MIA,7:00 a.m.,2068,6
AA-484-DFW-MIA,4:15 p.m.,2069,7
AA-1886-BOS-MIA,,2070,70
CO-62-IAH-EWR,,2071,157
CO-1561-PHX-IAH,,2072,158
UA-2314-ATL-PHL,,2073,73
AA-446-DFW-PHL,11:50 a.m.,2074,8
CO-1023-IAH-DEN,,2075,159
AA-466-IAH-MIA,6:00 a.m.,2076,9
UA-3050-PHX-CLT,11:05 a.m.,2077,160
CO-89-IAH-EWR,,2078,161
CO-1088-CLE-IAH,,2079,162
AA-1664-MIA-ATL,10:15 a.m.,2080,12
AA-1279-DFW-PHX,1:00 p.m.,2081,14
UA-854-SFO-IAH,,2082,82
UA-382-IAD-LAX,,2083,83
AA-4344-ORD-DTW,,2084,84
UA-257-JFK-SFO,2:30 p.m.,2085,163
UA-2945-PHL-CLT,12:00 p.m.,2086,164
CO-63-EWR-IAH,,2087,165
CO-47-IAH-LAX,,2088,166
AA-2050-ORD-MIA,10:40 a.m.,2089,20
UA-248-PHX-ORD,,2090,90
AA-4330-CVG-ORD,,2091,168
AA-1434-DFW-MCO,7:15 a.m.,2092,22
AA-1640-MIA-MCO,6:30 p.m.,2093,2
AA-4307-ORD-DTW,6:45 p.m.,2094,23
CO-1694-LAX-IAH,7:15 p.m.,2095,95
UA-843-LAX-ORD,,2096,96
CO-1193-EWR-MCO,9:15 a.m.,2097,97
AA-3842-MSP-ORD,6:00 a.m.,2098,25
AA-643-MIA-ORD,7:10 a.m.,2099,26
AA-1007-MIA-PHX,,2100,100
UA-2906-PHL-MCO,3:50 p.m.,2101,169
UA-938-DEN-ORD,,2102,103
AA-1221-MCO-ORD,8:00 p.m.,2103,28
CO-16-LAX-EWR,,2104,170
UA-2515-DFW-CLT,,2105,106
AA-400-DFW-JFK,,2106,107
UA-664-ORD-PHL,1:33 p.m.,2107,171
AA-3756-ORD-SLC,12:15 p.m.,2108,4
UA-37-EWR-MCO,,2109,172
AA-1522-SFO-ORD,11:55 p.m.,2110,31
UA-233-LAX-JFK,4:25 p.m.,2111,173
AA-3823-LAX-DEN,9:00 p.m.,2112,32
AA-2312-DFW-DTW,8:25 p.m.,2113,33
AA-1165-JFK-MIA,6:59 a.m.,2114,34
AA-431-MIA-SFO,8:35 a.m.,2115,35
UA-3373-IAD-PHL,,2116,117
AA-649-ORD-SNA,1:30 p.m.,2117,36
CO-1250-MIA-IAH,,2118,174
UA-6273-YYC-SFO,,2119,120
UA-828-SFO-ORD,11:08 p.m.,2120,121
CO-4888-IAH-DAL,5:30 p.m.,2121,175
UA-858-PVG-SFO,,2122,123
UA-2704-DTW-PHX,,2123,124
AA-3063-SLC-LAX,,2124,125
UA-2708-EWR-CLT,,2125,126
UA-62-IAH-EWR,,2126,176
UA-1500-IAH-GUA,,2127,177
AA-3804-PHL-ORD,2:35 p.m.,2128,38
AA-1917-JFK-MCO,2:55 p.m.,2129,39
AA-2268-PHX-ORD,7:15 a.m.,2130,40
AA-4277-CVG-JFK,12:10 p.m.,2131,41
AA-2957-DFW-CVG,7:55 a.m.,2132,11
UA-37-EDI-EWR,,2133,178
AA-789-ORD-DEN,1:05 p.m.,2134,42
AA-415-BOS-ORD,,2135,136
AA-85-JFK-SFO,3:05 p.m.,2136,44
AA-3979-CVG-ORD,7:30 a.m.,2137,13
AA-1544-SAN-ORD,,2138,58
AA-3786-IAH-ORD,4:00 p.m.,2139,46
AA-271-MIA-LAX,11:35 a.m.,2140,19
AA-2525-DFW-MIA,7:25 a.m.,2141,17
CO-50-CLE-EWR,,2142,179
UA-3099-PHX-PHL,11:55 a.m.,2143,180
AA-4198-ORD-CLE,10:40 a.m.,2144,30
AA-404-MIA-MCO,6:45 a.m.,2145,18
CO-45-EWR-MIA,4:00 p.m.,2146,145
AA-3809-PHX-LAX,6:00 a.m.,2147,48
AA-59-JFK-SFO,7:10 a.m.,2148,49
AA-222-LAX-BOS,7:10 a.m.,2149,47
CO-58-DEN-IAH,11:25 a.m.,2150,57
CO-1023-IAH-DEN,,2151,159
AA-3823-LAX-DEN,,2152,113
UA-938-DEN-ORD,4:16 p.m.,2153,186
AA-789-ORD-DEN,,2154,135
AA-3859-IAH-ORD,7:10 a.m.,2155,0
CO-1586-IAH-MCO,,2156,149
AA-518-MIA-JFK,6:40 a.m.,2157,3
UA-397-JFK-SFO,8:00 a.m.,2158,150
UA-3925-IAD-ORF,,2159,54
AA-1733-ORD-PHX,7:45 p.m.,2160,1
AA-3-JFK-LAX,12:00 p.m.,2161,24
UA-2830-MCO-CLT,3:27 p.m.,2162,151
CO-58-DEN-IAH,,2163,152
UA-5487-SFO-MRY,,2164,59
AA-204-LAX-MCO,11:25 p.m.,2165,5
UA-414-LAX-SFO,,2166,61
CO-1614-LAX-IAH,,2167,153
UA-2726-FLL-PHL,4:00 p.m.,2168,154
CO-52-IAH-LAX,,2169,155
CO-1090-BOS-IAH,,2170,156
AA-616-DFW-DTW,9:05 a.m.,2171,15
UA-3515-IAD-MSP,,2172,67
AA-3468-CVG-MIA,7:00 a.m.,2173,6
AA-484-DFW-MIA,4:15 p.m.,2174,7
AA-1886-BOS-MIA,,2175,70
CO-62-IAH-EWR,,2176,157
CO-1561-PHX-IAH,,2177,158
UA-2314-ATL-PHL,,2178,73
AA-446-DFW-PHL,11:50 a.m.,2179,8
CO-1023-IAH-DEN,,2180,159
AA-466-IAH-MIA,6:00 a.m.,2181,9
UA-3050-PHX-CLT,11:05 a.m.,2182,160
CO-89-IAH-EWR,,2183,161
CO-1088-CLE-IAH,,2184,162
AA-1664-MIA-ATL,10:15 a.m.,2185,12
AA-1279-DFW-PHX,1:00 p.m.,2186,14
UA-854-SFO-IAH,,2187,82
UA-382-IAD-LAX,,2188,83
AA-4344-ORD-DTW,,2189,84
UA-257-JFK-SFO,2:30 p.m.,2190,163
UA-2945-PHL-CLT,12:00 p.m.,2191,164
CO-63-EWR-IAH,,2192,165
CO-47-IAH-LAX,,2193,166
AA-2050-ORD-MIA,10:40 a.m.,2194,20
UA-248-PHX-ORD,,2195,90
AA-4330-CVG-ORD,,2196,168
AA-1434-DFW-MCO,7:15 a.m.,2197,22
AA-1640-MIA-MCO,6:30 p.m.,2198,2
AA-4307-ORD-DTW,6:45 p.m.,2199,23
CO-1694-LAX-IAH,7:15 p.m.,2200,95
UA-843-LAX-ORD,,2201,96
CO-1193-EWR-MCO,9:15 a.m.,2202,97
AA-3842-MSP-ORD,6:00 a.m.,2203,25
AA-643-MIA-ORD,7:10 a.m.,2204,26
AA-1007-MIA-PHX,,2205,100
UA-2906-PHL-MCO,3:50 p.m.,2206,169
UA-938-DEN-ORD,,2207,103
AA-1221-MCO-ORD,8:00 p.m.,2208,28
CO-16-LAX-EWR,,2209,170
UA-2515-DFW-CLT,,2210,106
AA-400-DFW-JFK,10:40 a.m.,2211,29
UA-664-ORD-PHL,1:33 p.m.,2212,171
AA-3756-ORD-SLC,12:15 p.m.,2213,4
UA-37-EWR-MCO,,2214,172
AA-1522-SFO-ORD,11:55 p.m.,2215,31
UA-233-LAX-JFK,4:25 p.m.,2216,173
AA-3823-LAX-DEN,9:00 p.m.,2217,32
AA-2312-DFW-DTW,8:25 p.m.,2218,33
AA-1165-JFK-MIA,6:59 a.m.,2219,34
AA-431-MIA-SFO,8:35 a.m.,2220,35
UA-3373-IAD-PHL,,2221,117
AA-649-ORD-SNA,1:30 p.m.,2222,36
CO-1250-MIA-IAH,,2223,174
UA-6273-YYC-SFO,,2224,120
UA-828-SFO-ORD,11:08 p.m.,2225,121
CO-4888-IAH-DAL,5:30 p.m.,2226,175
UA-858-PVG-SFO,,2227,123
UA-2704-DTW-PHX,,2228,124
AA-3063-SLC-LAX,,2229,125
UA-2708-EWR-CLT,,2230,126
UA-62-IAH-EWR,,2231,176
UA-1500-IAH-GUA,,2232,177
AA-3804-PHL-ORD,2:35 p.m.,2233,38
AA-1917-JFK-MCO,2:55 p.m.,2234,39
AA-2268-PHX-ORD,7:15 a.m.,2235,40
AA-4277-CVG-JFK,12:10 p.m.,2236,41
AA-2957-DFW-CVG,7:55 a.m.,2237,11
UA-37-EDI-EWR,,2238,178
AA-789-ORD-DEN,1:05 p.m.,2239,42
AA-415-BOS-ORD,,2240,136
AA-85-JFK-SFO,3:05 p.m.,2241,44
AA-3979-CVG-ORD,7:30 a.m.,2242,13
AA-1544-SAN-ORD,,2243,58
AA-3786-IAH-ORD,4:00 p.m.,2244,46
AA-271-MIA-LAX,11:35 a.m.,2245,19
AA-2525-DFW-MIA,7:25 a.m.,2246,17
CO-50-CLE-EWR,,2247,179
UA-3099-PHX-PHL,11:55 a.m.,2248,180
AA-4198-ORD-CLE,10:40 a.m.,2249,30
AA-404-MIA-MCO,6:45 a.m.,2250,18
CO-45-EWR-MIA,4:00 p.m.,2251,145
AA-3809-PHX-LAX,6:00 a.m.,2252,48
AA-59-JFK-SFO,7:10 a.m.,2253,49
AA-222-LAX-BOS,7:10 a.m.,2254,47
AA-3859-IAH-ORD,7:10 a.m.,2255,0
AA-518-MIA-JFK,6:40 a.m.,2256,3
CO-1586-IAH-MCO,7:00 p.m.,2257,51
UA-3925-IAD-ORF,8:41 a.m.,2258,181
AA-1733-ORD-PHX,7:45 p.m.,2259,1
AA-204-LAX-MCO,11:25 p.m.,2260,5
UA-2726-FLL-PHL,4:00 p.m.,2261,154
CO-52-IAH-LAX,7:35 a.m.,2262,64
AA-3468-CVG-MIA,7:00 a.m.,2263,6
AA-484-DFW-MIA,4:15 p.m.,2264,7
AA-616-DFW-DTW,9:05 a.m.,2265,15
AA-446-DFW-PHL,11:50 a.m.,2266,8
CO-1023-IAH-DEN,11:40 a.m.,2267,75
AA-466-IAH-MIA,6:00 a.m.,2268,9
UA-3050-PHX-CLT,11:05 a.m.,2269,160
AA-2957-DFW-CVG,7:55 a.m.,2270,11
AA-1664-MIA-ATL,10:15 a.m.,2271,12
AA-3979-CVG-ORD,7:30 a.m.,2272,13
AA-1279-DFW-PHX,1:00 p.m.,2273,14
AA-404-MIA-MCO,6:45 a.m.,2274,18
AA-3756-ORD-SLC,12:15 p.m.,2275,4
UA-382-IAD-LAX,12:30 p.m.,2276,196
UA-257-JFK-SFO,2:30 p.m.,2277,163
UA-2945-PHL-CLT,12:00 p.m.,2278,164
CO-63-EWR-IAH,5:25 p.m.,2279,87
AA-2525-DFW-MIA,7:25 a.m.,2280,17
CO-47-IAH-LAX,7:27 p.m.,2281,202
AA-271-MIA-LAX,11:35 a.m.,2282,19
AA-2050-ORD-MIA,10:40 a.m.,2283,20
AA-4330-CVG-ORD,3:35 p.m.,2284,21
AA-1434-DFW-MCO,7:15 a.m.,2285,22
AA-1640-MIA-MCO,6:30 p.m.,2286,2
AA-4307-ORD-DTW,6:45 p.m.,2287,23
AA-3-JFK-LAX,12:00 p.m.,2288,24
