src,act_dep_time,original_index,unique_index
world-flight-tracker,11:30 a.m.,2335,1846
world-flight-tracker,8:04 a.m.,2336,1847
world-flight-tracker,10:18 a.m.,2337,1848
world-flight-tracker,8:04 a.m.,2338,1847
world-flight-tracker,2:04 p.m.,2339,1849
world-flight-tracker,6:57 a.m.,2340,1850
world-flight-tracker,12:41 p.m.,2341,1851
world-flight-tracker,11:51 a.m.,2342,1852
world-flight-tracker,7:39 a.m.,2343,1853
world-flight-tracker,11:52 a.m.,2344,1854
world-flight-tracker,11:05 a.m.,2345,1855
world-flight-tracker,7:21 a.m.,2346,1856
world-flight-tracker,6:55 p.m.,2347,1857
world-flight-tracker,12:11 p.m.,2348,1858
world-flight-tracker,9:14 a.m.,2349,1859
world-flight-tracker,6:56 a.m.,2350,1860
world-flight-tracker,7:30 a.m.,2351,1861
world-flight-tracker,4:28 p.m.,2352,1862
world-flight-tracker,8:23 p.m.,2353,1863
world-flight-tracker,1:31 p.m.,2354,1864
world-flight-tracker,12:10 a.m. (Estimated runway),2355,1865
world-flight-tracker,4:28 p.m. (Estimated runway),2356,1866
world-flight-tracker,9:06 p.m. (Estimated runway),2357,1867
world-flight-tracker,8:29 p.m. (Estimated runway),2358,1868
world-flight-tracker,7:22 a.m.,2359,1869
world-flight-tracker,8:51 a.m.,2360,1870
world-flight-tracker,2:26 p.m.,2361,1871
world-flight-tracker,1:41 p.m. (Estimated runway),2362,1872
world-flight-tracker,2:44 p.m.,2363,1873
world-flight-tracker,3:27 p.m.,2364,1874
world-flight-tracker,7:22 a.m.,2365,1869
world-flight-tracker,12:10 p.m.,2366,1875
world-flight-tracker,1:19 p.m.,2367,1876
world-flight-tracker,3:36 p.m.,2368,1877
world-flight-tracker,4:12 p.m.,2369,1878
world-flight-tracker,7:31 a.m.,2370,1879
world-flight-tracker,11:43 a.m.,2371,1880
world-flight-tracker,10:54 a.m.,2372,1881
world-flight-tracker,3:58 p.m.,2373,1840
world-flight-tracker,6:10 a.m.,2374,1882
world-flight-tracker,7:39 a.m.,2375,1853
