brewery_name,state,original_index,unique_index,count
Shipyard Brewing Company,ME,1843,510,4.0
Sierra Nevada Brewing Company,CA,1844,511,8.0
Sierra Nevada Brewing Company,CA,1845,511,8.0
Sierra Nevada Brewing Company,CA,1846,511,8.0
Sierra Nevada Brewing Company,CA,1847,511,8.0
Sierra Nevada Brewing Company,CA,1848,511,8.0
Sierra Nevada Brewing Company,CA,1849,511,8.0
Sierra Nevada Brewing Company,CA,1850,511,8.0
Sierra Nevada Brewing Company,,1851,512,
Sierra Nevada Brewing Company,CA,1852,511,8.0
Sietsema Orchards and Cider Mill,MI,1853,513,1.0
Silverton Brewery,CO,1854,514,3.0
Silverton Brewery,CO,1855,514,3.0
Silverton Brewery,CO,1856,514,3.0
Sixpoint Craft Ales,NY,1857,515,22.0
Sixpoint Craft Ales,NY,1858,515,22.0
Sixpoint Craft Ales,NY,1859,515,22.0
Sixpoint Craft Ales,,1860,516,
Sixpoint Craft Ales,NY,1861,515,22.0
Sixpoint Craft Ales,NY,1862,515,22.0
Sixpoint Craft Ales,NY,1863,515,22.0
Sixpoint Craft Ales,NY,1864,515,22.0
Sixpoint Craft Ales,,1865,516,
Sixpoint Craft Ales,NY,1866,515,22.0
Sixpoint Craft Ales,NY,1867,515,22.0
Sixpoint Craft Ales,NY,1868,515,22.0
Sixpoint Craft Ales,NY,1869,515,22.0
Sixpoint Craft Ales,NY,1870,515,22.0
Sixpoint Craft Ales,NY,1871,515,22.0
Sixpoint Craft Ales,NY,1872,515,22.0
Sixpoint Craft Ales,NY,1873,515,22.0
Sixpoint Craft Ales,NY,1874,515,22.0
Sixpoint Craft Ales,NY,1875,515,22.0
Sixpoint Craft Ales,NY,1876,515,22.0
Sixpoint Craft Ales,NY,1877,515,22.0
Sixpoint Craft Ales,NY,1878,515,22.0
Sixpoint Craft Ales,NY,1879,515,22.0
Sixpoint Craft Ales,NY,1880,515,22.0
Ska Brewing Company,CO,1881,517,11.0
Ska Brewing Company,CO,1882,517,11.0
Ska Brewing Company,,1883,518,
Ska Brewing Company,CO,1884,517,11.0
Ska Brewing Company,CO,1885,517,11.0
Ska Brewing Company,CO,1886,517,11.0
Ska Brewing Company,CO,1887,517,11.0
Ska Brewing Company,CO,1888,517,11.0
Ska Brewing Company,CO,1889,517,11.0
Ska Brewing Company,CO,1890,517,11.0
Ska Brewing Company,CO,1891,517,11.0
Ska Brewing Company,CO,1892,517,11.0
Slanted Rock Brewing Company,ID,1893,519,2.0
Slanted Rock Brewing Company,ID,1894,519,2.0
SlapShot Brewing Company,IL,1895,520,2.0
SlapShot Brewing Company,IL,1896,520,2.0
Sleeping Lady Brewing Company,AK,1897,521,1.0
Sly Fox Brewing Company,PA,1898,522,12.0
Sly Fox Brewing Company,PA,1899,522,12.0
Sly Fox Brewing Company,PA,1900,522,12.0
Sly Fox Brewing Company,PA,1901,522,12.0
Sly Fox Brewing Company,PA,1902,522,12.0
Sly Fox Brewing Company,PA,1903,522,12.0
Sly Fox Brewing Company,PA,1904,522,12.0
Sly Fox Brewing Company,,1905,523,
Sly Fox Brewing Company,PA,1906,522,12.0
Sly Fox Brewing Company,PA,1907,522,12.0
Sly Fox Brewing Company,PA,1908,522,12.0
Sly Fox Brewing Company,PA,1909,522,12.0
Sly Fox Brewing Company,PA,1910,522,12.0
Smartmouth Brewing Company,VA,1911,524,3.0
Smartmouth Brewing Company,VA,1912,524,3.0
Smartmouth Brewing Company,VA,1913,524,3.0
Snake River Brewing Company,WY,1914,525,7.0
Snake River Brewing Company,WY,1915,525,7.0
Snake River Brewing Company,WY,1916,525,7.0
Snake River Brewing Company,WY,1917,525,7.0
Snake River Brewing Company,WY,1918,525,7.0
Snake River Brewing Company,WY,1919,525,7.0
Snake River Brewing Company,WY,1920,525,7.0
Sockeye Brewing Company,ID,1921,526,15.0
Sockeye Brewing Company,ID,1922,526,15.0
Sockeye Brewing Company,ID,1923,526,15.0
Sockeye Brewing Company,ID,1924,526,15.0
Sockeye Brewing Company,ID,1925,526,15.0
Sockeye Brewing Company,,1926,527,
Sockeye Brewing Company,ID,1927,526,15.0
Sockeye Brewing Company,ID,1928,526,15.0
Sockeye Brewing Company,ID,1929,526,15.0
Sockeye Brewing Company,ID,1930,526,15.0
Sockeye Brewing Company,ID,1931,526,15.0
Sockeye Brewing Company,,1932,527,
Sockeye Brewing Company,ID,1933,526,15.0
Sockeye Brewing Company,ID,1934,526,15.0
Sockeye Brewing Company,ID,1935,526,15.0
Sockeye Brewing Company,ID,1936,526,15.0
Sockeye Brewing Company,ID,1937,526,15.0
South Austin Brewery,TX,1938,528,4.0
South Austin Brewery,TX,1939,528,4.0
South Austin Brewery,TX,1940,528,4.0
South Austin Brewery,TX,1941,528,4.0
Southampton Publick House,NY,1942,529,1.0
Southern Oregon Brewing Company,OR,1943,530,2.0
Southern Oregon Brewing Company,OR,1944,530,2.0
Southern Prohibition Brewing Com...,MS,1945,531,9.0
Southern Prohibition Brewing Com...,MS,1946,531,9.0
Southern Prohibition Brewing Com...,MS,1947,531,9.0
Southern Prohibition Brewing Com...,MS,1948,531,9.0
Southern Prohibition Brewing Com...,MS,1949,531,9.0
Southern Prohibition Brewing Com...,MS,1950,531,9.0
Southern Prohibition Brewing Com...,MS,1951,531,9.0
Southern Prohibition Brewing Com...,MS,1952,531,9.0
Southern Prohibition Brewing Com...,MS,1953,531,9.0
Southern Star Brewing Company,TX,1954,532,13.0
Southern Star Brewing Company,,1955,533,
Southern Star Brewing Company,TX,1956,532,13.0
Southern Star Brewing Company,TX,1957,532,13.0
Southern Star Brewing Company,TX,1958,532,13.0
Southern Star Brewing Company,TX,1959,532,13.0
Southern Star Brewing Company,TX,1960,532,13.0
Southern Star Brewing Company,TX,1961,532,13.0
Southern Star Brewing Company,TX,1962,532,13.0
Southern Star Brewing Company,TX,1963,532,13.0
Southern Star Brewing Company,TX,1964,532,13.0
Southern Star Brewing Company,TX,1965,532,13.0
Southern Star Brewing Company,TX,1966,532,13.0
Southern Star Brewing Company,TX,1967,532,13.0
Speakasy Ales & Lagers,CA,1968,534,1.0
Spilker Ales,NE,1969,535,1.0
Spiteful Brewing Company,IL,1970,536,11.0
Spiteful Brewing Company,IL,1971,536,11.0
Spiteful Brewing Company,IL,1972,536,11.0
Spiteful Brewing Company,IL,1973,536,11.0
Spiteful Brewing Company,IL,1974,536,11.0
Spiteful Brewing Company,IL,1975,536,11.0
Spiteful Brewing Company,IL,1976,536,11.0
Spiteful Brewing Company,IL,1977,536,11.0
Spiteful Brewing Company,IL,1978,536,11.0
Spiteful Brewing Company,,1979,537,
Spiteful Brewing Company,IL,1980,536,11.0
Spiteful Brewing Company,IL,1981,536,11.0
Sprecher Brewing Company,WI,1982,538,2.0
Sprecher Brewing Company,WI,1983,538,2.0
Spring House Brewing Company,PA,1984,539,1.0
St. Julian Winery,MI,1985,540,1.0
Starr Hill Brewery,VA,1986,541,4.0
Starr Hill Brewery,VA,1987,541,4.0
Starr Hill Brewery,VA,1988,541,4.0
Starr Hill Brewery,VA,1989,541,4.0
Steamworks Brewing Company,CO,1990,542,4.0
Steamworks Brewing Company,CO,1991,542,4.0
Steamworks Brewing Company,CO,1992,542,4.0
Steamworks Brewing Company,CO,1993,542,4.0
Stevens Point Brewery,WI,1994,543,22.0
Stevens Point Brewery,WI,1995,543,22.0
Stevens Point Brewery,WI,1996,543,22.0
Stevens Point Brewery,WI,1997,543,22.0
Stevens Point Brewery,WI,1998,543,22.0
Stevens Point Brewery,WI,1999,543,22.0
Stevens Point Brewery,WI,2000,543,22.0
Stevens Point Brewery,WI,2001,543,22.0
Stevens Point Brewery,WI,2002,543,22.0
Stevens Point Brewery,WI,2003,543,22.0
Stevens Point Brewery,WI,2004,543,22.0
Stevens Point Brewery,WI,2005,543,22.0
Stevens Point Brewery,WI,2006,543,22.0
Stevens Point Brewery,WI,2007,543,22.0
Stevens Point Brewery,WI,2008,543,22.0
Stevens Point Brewery,WI,2009,543,22.0
Stevens Point Brewery,WI,2010,543,22.0
Stevens Point Brewery,WI,2011,543,22.0
Stevens Point Brewery,WI,2012,543,22.0
Stevens Point Brewery,WI,2013,543,22.0
Stevens Point Brewery,WI,2014,543,22.0
Stevens Point Brewery,WI,2015,543,22.0
Stillmank Beer Company,WI,2016,544,1.0
Stillwater Artisanal Ales,MD,2017,545,2.0
Stillwater Artisanal Ales,MD,2018,545,2.0
Stillwater Artisanal Ales,,2019,546,
Stone Coast Brewing Company,ME,2020,547,1.0
Straight to Ale,AL,2021,548,3.0
Straight to Ale,AL,2022,548,3.0
Straight to Ale,AL,2023,548,3.0
Straub Brewery,PA,2024,549,4.0
Straub Brewery,PA,2025,549,4.0
Straub Brewery,PA,2026,549,4.0
Straub Brewery,PA,2027,549,4.0
Summit Brewing Company,MN,2028,550,3.0
Summit Brewing Company,MN,2029,550,3.0
Summit Brewing Company,,2030,551,
Summit Brewing Company,MN,2031,550,3.0
Sun King Brewing Company,IN,2032,552,34.0
Sun King Brewing Company,IN,2033,552,34.0
Sun King Brewing Company,IN,2034,552,34.0
Sun King Brewing Company,IN,2035,552,34.0
Sun King Brewing Company,IN,2036,552,34.0
Sun King Brewing Company,IN,2037,552,34.0
Sun King Brewing Company,IN,2038,552,34.0
Sun King Brewing Company,IN,2039,552,34.0
Sun King Brewing Company,IN,2040,552,34.0
Sun King Brewing Company,,2041,553,
Sun King Brewing Company,,2042,553,
Sun King Brewing Company,IN,2043,552,34.0
Sun King Brewing Company,,2044,553,
Sun King Brewing Company,IN,2045,552,34.0
Sun King Brewing Company,IN,2046,552,34.0
Sun King Brewing Company,IN,2047,552,34.0
Sun King Brewing Company,IN,2048,552,34.0
Sun King Brewing Company,IN,2049,552,34.0
Sun King Brewing Company,IN,2050,552,34.0
Sun King Brewing Company,IN,2051,552,34.0
Sun King Brewing Company,IN,2052,552,34.0
Sun King Brewing Company,IN,2053,552,34.0
Sun King Brewing Company,IN,2054,552,34.0
Sun King Brewing Company,IN,2055,552,34.0
Sun King Brewing Company,IN,2056,552,34.0
Sun King Brewing Company,IN,2057,552,34.0
Sun King Brewing Company,IN,2058,552,34.0
Sun King Brewing Company,IN,2059,552,34.0
Sun King Brewing Company,,2060,553,
Sun King Brewing Company,IN,2061,552,34.0
Sun King Brewing Company,IN,2062,552,34.0
Sun King Brewing Company,IN,2063,552,34.0
Sun King Brewing Company,IN,2064,552,34.0
Sun King Brewing Company,IN,2065,552,34.0
Sun King Brewing Company,IN,2066,552,34.0
Sun King Brewing Company,IN,2067,552,34.0
Sun King Brewing Company,IN,2068,552,34.0
Sun King Brewing Company,IN,2069,552,34.0
Sunken City Brewing Company,VA,2070,554,2.0
Sunken City Brewing Company,VA,2071,554,2.0
Surly Brewing Company,MN,2072,555,12.0
Surly Brewing Company,,2073,556,
Surly Brewing Company,MN,2074,555,12.0
Surly Brewing Company,MN,2075,555,12.0
Surly Brewing Company,MN,2076,555,12.0
Surly Brewing Company,MN,2077,555,12.0
Surly Brewing Company,MN,2078,555,12.0
Surly Brewing Company,MN,2079,555,12.0
Surly Brewing Company,MN,2080,555,12.0
Surly Brewing Company,MN,2081,555,12.0
Surly Brewing Company,MN,2082,555,12.0
Surly Brewing Company,MN,2083,555,12.0
Surly Brewing Company,MN,2084,555,12.0
Swamp Head Brewery,FL,2085,557,5.0
Swamp Head Brewery,FL,2086,557,5.0
Swamp Head Brewery,FL,2087,557,5.0
Swamp Head Brewery,FL,2088,557,5.0
Swamp Head Brewery,FL,2089,557,5.0
Swashbuckler Brewing Company,PA,2090,558,1.0
SweetWater Brewing Company,GA,2091,559,4.0
SweetWater Brewing Company,GA,2092,559,4.0
SweetWater Brewing Company,GA,2093,559,4.0
SweetWater Brewing Company,GA,2094,559,4.0
TailGate Beer,CA,2095,560,8.0
TailGate Beer,CA,2096,560,8.0
TailGate Beer,CA,2097,560,8.0
TailGate Beer,CA,2098,560,8.0
TailGate Beer,CA,2099,560,8.0
TailGate Beer,CA,2100,560,8.0
TailGate Beer,CA,2101,560,8.0
TailGate Beer,CA,2102,560,8.0
Tallgrass Brewing Company,KS,2103,561,17.0
Tallgrass Brewing Company,KS,2104,561,17.0
Tallgrass Brewing Company,KS,2105,561,17.0
Tallgrass Brewing Company,KS,2106,561,17.0
Tallgrass Brewing Company,KS,2107,561,17.0
Tallgrass Brewing Company,KS,2108,561,17.0
Tallgrass Brewing Company,KS,2109,561,17.0
Tallgrass Brewing Company,KS,2110,561,17.0
Tallgrass Brewing Company,KS,2111,561,17.0
Tallgrass Brewing Company,,2112,562,
Tallgrass Brewing Company,KS,2113,561,17.0
Tallgrass Brewing Company,KS,2114,561,17.0
Tallgrass Brewing Company,KS,2115,561,17.0
Tallgrass Brewing Company,KS,2116,561,17.0
Tallgrass Brewing Company,KS,2117,561,17.0
Tallgrass Brewing Company,KS,2118,561,17.0
Tallgrass Brewing Company,KS,2119,561,17.0
Tallgrass Brewing Company,KS,2120,561,17.0
Tamarack Brewing Company,MT,2121,563,2.0
Tamarack Brewing Company,MT,2122,563,2.0
Tampa Bay Brewing Company,FL,2123,564,2.0
Tampa Bay Brewing Company,FL,2124,564,2.0
Tapistry Brewing,MI,2125,565,3.0
Tapistry Brewing,MI,2126,565,3.0
Tapistry Brewing,MI,2127,565,3.0
Taxman Brewing Company,IN,2128,566,1.0
Telluride Brewing Company,CO,2129,567,3.0
Telluride Brewing Company,CO,2130,567,3.0
Telluride Brewing Company,CO,2131,567,3.0
Temperance Beer Company,,2132,568,
Temperance Beer Company,IL,2133,569,2.0
Temperance Beer Company,IL,2134,569,2.0
Terrapin Brewing Company,,2135,570,
Texian Brewing Co.,TX,2136,571,4.0
Texian Brewing Co.,TX,2137,571,4.0
Texian Brewing Co.,TX,2138,571,4.0
Texian Brewing Co.,TX,2139,571,4.0
The Alchemist,VT,2140,572,5.0
The Alchemist,VT,2141,572,5.0
The Alchemist,VT,2142,572,5.0
The Alchemist,,2143,573,
The Alchemist,VT,2144,572,5.0
The Alchemist,VT,2145,572,5.0
The Black Tooth Brewing Company,WY,2146,574,4.0
The Black Tooth Brewing Company,WY,2147,574,4.0
The Black Tooth Brewing Company,WY,2148,574,4.0
The Black Tooth Brewing Company,WY,2149,574,4.0
The Brewer's Art,MD,2150,575,3.0
The Brewer's Art,MD,2151,575,3.0
The Brewer's Art,MD,2152,575,3.0
The Bronx Brewery,NY,2153,576,3.0
The Bronx Brewery,NY,2154,576,3.0
The Bronx Brewery,NY,2155,576,3.0
The Dudes' Brewing Company,CA,2156,577,5.0
The Dudes' Brewing Company,CA,2157,577,5.0
The Dudes' Brewing Company,CA,2158,577,5.0
The Dudes' Brewing Company,CA,2159,577,5.0
The Dudes' Brewing Company,CA,2160,577,5.0
The Just Beer Project,VT,2161,578,1.0
The Lion Brewery,PA,2162,579,1.0
The Manhattan Brewing Company,NY,2163,580,1.0
The Mitten Brewing Company,MI,2164,581,1.0
The Right Brain Brewery,MI,2165,582,3.0
The Right Brain Brewery,MI,2166,582,3.0
The Right Brain Brewery,MI,2167,582,3.0
The Traveler Beer Company,VT,2168,583,1.0
Third Street Brewhouse,MN,2169,584,4.0
Third Street Brewhouse,MN,2170,584,4.0
Third Street Brewhouse,MN,2171,584,4.0
Third Street Brewhouse,MN,2172,584,4.0
Thomas Hooker Brewing Company,CT,2173,585,1.0
Three Creeks Brewing,OR,2174,586,3.0
Three Creeks Brewing,OR,2175,586,3.0
Three Creeks Brewing,OR,2176,586,3.0
Three Notch'd Brewing Company,VA,2177,587,2.0
Three Notch'd Brewing Company,VA,2178,587,2.0
Three Pints Brewing,IN,2179,588,4.0
Three Pints Brewing,IN,2180,588,4.0
Three Pints Brewing,IN,2181,588,4.0
Three Pints Brewing,IN,2182,588,4.0
Thunderhead Brewing Company,NE,2183,589,3.0
Thunderhead Brewing Company,NE,2184,589,3.0
Thunderhead Brewing Company,NE,2185,589,3.0
Thunderhead Brewing Company,,2186,590,
Tin Man Brewing Company,IN,2187,591,8.0
Tin Man Brewing Company,IN,2188,591,8.0
Tin Man Brewing Company,IN,2189,591,8.0
Tin Man Brewing Company,IN,2190,591,8.0
Tin Man Brewing Company,IN,2191,591,8.0
Tin Man Brewing Company,IN,2192,591,8.0
Tin Man Brewing Company,IN,2193,591,8.0
Tin Man Brewing Company,IN,2194,591,8.0
Tin Man Brewing Company,,2195,592,
Tin Roof Brewing Company,LA,2196,593,7.0
Tin Roof Brewing Company,LA,2197,593,7.0
Tin Roof Brewing Company,LA,2198,593,7.0
Tin Roof Brewing Company,LA,2199,593,7.0
Tin Roof Brewing Company,LA,2200,593,7.0
Tin Roof Brewing Company,LA,2201,593,7.0
Tin Roof Brewing Company,LA,2202,593,7.0
Tommyknocker Brewery,CO,2203,594,1.0
Tommyknocker Brewery,,2204,595,
Tonka Beer Company,MN,2205,596,2.0
Tonka Beer Company,MN,2206,596,2.0
Tractor Brewing Company,NM,2207,597,3.0
Tractor Brewing Company,NM,2208,597,3.0
Tractor Brewing Company,NM,2209,597,3.0
Triangle Brewing Company,NC,2210,598,3.0
Triangle Brewing Company,NC,2211,598,3.0
Triangle Brewing Company,NC,2212,598,3.0
Tröegs Brewing Company,PA,2213,599,4.0
Tröegs Brewing Company,PA,2214,599,4.0
Tröegs Brewing Company,PA,2215,599,4.0
Tröegs Brewing Company,PA,2216,599,4.0
Tröegs Brewing Company,,2217,600,
Twin Lakes Brewing Company,DE,2218,601,1.0
Twisted Pine Brewing Company,CO,2219,602,1.0
Twisted X Brewing Company,TX,2220,603,3.0
Twisted X Brewing Company,TX,2221,603,3.0
Twisted X Brewing Company,TX,2222,603,3.0
Two Beers Brewing Company,WA,2223,604,12.0
Two Beers Brewing Company,WA,2224,604,12.0
Two Beers Brewing Company,WA,2225,604,12.0
Two Beers Brewing Company,WA,2226,604,12.0
Two Beers Brewing Company,WA,2227,604,12.0
Two Beers Brewing Company,WA,2228,604,12.0
Two Beers Brewing Company,WA,2229,604,12.0
Two Beers Brewing Company,WA,2230,604,12.0
Two Beers Brewing Company,WA,2231,604,12.0
Two Beers Brewing Company,WA,2232,604,12.0
Two Beers Brewing Company,WA,2233,604,12.0
Two Beers Brewing Company,WA,2234,604,12.0
Two Brothers Brewing Company,IL,2235,605,10.0
Two Brothers Brewing Company,IL,2236,605,10.0
Two Brothers Brewing Company,IL,2237,605,10.0
Two Brothers Brewing Company,IL,2238,605,10.0
Two Brothers Brewing Company,IL,2239,605,10.0
Two Brothers Brewing Company,IL,2240,605,10.0
Two Brothers Brewing Company,IL,2241,605,10.0
Two Brothers Brewing Company,IL,2242,605,10.0
Two Brothers Brewing Company,IL,2243,605,10.0
Two Brothers Brewing Company,IL,2244,605,10.0
Two Henrys Brewing Company,FL,2245,606,1.0
Two Roads Brewing Company,CT,2246,607,5.0
Two Roads Brewing Company,CT,2247,607,5.0
Two Roads Brewing Company,CT,2248,607,5.0
Two Roads Brewing Company,CT,2249,607,5.0
Two Roads Brewing Company,CT,2250,607,5.0
Uinta Brewing Company,UT,2251,608,9.0
Uinta Brewing Company,UT,2252,608,9.0
Uinta Brewing Company,UT,2253,608,9.0
Uinta Brewing Company,UT,2254,608,9.0
Uinta Brewing Company,UT,2255,608,9.0
Uinta Brewing Company,UT,2256,608,9.0
Uinta Brewing Company,UT,2257,608,9.0
Uinta Brewing Company,UT,2258,608,9.0
Uinta Brewing Company,UT,2259,608,9.0
Ukiah Brewing Company,CA,2260,609,1.0
Uncle Billy's Brewery and Smokeh...,TX,2261,610,2.0
Uncle Billy's Brewery and Smokeh...,TX,2262,610,2.0
Uncle John's Fruit House Winery,MI,2263,611,3.0
Uncle John's Fruit House Winery,MI,2264,611,3.0
Uncle John's Fruit House Winery,MI,2265,611,3.0
Uncommon Brewers,CA,2266,612,4.0
Uncommon Brewers,CA,2267,612,4.0
Uncommon Brewers,CA,2268,612,4.0
Uncommon Brewers,CA,2269,612,4.0
Uncommon Brewers,,2270,613,
Union Craft Brewing,MD,2271,614,4.0
Union Craft Brewing,MD,2272,614,4.0
Union Craft Brewing,MD,2273,614,4.0
Union Craft Brewing,MD,2274,614,4.0
Upland Brewing Company,IN,2275,615,3.0
Upland Brewing Company,IN,2276,615,3.0
Upland Brewing Company,IN,2277,615,3.0
Upslope Brewing Company,CO,2278,616,16.0
Upslope Brewing Company,CO,2279,616,16.0
Upslope Brewing Company,CO,2280,616,16.0
Upslope Brewing Company,CO,2281,616,16.0
Upslope Brewing Company,CO,2282,616,16.0
Upslope Brewing Company,CO,2283,616,16.0
Upslope Brewing Company,CO,2284,616,16.0
Upslope Brewing Company,CO,2285,616,16.0
Upslope Brewing Company,,2286,617,
Upslope Brewing Company,CO,2287,616,16.0
Upslope Brewing Company,CO,2288,616,16.0
Upslope Brewing Company,CO,2289,616,16.0
Upslope Brewing Company,CO,2290,616,16.0
Upslope Brewing Company,CO,2291,616,16.0
Upslope Brewing Company,CO,2292,616,16.0
Upslope Brewing Company,,2293,617,
Upslope Brewing Company,CO,2294,616,16.0
Upslope Brewing Company,CO,2295,616,16.0
Upstate Brewing Company,NY,2296,618,2.0
Upstate Brewing Company,NY,2297,618,2.0
Utah Brewers Cooperative,UT,2298,619,8.0
Utah Brewers Cooperative,UT,2299,619,8.0
Utah Brewers Cooperative,UT,2300,619,8.0
Utah Brewers Cooperative,UT,2301,619,8.0
Utah Brewers Cooperative,UT,2302,619,8.0
Utah Brewers Cooperative,UT,2303,619,8.0
Utah Brewers Cooperative,UT,2304,619,8.0
Utah Brewers Cooperative,UT,2305,619,8.0
Vander Mill Ciders,MI,2306,620,5.0
Vander Mill Ciders,MI,2307,620,5.0
Vander Mill Ciders,MI,2308,620,5.0
Vander Mill Ciders,MI,2309,620,5.0
Vander Mill Ciders,MI,2310,620,5.0
Vault Brewing Company,PA,2311,621,1.0
Voodoo Brewery,PA,2312,622,5.0
Voodoo Brewery,PA,2313,622,5.0
Voodoo Brewery,,2314,623,
Voodoo Brewery,PA,2315,622,5.0
Voodoo Brewery,PA,2316,622,5.0
Voodoo Brewery,PA,2317,622,5.0
Wachusett Brewing Company,MA,2318,624,10.0
Wachusett Brewing Company,,2319,625,
Wachusett Brewing Company,MA,2320,624,10.0
Wachusett Brewing Company,MA,2321,624,10.0
Wachusett Brewing Company,MA,2322,624,10.0
Wachusett Brewing Company,MA,2323,624,10.0
Wachusett Brewing Company,MA,2324,624,10.0
Wachusett Brewing Company,MA,2325,624,10.0
Wachusett Brewing Company,MA,2326,624,10.0
Wachusett Brewing Company,MA,2327,624,10.0
Wachusett Brewing Company,MA,2328,624,10.0
Warbird Brewing Company,IN,2329,626,1.0
Warped Wing Brewing Company,OH,2330,627,4.0
Warped Wing Brewing Company,OH,2331,627,4.0
Warped Wing Brewing Company,OH,2332,627,4.0
Warped Wing Brewing Company,OH,2333,627,4.0
West Sixth Brewing,KY,2334,628,4.0
West Sixth Brewing,KY,2335,628,4.0
West Sixth Brewing,KY,2336,628,4.0
West Sixth Brewing,KY,2337,628,4.0
Westbrook Brewing Company,SC,2338,629,4.0
Westbrook Brewing Company,SC,2339,629,4.0
Westbrook Brewing Company,SC,2340,629,4.0
Westbrook Brewing Company,SC,2341,629,4.0
Westfield River Brewing Company,MA,2342,630,3.0
Westfield River Brewing Company,MA,2343,630,3.0
Westfield River Brewing Company,MA,2344,630,3.0
Weston Brewing Company,MO,2345,631,7.0
Weston Brewing Company,MO,2346,631,7.0
Weston Brewing Company,MO,2347,631,7.0
Weston Brewing Company,MO,2348,631,7.0
Weston Brewing Company,MO,2349,631,7.0
Weston Brewing Company,MO,2350,631,7.0
Weston Brewing Company,MO,2351,631,7.0
White Birch Brewing,NH,2352,632,4.0
White Birch Brewing,NH,2353,632,4.0
White Birch Brewing,NH,2354,632,4.0
White Birch Brewing,NH,2355,632,4.0
White Flame Brewing Company,MI,2356,633,1.0
Widmer Brothers Brewing Company,OR,2357,634,3.0
Widmer Brothers Brewing Company,OR,2358,634,3.0
Widmer Brothers Brewing Company,OR,2359,634,3.0
Wild Onion Brewing Company,IL,2360,635,9.0
Wild Onion Brewing Company,IL,2361,635,9.0
Wild Onion Brewing Company,IL,2362,635,9.0
Wild Onion Brewing Company,IL,2363,635,9.0
Wild Onion Brewing Company,,2364,636,
Wild Onion Brewing Company,IL,2365,635,9.0
Wild Onion Brewing Company,IL,2366,635,9.0
Wild Onion Brewing Company,IL,2367,635,9.0
Wild Onion Brewing Company,IL,2368,635,9.0
Wild Onion Brewing Company,IL,2369,635,9.0
Wild Wolf Brewing Company,,2370,637,
Wild Wolf Brewing Company,VA,2371,638,3.0
Wild Wolf Brewing Company,VA,2372,638,3.0
Wild Wolf Brewing Company,VA,2373,638,3.0
Wildwood Brewing Company,MT,2374,639,2.0
Wildwood Brewing Company,MT,2375,639,2.0
Wildwood Brewing Company,,2376,640,
Wind River Brewing Company,WY,2377,641,2.0
Wind River Brewing Company,WY,2378,641,2.0
Wingman Brewers,WA,2379,642,2.0
Wingman Brewers,WA,2380,642,2.0
Wisconsin Brewing Company,WI,2381,643,4.0
Wisconsin Brewing Company,WI,2382,643,4.0
Wisconsin Brewing Company,WI,2383,643,4.0
Wisconsin Brewing Company,WI,2384,643,4.0
Wiseacre Brewing Company,TN,2385,644,3.0
Wiseacre Brewing Company,TN,2386,644,3.0
Wiseacre Brewing Company,TN,2387,644,3.0
Witch's Hat Brewing Company,MI,2388,645,2.0
Witch's Hat Brewing Company,MI,2389,645,2.0
Wolf Hills Brewing Company,VA,2390,646,1.0
Wolverine State Brewing Company,MI,2391,647,1.0
Woodchuck Hard Cider,VT,2392,648,1.0
"Woodstock Inn, Station & Brewery",,2393,649,
"Woodstock Inn, Station & Brewery",NH,2394,650,1.0
Wormtown Brewery,MA,2395,651,1.0
Worthy Brewing Company,OR,2396,652,5.0
Worthy Brewing Company,OR,2397,652,5.0
Worthy Brewing Company,OR,2398,652,5.0
Worthy Brewing Company,OR,2399,652,5.0
Worthy Brewing Company,OR,2400,652,5.0
Wynkoop Brewing Company,CO,2401,653,9.0
Wynkoop Brewing Company,CO,2402,653,9.0
Wynkoop Brewing Company,CO,2403,653,9.0
Wynkoop Brewing Company,CO,2404,653,9.0
Wynkoop Brewing Company,CO,2405,653,9.0
Wynkoop Brewing Company,CO,2406,653,9.0
Wynkoop Brewing Company,CO,2407,653,9.0
Wynkoop Brewing Company,CO,2408,653,9.0
Wynkoop Brewing Company,CO,2409,653,9.0
